North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",22y 165d,13 (8-0-5 61.54%),6 (0.46),3 (1-0-2 33.33%),2 (0.67)
18,"Atley, Shaun",23y 307d,125 (71-0-54 56.80%),16 (0.13),←,
50,"Brown, Ben",23y 239d,49 (34-0-15 69.39%),80 (1.63),←,
13,"Clarke, Ryan",19y 29d,2 (0-0-2 0.00%),,←,
10,"Cunnington, Ben",25y 16d,138 (78-0-60 56.52%),57 (0.41),←,
15,"Dal Santo, Nick",32y 145d,315 (182-5-128 58.57%),154 (0.49),55 (37-0-18 67.27%),14 (0.25)
11,"Firrito, Michael",32y 232d,268 (138-2-128 51.87%),29 (0.11),←,
43,"Gibson, Sam",30y 50d,101 (61-0-40 60.40%),43 (0.43),←,
22,"Goldstein, Todd",28y 15d,164 (90-1-73 55.18%),84 (0.51),←,
29,"Harvey, Brent",38y 63d,425 (233-3-189 55.18%),509 (1.20),←,
34,"Macmillan, Jamie",24y 297d,97 (55-0-42 56.70%),39 (0.40),←,
2,"McKenzie, Brad",23y 48d,32 (15-0-17 46.88%),5 (0.16),←,
17,"Mullett, Aaron",24y 144d,60 (33-0-27 55.00%),25 (0.42),←,
20,"Petrie, Drew",33y 275d,309 (157-3-149 51.29%),420 (1.36),←,
9,"Swallow, Andrew",29y 44d,201 (105-1-95 52.49%),76 (0.38),←,
25,"Tarrant, Robbie",27y 82d,77 (42-0-35 54.55%),41 (0.53),←,
12,"Thomas, Lindsay",28y 139d,189 (96-2-91 51.32%),309 (1.63),←,
16,"Thompson, Scott",30y 68d,175 (88-2-85 50.86%),6 (0.03),←,
41,"Wagner, Corey",19y 115d,4 (0-0-4 0.00%),,←,
30,"Waite, Jarrad",33y 163d,220 (91-4-125 42.27%),321 (1.46),36 (25-0-11 69.44%),69 (1.92)
8,"Wells, Daniel",31y 164d,236 (123-2-111 52.54%),149 (0.63),←,
7,"Ziebell, Jack",25y 139d,140 (73-0-67 52.14%),85 (0.61),←,
Totals,Totals,27y 200d,3340 (1773-25-1542 53.08%),2454 (0.73),,
C,"Scott, Brad",40y 74d,150 (83-0-67 55.33%),,←,
