North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",10,2,7,17,1,2.0,,5.0,,4.0,,3.0,2.0,2.0,,7.0,9.0,,1.0,,,2.0,79.0
50,"Brown, Ben",6,4,4,10,1,1.0,3.0,,,2.0,1.0,1.0,2.0,,,5.0,6.0,,2.0,2.0,,,90.0
13,"Clarke, Ryan",7,3,8,15,,1.0,,6.0,1.0,3.0,,,,,,1.0,13.0,,,1.0,,1.0,70.0
10,"Cunnington, Ben",5,,12,17,,,,4.0,,2.0,5.0,3.0,1.0,2.0,,10.0,8.0,,,1.0,,,67.0
14,"Dumont, Trent",6,1,20,26,1,,,7.0,1.0,3.0,5.0,5.0,2.0,1.0,,12.0,15.0,,1.0,1.0,,,75.0
27,"Garner, Taylor",7,1,1,8,3,,,3.0,,2.0,,1.0,2.0,1.0,,4.0,3.0,1.0,1.0,,,1.0,72.0
43,"Gibson, Sam",9,6,5,14,,,,4.0,,2.0,3.0,1.0,1.0,1.0,,3.0,13.0,,1.0,,,,81.0
22,"Goldstein, Todd",1,,9,10,,,36.0,4.0,1.0,,3.0,2.0,2.0,2.0,,8.0,2.0,,,4.0,,,90.0
6,"Hansen, Lachlan",8,7,4,12,2,2.0,,3.0,,2.0,,2.0,1.0,1.0,,5.0,7.0,2.0,2.0,3.0,,,92.0
4,"Higgins, Shaun",14,4,13,27,2,1.0,,5.0,3.0,3.0,8.0,3.0,2.0,1.0,2.0,16.0,10.0,1.0,,1.0,,1.0,87.0
8,"Hrovat, Nathan",10,4,7,17,1,,,,2.0,4.0,2.0,,1.0,,,4.0,13.0,,,,2.0,,67.0
34,"Macmillan, Jamie",7,7,6,13,,,,2.0,3.0,3.0,,,,,,2.0,11.0,,1.0,4.0,,2.0,89.0
11,"McDonald, Luke",15,4,13,28,1,1.0,,7.0,1.0,4.0,6.0,3.0,2.0,1.0,,11.0,19.0,,,3.0,1.0,,77.0
17,"Mullett, Aaron",8,5,3,11,,,,2.0,1.0,,,1.0,1.0,1.0,,3.0,9.0,,,1.0,1.0,,81.0
25,"Tarrant, Robbie",10,7,5,15,,,,4.0,2.0,5.0,,1.0,,,,5.0,11.0,2.0,,2.0,,,97.0
16,"Thompson, Scott",11,6,8,19,,,,2.0,3.0,2.0,,3.0,2.0,3.0,,5.0,12.0,,,5.0,,,93.0
28,"Turner, Kayne",6,5,6,12,2,,,5.0,,2.0,1.0,,,,,3.0,8.0,,3.0,1.0,,3.0,80.0
33,"Vickers-Willis, Ed",4,2,4,8,,,,5.0,,,1.0,,1.0,,,4.0,4.0,,,1.0,,,76.0
30,"Waite, Jarrad",9,2,7,16,1,1.0,1.0,1.0,,1.0,,5.0,,2.0,,7.0,10.0,,1.0,3.0,,,87.0
2,"Williams, Marley",10,3,14,24,,,,,6.0,1.0,,2.0,,,,7.0,16.0,,,6.0,,,88.0
32,"Wood, Mason",6,2,2,8,2,,,3.0,,2.0,,2.0,1.0,2.0,,3.0,6.0,,2.0,1.0,,,85.0
7,"Ziebell, Jack",14,5,15,29,,1.0,,7.0,3.0,5.0,7.0,4.0,1.0,1.0,,15.0,13.0,2.0,1.0,1.0,1.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,80,173,356,17,11.0,40.0,79.0,27.0,52.0,42.0,42.0,24.0,21.0,2.0,140.0,218.0,8.0,16.0,41.0,5.0,11.0,
Opposition,Opposition,220,89,186,406,15,6.0,52.0,95.0,33.0,44.0,46.0,61.0,21.0,24.0,4.0,154.0,253.0,5.0,8.0,51.0,14.0,12.0,
