Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 319d,67 (47-1-19 70.90%),33 (0.49),←,
18,"Betts, Eddie",31y 182d,285 (138-3-144 48.95%),548 (1.92),101 (63-0-38 62.38%),258 (2.55)
16,"Brown, Luke",25y 247d,124 (73-1-50 59.27%),11 (0.09),←,
5,"Crouch, Matt",23y 36d,78 (51-1-26 66.03%),18 (0.23),←,
39,"Doedee, Tom",21y 87d,10 (6-0-4 60.00%),,←,
26,"Douglas, Richard",31y 110d,229 (127-1-101 55.68%),158 (0.69),←,
28,"Ellis-Yolmen, Cam",25y 119d,24 (12-0-12 50.00%),13 (0.54),←,
32,"Fogarty, Darcy",18y 244d,6 (3-0-3 50.00%),6 (1.00),←,
7,"Gallucci, Jordan",20y 23d,7 (5-0-2 71.43%),5 (0.71),←,
6,"Gibbs, Bryce",29y 73d,241 (101-2-138 42.32%),144 (0.60),10 (6-0-4 60.00%),7 (0.70)
20,"Gibson, Sam",32y,132 (70-0-62 53.03%),52 (0.39),2 (1-0-1 50.00%),1 (0.50)
1,"Greenwood, Hugh",26y 82d,25 (16-1-8 66.00%),13 (0.52),←,
15,"Hartigan, Kyle",26y 201d,76 (51-0-25 67.11%),1 (0.01),←,
24,"Jacobs, Sam",30y 47d,184 (104-1-79 56.79%),45 (0.24),167 (97-1-69 58.38%),42 (0.25)
4,"Jenkins, Josh",29y 108d,124 (74-1-49 60.08%),245 (1.98),←,
8,"Kelly, Jake",23y 126d,43 (26-1-16 61.63%),,←,
29,"Laird, Rory",24y 149d,111 (68-1-42 61.71%),10 (0.09),←,
27,"Lynch, Tom",27y 254d,114 (72-1-41 63.60%),163 (1.43),108 (68-1-39 63.43%),159 (1.47)
14,"Mackay, David",29y 306d,194 (117-1-76 60.57%),56 (0.29),←,
30,"Milera, Wayne",20y 255d,31 (22-1-8 72.58%),13 (0.42),←,
10,"Poholke, Myles",19y 321d,5 (3-0-2 60.00%),1 (0.20),←,
12,"Talia, Daniel",26y 237d,156 (95-1-60 61.22%),6 (0.04),←,
Totals,Totals,25y 276d,2266 (1281-18-967 56.53%),1541 (0.68),,
C,"Pyke, Don",49y 173d,59 (40-1-18 68.64%),,←,
