Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",12,4,3,15,1,1.0,,,,,,,1.0,4.0,,,,,,,,,
16,"Brownless, Bill",8,4,6,14,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Bruns, Neville",23,4,,23,,1.0,,,,,,,3.0,,,,,,,,,,
7,"Couch, Paul",13,4,6,19,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
17,"Exell, Gavin",12,5,3,15,3,2.0,,,,,,,2.0,,,,,,,,,,
14,"Flanigan, Darren",1,,3,4,1,,3.0,,,,,,,,,,,,,,,,
4,"Fletcher, Adrian",14,3,9,23,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
25,"Hamilton, Shane",6,2,2,8,1,,,2.0,,,,,,1.0,,,,,,,,,
39,"Hinkley, Ken",11,7,2,13,2,6.0,,3.0,,,,,,2.0,,,,,,,,,
32,"Hocking, Garry",11,3,6,17,,,,4.0,,,,,1.0,1.0,,,,,,,,,
1,"Hocking, Steve",1,,5,6,,,,3.0,,,,,,1.0,,,,,,,,,
2,"Lindner, Bruce",15,7,7,22,,,,5.0,,,,,4.0,,,,,,,,,,
12,"Malakellis, Spiro",5,1,3,8,,,,,,,,,1.0,,,,,,,,,,
11,"Morgan, Darren",10,1,9,19,,,,,,,,,,2.0,2.0,,,,,,,,
20,"Rogers, Andrew",5,1,6,11,,,1.0,1.0,,,,,,1.0,,,,,,,,,
6,"Russell, Dwayne",5,,1,6,,,,1.0,,,,,4.0,1.0,,,,,,,,,
23,"Schulze, Michael",6,4,3,9,,,2.0,,,,,,,2.0,,,,,,,,,
8,"Scott, Robert",15,2,7,22,2,,,3.0,,,,,3.0,2.0,,,,,,,,,
9,"Sterrett, Ray",9,3,9,18,,1.0,,1.0,,,,,,2.0,,,,,,,,,
26,"Stoneham, Barry",8,5,12,20,,1.0,7.0,,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,60,102,292,12,16.0,13.0,29.0,,,,,23.0,27.0,2.0,,,,,,,,
Opposition,Opposition,215,70,93,308,14,15.0,27.0,20.0,,,,,27.0,23.0,4.0,,,,,,,,
