St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",21y 232d,35 (16-0-19 45.71%),15 (0.43),←,
15,"Billings, Jack",21y 282d,52 (19-0-33 36.54%),37 (0.71),←,
22,"Brown, Nathan",28y 161d,140 (81-1-58 58.21%),7 (0.05),10 (5-0-5 50.00%),
2,"Carlisle, Jake",25y 238d,95 (45-0-50 47.37%),55 (0.58),10 (5-0-5 50.00%),1 (0.10)
14,"Geary, Jarryn",28y 338d,151 (80-1-70 53.31%),25 (0.17),←,
19,"Gilbert, Sam",30y 281d,189 (106-5-78 57.41%),36 (0.19),←,
4,"Gresham, Jade",19y 276d,28 (15-0-13 53.57%),25 (0.89),←,
18,"Longer, Billy",24y 15d,49 (12-0-37 24.49%),2 (0.04),40 (10-0-30 25.00%),2 (0.05)
32,"McCartin, Paddy",21y 38d,21 (7-0-14 33.33%),21 (1.00),←,
36,"McKenzie, Daniel",21y 10d,18 (9-0-9 50.00%),1 (0.06),←,
28,"Membrey, Tim",23y 1d,40 (20-1-19 51.25%),68 (1.70),39 (19-1-19 50.00%),68 (1.74)
41,"Minchington, Darren",23y 169d,28 (11-1-16 41.07%),22 (0.79),←,
11,"Montagna, Leigh",33y 206d,280 (148-5-127 53.75%),153 (0.55),←,
16,"Newnes, Jack",24y 92d,101 (36-1-64 36.14%),28 (0.28),←,
17,"Roberton, Dylan",25y 340d,112 (50-0-62 44.64%),18 (0.16),75 (28-0-47 37.33%),13 (0.17)
6,"Ross, Sebastian",24y 20d,69 (25-1-43 36.96%),11 (0.16),←,
5,"Savage, Shane",26y 142d,115 (61-1-53 53.48%),54 (0.47),59 (20-1-38 34.75%),17 (0.29)
35,"Sinclair, Jack",22y 104d,32 (13-0-19 40.63%),22 (0.69),←,
9,"Steele, Jack",21y 165d,27 (13-0-14 48.15%),11 (0.41),10 (5-0-5 50.00%),2 (0.20)
3,"Steven, Jack",27y 60d,142 (55-2-85 39.44%),91 (0.64),←,
25,"Stevens, Koby",25y 343d,78 (32-0-46 41.03%),36 (0.46),4 (2-0-2 50.00%),2 (0.50)
44,"Weller, Maverick",25y 103d,99 (29-1-69 29.80%),50 (0.51),67 (23-1-43 35.07%),47 (0.70)
Totals,Totals,24y 297d,1901 (883-20-998 46.45%),788 (0.41),,
C,"Richardson, Alan",52y 10d,77 (27-1-49 35.71%),,76 (27-1-48 36.18%),
