Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",26y 277d,91 (56-1-34 62.09%),138 (1.52),←,
30,"Clarke, Zac",24y 22d,55 (26-1-28 48.18%),28 (0.51),←,
15,"Crowley, Ryan",30y 45d,169 (91-1-77 54.14%),112 (0.66),←,
3,"Dawson, Zac",28y 56d,123 (78-4-41 65.04%),6 (0.05),46 (32-1-13 70.65%),2 (0.04)
9,"de Boer, Matt",24y 40d,106 (59-1-46 56.13%),40 (0.38),←,
41,"Duffield, Paul",29y 73d,138 (70-1-67 51.09%),30 (0.22),←,
7,"Fyfe, Nat",22y 213d,75 (46-1-28 62.00%),55 (0.73),←,
32,"Hill, Stephen",23y 353d,113 (61-0-52 53.98%),69 (0.61),←,
37,"Johnson, Michael",29y 181d,177 (95-1-81 53.95%),62 (0.35),←,
23,"Mayne, Chris",25y 168d,109 (61-1-47 56.42%),138 (1.27),←,
18,"McPharlin, Luke",32y 139d,230 (120-1-109 52.39%),115 (0.50),218 (112-1-105 51.61%),112 (0.51)
16,"Mundy, David",28y 273d,191 (101-1-89 53.14%),75 (0.39),←,
13,"Mzungu, Tendai",28y 50d,68 (40-1-27 59.56%),45 (0.66),←,
27,"Neale, Lachie",20y 330d,27 (14-0-13 51.85%),14 (0.52),←,
29,"Pavlich, Matthew",32y 109d,296 (138-0-158 46.62%),595 (2.01),←,
46,"Pearce, Clancee",23y 178d,71 (37-1-33 52.82%),31 (0.44),←,
6,"Pearce, Danyle",28y 12d,184 (80-2-102 44.02%),92 (0.50),30 (21-1-8 71.67%),16 (0.53)
31,"Sandilands, Aaron",31y 134d,198 (104-0-94 52.53%),76 (0.38),←,
34,"Spurr, Lee",26y 266d,41 (31-1-9 76.83%),2 (0.05),←,
8,"Suban, Nick",23y 345d,88 (45-1-42 51.70%),35 (0.40),←,
33,"Sutcliffe, Cam",21y 331d,28 (20-1-7 73.21%),9 (0.32),←,
20,"Taberner, Matthew",20y 306d,6 (3-0-3 50.00%),4 (0.67),←,
Totals,Totals,26y 177d,2584 (1376-21-1187 53.25%),1771 (0.69),,
C,"Lyon, Ross",47y 162d,175 (112-5-58 65.43%),,54 (36-1-17 67.59%),
