Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",11,4,5,16,,,,2.0,1.0,6.0,3.0,2.0,2.0,3.0,,3.0,12.0,1.0,,4.0,2.0,,
10,"Ashcroft, Marcus",18,5,4,22,2,,,2.0,,9.0,5.0,1.0,,,,10.0,12.0,,1.0,3.0,3.0,,
17,"Bartlett, Trent",,,,,,,,,,,,,,1.0,,,,,,,,,
20,"Black, Simon",11,3,8,19,1,2.0,,3.0,1.0,5.0,4.0,4.0,1.0,1.0,,8.0,12.0,,,,,,
9,"Boyd, Brad",12,5,8,20,1,2.0,,1.0,2.0,6.0,4.0,1.0,,2.0,,9.0,13.0,,2.0,1.0,,,
1,"Champion, Richard",9,3,4,13,,,,1.0,,7.0,,,1.0,,,9.0,4.0,2.0,,2.0,,,
16,"Clarke, Matthew",5,5,2,7,1,,27.0,,,2.0,,3.0,,3.0,,4.0,5.0,2.0,1.0,,,,
32,"Hart, Shaun",10,3,6,16,,,,2.0,1.0,7.0,4.0,,2.0,1.0,,5.0,11.0,,,3.0,2.0,,
31,"Heuskes, Adam",6,4,13,19,,,,1.0,1.0,1.0,,,2.0,,,13.0,6.0,1.0,,1.0,,,
2,"Johnson, Chris",9,5,2,11,5,1.0,,2.0,,1.0,,1.0,2.0,,1.0,7.0,3.0,4.0,4.0,,,,
27,"Keating, Clark",,,1,1,,,10.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,
41,"Kennedy, Matthew",8,1,2,10,,,,,3.0,2.0,,1.0,1.0,2.0,,4.0,6.0,,,1.0,1.0,,
18,"Lambert, Craig",2,,4,6,,,,2.0,1.0,,2.0,1.0,1.0,3.0,,4.0,2.0,,,2.0,,,
44,"Lappin, Nigel",8,3,5,13,,,,2.0,,5.0,5.0,2.0,,,,9.0,4.0,,,2.0,,,
15,"Lawrence, Steven",7,3,1,8,,1.0,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,6.0,4.0,1.0,,2.0,1.0,,
23,"Leppitsch, Justin",14,7,6,20,3,5.0,,1.0,3.0,2.0,,2.0,1.0,2.0,,15.0,5.0,5.0,4.0,,3.0,,
25,"McKinnon, Martin",2,,,2,,,,,,1.0,,,,,,2.0,,,,,,,
4,"McRae, Craig",11,1,2,13,3,2.0,,2.0,,2.0,1.0,,1.0,,,5.0,6.0,,1.0,1.0,,,
7,"Molloy, Jarrod",2,2,3,5,,,,1.0,2.0,,,,,1.0,,1.0,4.0,,,2.0,,,
5,"Scott, Brad",2,,,2,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,
22,"Scott, Chris",16,7,9,25,1,,,1.0,7.0,4.0,1.0,5.0,1.0,3.0,,6.0,20.0,2.0,1.0,1.0,1.0,,
33,"White, Darryl",8,3,3,11,,,,1.0,1.0,1.0,,,2.0,3.0,,3.0,6.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,64,88,259,17,17.0,37.0,28.0,24.0,66.0,33.0,25.0,18.0,27.0,1.0,126.0,136.0,18.0,14.0,27.0,13.0,,
Opposition,Opposition,200,86,93,293,21,9.0,25.0,19.0,36.0,52.0,37.0,30.0,27.0,18.0,5.0,127.0,173.0,16.0,15.0,10.0,13.0,,
