Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",10,4,8,18,,,,1.0,2.0,2.0,,1.0,1.0,,,6.0,10.0,1.0,,1.0,2.0,1.0,82.0
28,"Bell, Tom",9,3,4,13,1,,,4.0,1.0,2.0,4.0,1.0,1.0,,,5.0,8.0,,,1.0,,,75.0
19,"Betts, Eddie",9,3,6,15,1,4.0,,2.0,,3.0,1.0,1.0,1.0,1.0,,6.0,8.0,,3.0,2.0,1.0,,93.0
35,"Curnow, Ed",3,4,10,13,,,,3.0,,1.0,1.0,1.0,,,,3.0,10.0,,,1.0,1.0,,81.0
34,"Duigan, Nick",6,3,6,12,1,,,3.0,1.0,3.0,,1.0,1.0,1.0,,7.0,5.0,1.0,,4.0,,,95.0
46 ↑,"Ellard, David",11,6,6,17,,,,1.0,3.0,4.0,3.0,,3.0,,,6.0,12.0,1.0,,1.0,,,58.0
38,"Garlett, Jeff",10,3,3,13,1,3.0,,3.0,1.0,4.0,1.0,2.0,,1.0,,7.0,7.0,,2.0,2.0,1.0,,88.0
4,"Gibbs, Bryce",17,3,9,26,,1.0,,10.0,3.0,5.0,3.0,5.0,2.0,1.0,,10.0,16.0,,,1.0,4.0,1.0,89.0
5,"Judd, Chris",7,2,3,10,,,,1.0,1.0,2.0,1.0,2.0,,,,4.0,6.0,,1.0,,,2.0,32.0
8,"Kreuzer, Matthew",8,1,6,14,,1.0,44.0,3.0,,3.0,4.0,2.0,2.0,2.0,,6.0,7.0,,,6.0,,1.0,93.0
24,"McCarthy, Pat",6,5,4,10,,,,,,3.0,,2.0,,2.0,,3.0,7.0,1.0,1.0,1.0,,,86.0
14,"McLean, Brock",21,13,18,39,1,3.0,,6.0,1.0,4.0,11.0,7.0,,5.0,3.0,18.0,23.0,2.0,2.0,2.0,1.0,,91.0
25,"Mitchell, Luke",7,3,1,8,1,2.0,2.0,,,,1.0,1.0,,,,3.0,5.0,1.0,1.0,,,1.0,88.0
3,"Murphy, Marc",8,3,11,19,,1.0,,6.0,,1.0,2.0,1.0,,,,7.0,12.0,,1.0,,2.0,,86.0
20,"OKeeffe, Rhys",6,5,9,15,,,,3.0,3.0,3.0,3.0,1.0,,,,4.0,11.0,,,1.0,,,90.0
12,"Robinson, Mitch",10,5,9,19,1,,2.0,5.0,1.0,2.0,,5.0,1.0,3.0,,7.0,13.0,,,2.0,,,81.0
29,"Scotland, Heath",11,2,9,20,,,,1.0,3.0,2.0,3.0,,1.0,,,8.0,11.0,,,3.0,,,97.0
6,"Simpson, Kade",9,4,10,19,,,,6.0,3.0,2.0,1.0,1.0,,,,4.0,15.0,,,4.0,,,87.0
30,"Waite, Jarrad",7,6,7,14,5,,,3.0,,,,,1.0,,,7.0,6.0,4.0,3.0,1.0,,,95.0
1,"Walker, Andrew",15,3,2,17,,,,2.0,3.0,6.0,,2.0,,2.0,,1.0,16.0,,,5.0,5.0,1.0,93.0
43,"White, Simon",4,3,5,9,,,,2.0,4.0,1.0,,1.0,1.0,,,7.0,2.0,1.0,,11.0,,,96.0
13 ↓,"Yarran, Chris",3,2,3,6,,,,1.0,,1.0,,1.0,,,,2.0,4.0,1.0,,1.0,,,25.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,86,149,346,12,19.0,48.0,66.0,30.0,54.0,39.0,38.0,15.0,18.0,3.0,131.0,214.0,13.0,14.0,50.0,17.0,7.0,
Opposition,Opposition,198,99,136,334,16,10.0,33.0,66.0,34.0,52.0,32.0,36.0,19.0,15.0,3.0,132.0,208.0,18.0,14.0,44.0,12.0,14.0,
