Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",12,5,10,22,1,1.0,,6.0,3.0,5.0,,2.0,,1.0,,4.0,18.0,,1.0,,4.0,1.0,75.0
20,"Black, Simon",15,4,14,29,1,,,6.0,1.0,2.0,4.0,5.0,1.0,1.0,,10.0,19.0,,1.0,2.0,1.0,1.0,89.0
17,"Brennan, Jared",8,6,6,14,1,,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,,8.0,7.0,1.0,1.0,2.0,1.0,,93.0
16,"Brown, Jonathan",16,12,6,22,3,1.0,,2.0,,5.0,,2.0,1.0,,,8.0,14.0,2.0,4.0,1.0,,1.0,100.0
19,"Charman, Jamie",3,2,9,12,,,22.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,,6.0,6.0,,,5.0,,,62.0
1,"Clark, Mitch",5,1,4,9,,1.0,,1.0,,3.0,3.0,3.0,,2.0,,8.0,2.0,,,1.0,,,95.0
18,"Corrie, Anthony",7,4,4,11,1,1.0,,3.0,1.0,,1.0,,,,,4.0,7.0,1.0,2.0,,1.0,,89.0
39,"Drummond, Josh",20,4,8,28,1,,,2.0,14.0,3.0,2.0,2.0,,,,8.0,15.0,,,4.0,2.0,,78.0
33,"Hooper, Rhan",3,2,9,12,2,,,5.0,,,,1.0,,1.0,,3.0,9.0,,,,,,92.0
4,"Johnstone, Travis",4,5,7,11,,,,,,,,3.0,,2.0,,3.0,10.0,,,1.0,,,52.0
23,"Leuenberger, Matthew",4,1,3,7,,,7.0,1.0,,,2.0,2.0,,1.0,,2.0,5.0,,,1.0,,,43.0
26,"Macdonald, Joel",6,3,11,17,,,,1.0,2.0,,1.0,2.0,,2.0,,8.0,8.0,,,2.0,,,91.0
9,"McGrath, Ashley",8,,3,11,,,,4.0,4.0,1.0,,3.0,,,,3.0,5.0,,,5.0,2.0,,76.0
21,"Merrett, Daniel",,2,7,7,,,1.0,1.0,2.0,,,2.0,1.0,2.0,,3.0,4.0,,,10.0,,,99.0
8,"Notting, Tim",6,1,3,9,,,,3.0,1.0,1.0,1.0,2.0,,1.0,,3.0,6.0,1.0,,,,,86.0
24,"Patfull, Joel",1,2,8,9,,,,3.0,2.0,,,1.0,,,,3.0,6.0,,,6.0,1.0,,100.0
31,"Polkinghorne, James",3,1,5,8,,,,3.0,,1.0,,,,,,1.0,7.0,,1.0,,,,59.0
6,"Power, Luke",14,,19,33,,,,6.0,1.0,4.0,6.0,3.0,1.0,1.0,,19.0,14.0,,,1.0,,3.0,82.0
29,"Roe, Jason",2,1,2,4,,,,1.0,1.0,,,,,,,2.0,1.0,,,3.0,,,64.0
28,"Selwood, Troy",5,3,8,13,,,,4.0,1.0,,1.0,2.0,,,,3.0,8.0,,,6.0,,,97.0
11,"Sherman, Justin",11,2,8,19,,2.0,,5.0,1.0,6.0,,3.0,,1.0,,7.0,12.0,1.0,,2.0,6.0,,88.0
32,"Stiller, Cheynee",13,9,12,25,,,,1.0,3.0,4.0,4.0,2.0,1.0,,,11.0,13.0,,,3.0,,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,70,166,332,10,8.0,31.0,64.0,39.0,37.0,29.0,45.0,9.0,17.0,,127.0,196.0,6.0,10.0,55.0,18.0,7.0,
Opposition,Opposition,252,115,193,445,19,17.0,39.0,76.0,26.0,67.0,44.0,43.0,17.0,9.0,6.0,150.0,293.0,8.0,14.0,53.0,15.0,9.0,
