Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",7,4,7,14,5,1.0,,1.0,,1.0,,2.0,,,,9.0,5.0,2.0,4.0,1.0,,,79.0
3,"Coniglio, Stephen",13,3,17,30,,,,4.0,1.0,3.0,5.0,7.0,1.0,1.0,,14.0,17.0,,,1.0,,,84.0
1,"Davis, Phil",10,7,3,13,,,,1.0,3.0,,,2.0,1.0,,,4.0,9.0,1.0,,5.0,,,87.0
4,"Greene, Toby",6,4,10,16,,,,3.0,,6.0,1.0,4.0,1.0,2.0,,7.0,9.0,,,2.0,1.0,,83.0
19,"Haynes, Nick",13,7,6,19,,,,4.0,4.0,1.0,1.0,4.0,3.0,1.0,,10.0,10.0,1.0,,4.0,1.0,,85.0
17,"Johnson, Steve",4,2,5,9,1,1.0,,2.0,,1.0,1.0,2.0,,,,2.0,8.0,,1.0,2.0,,,83.0
22,"Kelly, Josh",11,3,12,23,2,3.0,,4.0,,4.0,1.0,1.0,,,,11.0,11.0,,1.0,1.0,,1.0,83.0
40,"Kennedy, Adam",2,,4,6,,,,,2.0,,,1.0,,,,,6.0,,,1.0,,,81.0
37,"Lobb, Rory",8,7,6,14,1,,8.0,2.0,4.0,1.0,1.0,1.0,,,,6.0,8.0,2.0,2.0,1.0,1.0,1.0,85.0
41,"Mumford, Shane",5,4,12,17,,,28.0,8.0,2.0,1.0,3.0,5.0,3.0,4.0,,10.0,7.0,,,3.0,,,90.0
7,"Palmer, Rhys",9,5,3,12,,,,3.0,2.0,,,3.0,1.0,1.0,,4.0,8.0,,,1.0,,,74.0
24,"Patfull, Joel",6,7,6,12,,,,3.0,1.0,2.0,,2.0,,1.0,,4.0,8.0,1.0,,1.0,,,88.0
12,"Patton, Jonathon",7,6,1,8,3,1.0,,,,3.0,,2.0,1.0,,,4.0,4.0,3.0,4.0,1.0,,1.0,85.0
9,"Scully, Tom",7,2,13,20,,1.0,,4.0,2.0,5.0,1.0,4.0,,1.0,,9.0,12.0,,,1.0,3.0,,87.0
23,"Shaw, Heath",17,3,3,20,,,,1.0,8.0,1.0,1.0,5.0,2.0,1.0,,6.0,11.0,,,7.0,,,92.0
5,"Shiel, Dylan",12,4,10,22,1,1.0,,2.0,3.0,6.0,5.0,2.0,,2.0,,9.0,14.0,,,1.0,1.0,1.0,74.0
10,"Smith, Devon",7,2,8,15,,,,5.0,,4.0,3.0,3.0,2.0,,,8.0,7.0,,,1.0,,1.0,70.0
11,"Steele, Jack",7,3,8,15,,,,3.0,2.0,,4.0,,,,,7.0,8.0,,,,,1.0,70.0
20,"Tomlinson, Adam",5,3,6,11,,,,,1.0,1.0,,3.0,1.0,1.0,,5.0,6.0,2.0,,5.0,,,89.0
8,"Ward, Callan",8,2,9,17,1,,2.0,2.0,2.0,4.0,1.0,2.0,,1.0,,5.0,12.0,,,3.0,,1.0,76.0
6,"Whitfield, Lachie",13,5,9,22,,,,1.0,2.0,1.0,3.0,5.0,,1.0,,4.0,18.0,,1.0,2.0,,2.0,83.0
29,"Williams, Zac",8,3,8,16,,,,7.0,4.0,4.0,2.0,3.0,,1.0,,8.0,9.0,1.0,,1.0,,1.0,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,86,166,351,14,9.0,38.0,60.0,43.0,49.0,33.0,63.0,16.0,18.0,,146.0,207.0,13.0,13.0,45.0,7.0,10.0,
Opposition,Opposition,214,90,179,393,19,11.0,37.0,80.0,29.0,67.0,42.0,53.0,18.0,16.0,6.0,159.0,242.0,17.0,18.0,55.0,7.0,12.0,
