Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
54,"Bizzotto, Frank",2,,3.0,5,,,,,,,,,2.0,,,,,,,,,,
18,"Blakey, John",13,6.0,9.0,22,,,,2.0,,,,,2.0,2.0,,,,,,,,,
41,"Bourke, Peter",5,1.0,6.0,11,,,,2.0,,,,,,,,,,,,,,,
40,"Bunn, Mark",5,,,5,,,,,,,,,2.0,,,,,,,,,,
16,"Cormack, Joe",6,,1.0,7,,,,,,,,,2.0,,,,,,,,,,
2,"Dundas, Matthew",10,5.0,8.0,18,1.0,,,,,,,,1.0,3.0,,,,,,,,,
54,"Elliott, Jamie",12,,1.0,13,,,,1.0,,,,,3.0,1.0,,,,,,,,,
19,"Klaebe, Brenton",5,2.0,3.0,8,,,,1.0,,,,,2.0,3.0,,,,,,,,,
11,"Lynch, Alastair",7,6.0,3.0,10,,,,,,,,,,2.0,,,,,,,,,
38,"Noble, David",8,1.0,10.0,18,,,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
25,"OConnell, David",7,7.0,3.0,10,,,15.0,,,,,,,1.0,,,,,,,,,
44,"Osborne, Richard",9,,4.0,13,1.0,,,,,,,,,1.0,,,,,,,,,
9,"Rendell, Matthew",10,2.0,5.0,15,,4.0,13.0,1.0,,,,,4.0,,,,,,,,,,
1,"Roos, Paul",12,5.0,7.0,19,,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
20,"Rowe, Duane",13,3.0,5.0,18,,,,2.0,,,,,4.0,1.0,,,,,,,,,
33,"Stephens, Brett",10,5.0,10.0,20,,,,1.0,,,,,2.0,,,,,,,,,,
13,"Stevenson, Shayne",11,5.0,3.0,14,3.0,1.0,,,,,,,,,,,,,,,,,
30,"Waterson, Chris",12,3.0,4.0,16,1.0,,,1.0,,,,,3.0,,,,,,,,,,
12,"Wheildon, Darren",8,4.0,1.0,9,4.0,,,2.0,,,,,1.0,,,,,,,,,,
8,"Wynd, Jim",20,1.0,2.0,22,1.0,1.0,,3.0,,,,,4.0,4.0,,,,,,,,,
Totals,Totals,185,56.0,88.0,273,11.0,8.0,29.0,20.0,,,,,35.0,22.0,,,,,,,,,
Opposition,Opposition,228,54.0,120.0,348,36.0,15.0,35.0,20.0,,,,,22.0,35.0,6.0,,,,,,,,
