North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Campbell, Matt",22y 136d,41 (23-1-17 57.32%),50 (1.22),←,
27,"Edwards, Aaron",25y 96d,37 (20-1-16 55.41%),42 (1.14),33 (16-1-16 50.00%),40 (1.21)
11,"Firrito, Michael",25y 191d,116 (59-1-56 51.29%),19 (0.16),←,
38,"Gibson, Josh",25y 85d,54 (26-0-28 48.15%),1 (0.02),←,
17,"Grima, Nathan",23y 305d,3 (1-0-2 33.33%),,←,
31,"Hale, David",25y 15d,112 (50-1-61 45.09%),98 (0.88),←,
39,"Harding, Leigh",28y 41d,122 (59-2-61 49.18%),143 (1.17),←,
1,"McIntosh, Hamish",24y 275d,68 (29-1-38 43.38%),33 (0.49),←,
42,"McMahon, Scott",23y 4d,40 (22-0-18 55.00%),23 (0.57),←,
20,"Petrie, Drew",26y 234d,165 (80-2-83 49.09%),139 (0.84),←,
5,"Power, Sam",25y 339d,116 (43-3-70 38.36%),18 (0.16),32 (15-1-16 48.44%),2 (0.06)
30,"Pratt, Daniel",26y 77d,91 (46-0-45 50.55%),9 (0.10),88 (45-0-43 51.14%),8 (0.09)
3,"Rawlings, Brady",27y 361d,190 (97-1-92 51.32%),58 (0.31),←,
15,"Ross, Ben",20y 258d,8 (5-0-3 62.50%),3 (0.38),←,
7,"Simpson, Adam",33y 110d,299 (170-2-127 57.19%),82 (0.27),←,
9,"Swallow, Andrew",22y 4d,51 (23-0-28 45.10%),20 (0.39),←,
12,"Thomas, Lindsay",21y 98d,46 (22-1-23 48.91%),54 (1.17),←,
16,"Thompson, Scott",23y 28d,17 (4-1-12 26.47%),,←,
14,"Urquhart, Gavin",21y 19d,24 (10-0-14 41.67%),,←,
35,"Warren, Ben",20y 115d,8 (3-0-5 37.50%),11 (1.38),←,
8,"Wells, Daniel",24y 123d,130 (65-2-63 50.77%),70 (0.54),←,
37,"Wright, Sam",18y 326d,4 (1-0-3 25.00%),2 (0.50),←,
Totals,Totals,24y 114d,1742 (858-19-865 49.25%),875 (0.50),,
C,"Laidley, Dani",42y 71d,148 (72-2-74 49.32%),,←,
