Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",18y 333d,15 (4-0-11 26.67%),13 (0.87),←,
35,"Chapman, Paul",21y 158d,32 (14-0-18 43.75%),24 (0.75),←,
11,"Corey, Joel",21y 54d,42 (18-0-24 42.86%),13 (0.31),←,
44,"Enright, Corey",21y 210d,36 (15-0-21 41.67%),8 (0.22),←,
16,"Gardiner, Charlie",20y 42d,6 (3-0-3 50.00%),3 (0.50),←,
7,"Graham, Ben",29y 161d,177 (98-1-78 55.65%),86 (0.49),←,
25,"Grgic, Brent",23y 186d,85 (37-0-48 43.53%),30 (0.35),8 (2-0-6 25.00%),1 (0.13)
28,"Johnson, David",21y 166d,4 (0-0-4 0.00%),,←,
20,"Johnson, Steve",19y 282d,15 (5-0-10 33.33%),18 (1.20),←,
9,"Kelly, James",19y 104d,18 (8-0-10 44.44%),8 (0.44),←,
1,"King, Steven",24y 141d,127 (60-1-66 47.64%),63 (0.50),←,
18,"Kingsley, Kent",24y 198d,53 (29-0-24 54.72%),95 (1.79),41 (18-0-23 43.90%),85 (2.07)
45,"Ling, Cameron",22y 44d,47 (22-1-24 47.87%),22 (0.47),←,
39,"Milburn, Darren",25y 362d,103 (47-0-56 45.63%),45 (0.44),←,
21,"Mooney, Cameron",23y 198d,49 (27-0-22 55.10%),41 (0.84),38 (17-0-21 44.74%),39 (1.03)
15,"Riccardi, Peter",30y 116d,224 (125-2-97 56.25%),232 (1.04),←,
33,"Rooke, Max",21y 114d,18 (7-0-11 38.89%),1 (0.06),←,
27,"Sanderson, Brenton",29y 44d,162 (79-2-81 49.38%),31 (0.19),152 (77-2-73 51.32%),26 (0.17)
30,"Scarlett, Matthew",23y 311d,72 (36-0-36 50.00%),7 (0.10),←,
6,"Spriggs, David",22y 77d,46 (20-1-25 44.57%),14 (0.30),←,
19,"White, Mitchell",30y 15d,174 (98-2-74 56.90%),124 (0.71),23 (9-0-14 39.13%),21 (0.91)
40,"Wojcinski, David",22y 206d,38 (18-0-20 47.37%),6 (0.16),←,
Totals,Totals,23y 177d,1543 (770-10-763 49.90%),884 (0.57),,
C,"Thompson, Mark",39y 144d,70 (32-1-37 46.43%),,←,
