Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 121d,226 (153-1-72 67.92%),32 (0.14),←,
22,"Breust, Luke",25y 199d,126 (100-0-26 79.37%),247 (1.96),←,
9,"Burgoyne, Shaun",33y 220d,305 (210-1-94 69.02%),246 (0.81),148 (113-1-34 76.69%),75 (0.51)
18,"Ceglar, Jonathon",25y 104d,40 (31-0-9 77.50%),20 (0.50),←,
8,"Duryea, Taylor",25y 34d,73 (57-0-16 78.08%),12 (0.16),←,
12,"Frawley, James",27y 251d,166 (53-1-112 32.23%),24 (0.14),27 (19-0-8 70.37%),6 (0.22)
6,"Gibson, Josh",32y 76d,199 (129-2-68 65.33%),4 (0.02),134 (100-1-33 75.00%),2 (0.01)
19,"Gunston, Jack",24y 225d,113 (82-0-31 72.57%),245 (2.17),99 (77-0-22 77.78%),225 (2.27)
4,"Hartung, Billy",21y 125d,36 (27-0-9 75.00%),16 (0.44),←,
10,"Hill, Bradley",22y 324d,81 (64-0-17 79.01%),51 (0.63),←,
29,"Langford, Will",23y 330d,42 (31-0-11 73.81%),15 (0.36),←,
3,"Lewis, Jordan",30y 34d,250 (159-1-90 63.80%),138 (0.55),←,
7,"McEvoy, Ben",26y 322d,133 (80-2-51 60.90%),54 (0.41),42 (29-0-13 69.05%),27 (0.64)
5,"Mitchell, Sam",33y 229d,294 (180-1-113 61.39%),67 (0.23),←,
23,"OBrien, Tim",22y 61d,11 (8-0-3 72.73%),8 (0.73),←,
28,"Puopolo, Paul",28y 178d,121 (95-0-26 78.51%),117 (0.97),←,
33,"Rioli, Cyril",26y 319d,166 (115-1-50 69.58%),241 (1.45),←,
26,"Shiels, Liam",25y 29d,132 (99-0-33 75.00%),44 (0.33),←,
21,"Sicily, James",21y 143d,13 (9-0-4 69.23%),18 (1.38),←,
16,"Smith, Isaac",27y 150d,121 (96-0-25 79.34%),107 (0.88),←,
27,"Spangher, Matthew",29y 35d,56 (34-0-22 60.71%),13 (0.23),24 (23-0-1 95.83%),2 (0.08)
24,"Stratton, Ben",27y 88d,127 (91-1-35 72.05%),1 (0.01),←,
Totals,Totals,26y 280d,2831 (1903-11-917 67.22%),1720 (0.61),,
C,"Clarkson, Alastair",48y 31d,269 (170-1-98 63.38%),,←,
