Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",27y 229d,103 (62-2-39 61.17%),115 (1.12),←,
16,"Barnard, Paul",26y 132d,59 (32-0-27 54.24%),15 (0.25),48 (29-0-19 60.42%),11 (0.23)
8,"Bewick, Darren",31y 308d,208 (126-1-81 60.82%),310 (1.49),←,
32,"Blumfield, Justin",21y 213d,59 (33-0-26 55.93%),27 (0.46),←,
33,"Caracella, Blake",22y 102d,46 (25-0-21 54.35%),53 (1.15),←,
31,"Fletcher, Dustin",24y 49d,120 (75-3-42 63.75%),35 (0.29),←,
30,"Fraser, Mark",28y 141d,96 (55-2-39 58.33%),44 (0.46),51 (29-2-20 58.82%),21 (0.41)
11,"Hardwick, Damien",26y 311d,99 (56-1-42 57.07%),12 (0.12),←,
26,"Heffernan, Chris",20y 147d,26 (15-0-11 57.69%),10 (0.38),←,
28,"Johnson, Mark",21y 33d,4 (4-0-0 100.00%),,←,
18,"Lloyd, Matthew",21y 70d,72 (38-1-33 53.47%),209 (2.90),←,
13,"Long, Michael",29y 267d,150 (97-2-51 65.33%),120 (0.80),←,
10,"McVeigh, Mark",18y 150d,7 (6-0-1 85.71%),2 (0.29),←,
2,"Mercuri, Mark",25y 124d,121 (74-3-44 62.40%),164 (1.36),←,
24,"Misiti, Joe",24y 228d,132 (76-4-52 59.09%),49 (0.37),←,
15,"Prior, Michael",25y 292d,63 (33-1-29 53.17%),17 (0.27),←,
43,"Rioli, Dean",21y 36d,10 (8-0-2 80.00%),16 (1.60),←,
7,"Solomon, Dean",19y 167d,17 (8-0-9 47.06%),3 (0.18),←,
19,"Somerville, Peter",30y 352d,149 (91-3-55 62.08%),88 (0.59),←,
21,"Wallis, Dean",29y 302d,99 (58-1-40 59.09%),29 (0.29),←,
6,"Wellman, Sean",24y 278d,100 (48-2-50 49.00%),14 (0.14),66 (35-1-30 53.79%),5 (0.08)
35,"Young, Barry",28y 364d,120 (58-2-60 49.17%),63 (0.52),67 (39-2-26 59.70%),40 (0.60)
Totals,Totals,25y 13d,1860 (1078-28-754 57.96%),1395 (0.75),,
C,"Sheedy, Kevin",51y 183d,436 (273-5-158 63.19%),,←,
