Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
19,"Allison, Jacob",21y 53d,9 (1-0-8 11.11%),2 (0.22),←,
31,"Andrews, Harris",22y 179d,86 (19-0-67 22.09%),9 (0.10),←,
43,"Answerth, Noah",19y 306d,7 (4-0-3 57.14%),,←,
23,"Cameron, Charlie",24y 338d,96 (55-1-40 57.81%),125 (1.30),23 (8-0-15 34.78%),38 (1.65)
27,"Gardiner, Darcy",23y 259d,94 (27-0-67 28.72%),4 (0.04),←,
30,"Hipwood, Eric",21y 268d,64 (19-0-45 29.69%),97 (1.52),←,
2,"Hodge, Luke",34y 358d,335 (190-2-143 57.01%),194 (0.58),30 (10-0-20 33.33%),1 (0.03)
17,"Lyons, Jarryd",26y 321d,104 (51-0-53 49.04%),52 (0.50),12 (7-0-5 58.33%),3 (0.25)
12,"Martin, Stefan",32y 203d,170 (44-1-125 26.18%),44 (0.26),113 (30-0-83 26.55%),21 (0.19)
36,"Mathieson, Rhys",22y 149d,45 (15-0-30 33.33%),24 (0.53),←,
11,"McCarthy, Lincoln",25y 229d,41 (30-0-11 73.17%),37 (0.90),12 (7-0-5 58.33%),12 (1.00)
6,"McCluggage, Hugh",21y 97d,52 (16-0-36 30.77%),31 (0.60),←,
25,"McStay, Daniel",23y 349d,91 (25-0-66 27.47%),68 (0.75),←,
9,"Neale, Lachie",26y 15d,147 (72-0-75 48.98%),72 (0.49),12 (7-0-5 58.33%),5 (0.42)
16,"Rayner, Cam",19y 230d,34 (12-0-22 35.29%),33 (0.97),←,
10,"Rich, Daniel",29y 1d,195 (64-1-130 33.08%),104 (0.53),←,
18,"Robertson, Nick",24y 5d,72 (13-0-59 18.06%),10 (0.14),←,
5,"Robinson, Mitch",30y 1d,180 (71-1-108 39.72%),101 (0.56),80 (20-0-60 25.00%),43 (0.54)
44,"Smith, Archie",23y 324d,11 (4-0-7 36.36%),4 (0.36),←,
28,"Taylor, Lewis",24y 111d,112 (26-0-86 23.21%),88 (0.79),←,
29,"Witherden, Alex",20y 271d,42 (14-0-28 33.33%),4 (0.10),←,
15,"Zorko, Dayne",30y 119d,156 (49-0-107 31.41%),169 (1.08),←,
Totals,Totals,24y 356d,2143 (821-6-1316 38.31%),1272 (0.59),,
C,"Fagan, Chris",57y 350d,56 (17-0-39 30.36%),,←,
