Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",11,2,7,18,,,,3.0,3.0,2.0,1.0,3.0,1.0,2.0,,3.0,13.0,,,,,,88.0
4,"Aish, James",9,6,11,20,1,,,4.0,1.0,4.0,1.0,2.0,,1.0,,8.0,12.0,,,2.0,1.0,,82.0
17,"Beams, Claye",3,3,6,9,2,,,1.0,2.0,,1.0,1.0,,,,4.0,5.0,,2.0,1.0,1.0,1.0,75.0
8,"Bewick, Rohan",3,2,9,12,1,,,1.0,1.0,,1.0,,,,,5.0,6.0,1.0,1.0,,,,81.0
45,"Bourke, Jordon",9,6,5,14,,,,4.0,4.0,1.0,,3.0,,1.0,,4.0,11.0,1.0,,10.0,,,89.0
42,"Clarke, Justin",3,2,5,8,,,,3.0,2.0,,,2.0,,1.0,,4.0,5.0,,,10.0,1.0,,92.0
5,"Crisp, Jack",8,4,7,15,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,5.0,10.0,,1.0,2.0,,1.0,86.0
34,"Freeman, Jonathan",2,2,2,4,,1.0,,,,1.0,1.0,,,,,1.0,3.0,,1.0,1.0,,,95.0
27,"Gardiner, Darcy",4,2,4,8,,,,1.0,1.0,,,,,,,1.0,7.0,,,6.0,,,63.0
41 ↑,"Golby, Mitch",6,2,1,7,,,,,,1.0,,2.0,,1.0,,1.0,7.0,,,3.0,,,41.0
6,"Green, Josh",8,1,3,11,3,,,,,3.0,,1.0,1.0,,,4.0,5.0,,,1.0,,3.0,86.0
11,"Hanley, Pearce",20,2,11,31,,2.0,,2.0,2.0,7.0,4.0,1.0,,1.0,,9.0,21.0,,,3.0,2.0,1.0,85.0
35,"Lester, Ryan",7,3,17,24,1,,1.0,4.0,,,4.0,1.0,3.0,1.0,,11.0,15.0,,1.0,2.0,,,74.0
23,"Leuenberger, Matthew",2,2,9,11,,1.0,36.0,6.0,,,2.0,2.0,,2.0,,6.0,5.0,1.0,1.0,2.0,,,85.0
12,"Martin, Stefan",11,6,21,32,1,1.0,15.0,2.0,,4.0,4.0,7.0,1.0,,,14.0,18.0,3.0,2.0,2.0,1.0,,90.0
32,"Mayes, Sam",6,7,6,12,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,2.0,10.0,,2.0,4.0,,,82.0
25,"McStay, Daniel",5,6,10,15,1,,,,2.0,,,2.0,1.0,,,7.0,10.0,1.0,,2.0,,,91.0
21,"Merrett, Daniel",4,2,3,7,1,,,,,,,3.0,,1.0,,5.0,2.0,,1.0,5.0,,1.0,94.0
47,"OBrien, Zac",12,3,18,30,,,,5.0,4.0,2.0,6.0,6.0,2.0,1.0,,15.0,17.0,,,2.0,1.0,,83.0
39 ↓,"Paine, Jackson",2,2,3,5,,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,4.0,,,,,,60.0
24,"Patfull, Joel",9,4,6,15,,,,4.0,1.0,3.0,1.0,2.0,1.0,1.0,,3.0,12.0,,,3.0,,,94.0
28,"Taylor, Lewis",11,3,11,22,1,,,2.0,1.0,1.0,,4.0,,1.0,,6.0,16.0,,1.0,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,72,175,330,12,9.0,52.0,45.0,26.0,35.0,29.0,45.0,11.0,15.0,,119.0,214.0,7.0,13.0,62.0,7.0,7.0,
Opposition,Opposition,199,94,184,383,21,17.0,23.0,64.0,20.0,58.0,39.0,35.0,15.0,11.0,6.0,132.0,257.0,12.0,22.0,46.0,1.0,16.0,
