Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 249d,71 (43-0-28 60.56%),18 (0.25),←,
21,"Barry, Leo",29y 71d,188 (109-0-79 57.98%),50 (0.27),←,
42,"Bevan, Paul",21y 305d,44 (27-0-17 61.36%),10 (0.23),←,
6,"Bolton, Craig",26y 59d,119 (73-0-46 61.34%),20 (0.17),90 (56-0-34 62.22%),10 (0.11)
24,"Bolton, Jude",26y 136d,156 (85-1-70 54.81%),76 (0.49),←,
32,"Buchanan, Amon",23y 292d,65 (39-0-26 60.00%),31 (0.48),←,
26,"Dempster, Sean",22y 190d,32 (21-0-11 65.63%),3 (0.09),←,
37,"Goodes, Adam",26y 202d,178 (97-1-80 54.78%),181 (1.02),←,
39,"Grundy, Heath",20y 57d,2 (2-0-0 100.00%),3 (1.50),←,
1,"Hall, Barry",29y 171d,196 (97-2-97 50.00%),470 (2.40),108 (63-1-44 58.80%),326 (3.02)
16,"Jolly, Darren",24y 265d,89 (47-0-42 52.81%),23 (0.26),41 (27-0-14 65.85%),12 (0.29)
17,"Kennelly, Tadhg",25y 28d,115 (70-0-45 60.87%),27 (0.23),←,
31,"Kirk, Brett",29y 277d,140 (79-1-60 56.79%),57 (0.41),←,
9,"Malceski, Nick",21y 348d,14 (13-0-1 92.86%),6 (0.43),←,
3,"McVeigh, Jarrad",21y 113d,50 (30-0-20 60.00%),26 (0.52),←,
5,"OKeefe, Ryan",25y 186d,110 (65-0-45 59.09%),120 (1.09),←,
19,"OLoughlin, Michael",29y 159d,239 (137-2-100 57.74%),399 (1.67),←,
47,"Phillips, Simon",19y 115d,3 (2-0-1 66.67%),1 (0.33),←,
25,"Richards, Ted",23y 199d,48 (28-0-20 58.33%),21 (0.44),15 (9-0-6 60.00%),2 (0.13)
30,"Roberts-Thomson, Lewis",22y 324d,65 (42-0-23 64.62%),7 (0.11),←,
36,"Schmidt, Tim",20y 137d,1 (1-0-0 100.00%),,←,
13,"Schneider, Adam",22y 78d,69 (42-0-27 60.87%),67 (0.97),←,
Totals,Totals,24y 130d,1994 (1149-7-838 57.62%),1616 (0.81),,
C,"Roos, Paul",43y 32d,101 (63-0-38 62.38%),,←,
