Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Beams, Ben",4,1,1,5,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,4.0,,,3.0,,,
20,"Broadbridge, Troy",8,6,2,10,,,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,,2.0,9.0,1.0,1.0,,,,
25,"Brown, Nathan",9,3,15,24,1,,,,1.0,1.0,,,,1.0,,6.0,19.0,,2.0,,3.0,,
32,"Bruce, Cameron",5,4,7,12,2,1.0,,1.0,,2.0,,2.0,,1.0,,6.0,6.0,2.0,1.0,,,,
33,"Farmer, Jeff",11,9,8,19,2,1.0,,1.0,,4.0,,1.0,1.0,2.0,,6.0,14.0,1.0,2.0,1.0,3.0,,
21,"Febey, Steven",13,4,20,33,1,1.0,,3.0,1.0,3.0,6.0,1.0,,,,12.0,21.0,1.0,,2.0,,,
18,"Green, Brad",10,5,2,12,2,3.0,,2.0,,3.0,,,,,,1.0,10.0,,3.0,,,,
36,"Leoncelli, Andrew",17,7,10,27,,,,2.0,2.0,5.0,3.0,2.0,,1.0,,10.0,16.0,,,1.0,,,
35,"McDonald, Anthony",4,1,7,11,,,,5.0,1.0,2.0,1.0,,,1.0,,3.0,8.0,,,1.0,,,
23,"McDonald, James",13,4,9,22,,,,3.0,2.0,4.0,4.0,,1.0,1.0,,8.0,13.0,1.0,,,,,
9,"Neitz, David",7,10,6,13,1,,,2.0,3.0,2.0,,2.0,,1.0,1.0,6.0,7.0,5.0,,2.0,2.0,,
8,"Nicholson, Alistair",4,3,3,7,,,1.0,2.0,1.0,,1.0,,,,,3.0,4.0,,,,,,
24,"Robertson, Russell",8,5,3,11,3,1.0,1.0,1.0,,1.0,,1.0,1.0,,,6.0,5.0,1.0,4.0,,,,
5,"Schwarz, David",13,5,6,19,,1.0,4.0,3.0,,8.0,1.0,1.0,2.0,4.0,,6.0,12.0,,1.0,4.0,2.0,,
11,"Simmonds, Troy",2,3,7,9,,1.0,6.0,,1.0,1.0,1.0,1.0,,,,4.0,5.0,,,,,,
42,"Walsh, Peter",7,3,9,16,,,,3.0,1.0,4.0,2.0,,,,,2.0,14.0,,,1.0,3.0,,
10,"Ward, Daniel",9,5,11,20,,1.0,,4.0,2.0,,2.0,,3.0,2.0,,7.0,14.0,,,3.0,,,
31,"Wheatley, Paul",9,4,6,15,,,,,,2.0,2.0,,1.0,,,4.0,10.0,,,,1.0,,
34,"White, Jeff",8,4,3,11,,1.0,12.0,,1.0,,1.0,1.0,1.0,2.0,,2.0,9.0,,2.0,,1.0,,
26,"Williams, Luke",2,1,3,5,,,,1.0,,,,,,,,2.0,3.0,,,,,,
22,"Woewodin, Shane",11,6,1,12,,,,,3.0,1.0,,,1.0,,,2.0,10.0,,1.0,1.0,1.0,,
13,"Yze, Adem",20,7,3,23,,,,1.0,5.0,,,3.0,3.0,,,6.0,17.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,100,142,336,12,12.0,25.0,35.0,28.0,48.0,25.0,17.0,15.0,18.0,1.0,105.0,230.0,12.0,17.0,19.0,16.0,,
Opposition,Opposition,200,101,91,291,15,10.0,26.0,34.0,29.0,48.0,40.0,10.0,18.0,15.0,5.0,104.0,185.0,11.0,16.0,22.0,1.0,,
