West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",7,5,3,10,2,2.0,,4.0,,1.0,,3.0,2.0,2.0,,6.0,4.0,2.0,3.0,2.0,,1.0,88.0
33 ↓,"Bazzo, Rhett",1,2,3,4,,,,2.0,1.0,,,1.0,,1.0,,2.0,3.0,,,1.0,,,36.0
18,"Chesser, Campbell",5,,6,11,,,,1.0,,2.0,,1.0,,,,2.0,9.0,,,,,,76.0
28,"Cole, Tom",10,6,6,16,,,,2.0,2.0,2.0,,1.0,,,,3.0,14.0,,,2.0,,,80.0
15,"Cripps, Jamie",12,3,6,18,2,,,11.0,,4.0,1.0,2.0,,1.0,,4.0,15.0,,,,1.0,1.0,83.0
27,"Darling, Jack",10,6,8,18,1,,4.0,6.0,1.0,3.0,1.0,5.0,2.0,2.0,,12.0,7.0,3.0,1.0,,,1.0,99.0
14,"Duggan, Liam",11,9,9,20,,,,2.0,4.0,2.0,,2.0,,1.0,,3.0,17.0,,,,,,96.0
16,"Edwards, Luke",9,6,6,15,,,,,1.0,2.0,2.0,,,,,3.0,12.0,,,1.0,,,80.0
3,"Gaff, Andrew",15,5,10,25,,,,2.0,1.0,5.0,,4.0,2.0,1.0,,8.0,18.0,,1.0,2.0,,,81.0
8,"Hewett, Elijah",9,3,12,21,1,2.0,,1.0,2.0,4.0,3.0,3.0,1.0,,,6.0,15.0,,1.0,,,,68.0
19,"Hough, Brady",8,6,5,13,,,,1.0,,1.0,,,,,,2.0,10.0,,,4.0,,,89.0
5,"Hunt, Jayden",15,7,10,25,1,1.0,,3.0,5.0,3.0,,5.0,,1.0,,5.0,21.0,,1.0,4.0,2.0,,91.0
25,"Hurn, Shannon",16,9,5,21,,,,1.0,5.0,1.0,,1.0,,1.0,,5.0,12.0,1.0,,7.0,,,77.0
11,"Kelly, Tim",13,2,13,26,,1.0,,4.0,1.0,6.0,7.0,5.0,1.0,2.0,,19.0,11.0,,,,1.0,,74.0
44,"Long, Noah",4,2,9,13,1,1.0,,3.0,,,,1.0,,,,9.0,4.0,1.0,1.0,2.0,,,85.0
41,"Maric, Ryan",2,1,10,12,,,,3.0,,3.0,,1.0,1.0,,,7.0,5.0,,,2.0,,,76.0
24,"ONeill, Xavier",8,4,5,13,1,1.0,,5.0,1.0,4.0,3.0,2.0,1.0,,,5.0,8.0,,1.0,2.0,,,71.0
21,"Petruccelle, Jack",6,2,5,11,1,1.0,,3.0,,5.0,5.0,1.0,,1.0,,8.0,5.0,,1.0,2.0,,1.0,70.0
4,"Sheed, Dom",14,9,12,26,,,,6.0,2.0,4.0,3.0,6.0,1.0,1.0,3.0,7.0,20.0,,,,,,84.0
32,"Williams, Bailey",9,5,14,23,,,24.0,4.0,2.0,4.0,6.0,8.0,3.0,3.0,1.0,18.0,5.0,3.0,,5.0,,,82.0
34,"Williams, Jack",7,5,5,12,,2.0,5.0,3.0,1.0,3.0,2.0,1.0,,1.0,,6.0,6.0,2.0,1.0,4.0,,1.0,79.0
23,"Witherden, Alex",9,3,5,14,,,,1.0,4.0,,,1.0,1.0,1.0,,6.0,7.0,,,6.0,,,85.0
6 ↑,"Yeo, Elliot",6,2,1,7,,,,3.0,3.0,1.0,,,,,,3.0,3.0,,,1.0,,,49.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,102,168,374,10,12.0,33.0,71.0,36.0,60.0,33.0,54.0,15.0,19.0,4.0,149.0,231.0,12.0,11.0,47.0,4.0,5.0,
Opposition,Opposition,185,66,121,306,10,7.0,55.0,67.0,50.0,46.0,46.0,54.0,19.0,15.0,2.0,134.0,160.0,12.0,8.0,41.0,9.0,6.0,
