Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",24y 328d,65 (35-0-30 53.85%),33 (0.51),←,
10,"Boak, Travis",31y 346d,270 (131-1-138 48.70%),174 (0.64),←,
3,"Burton, Ryan",23y 163d,66 (36-1-29 55.30%),9 (0.14),19 (11-0-8 57.89%),4 (0.21)
18,"Butters, Zak",19y 308d,25 (14-0-11 56.00%),17 (0.68),←,
33,"Byrne-Jones, Darcy",24y 296d,92 (50-0-42 54.35%),6 (0.07),←,
17,"Clurey, Tom",26y 111d,87 (51-0-36 58.62%),,←,
22,"Dixon, Charlie",29y 293d,140 (62-1-77 44.64%),224 (1.60),75 (43-0-32 57.33%),130 (1.73)
7,"Ebert, Brad",30y 101d,252 (120-1-131 47.82%),134 (0.53),176 (92-1-83 52.56%),101 (0.57)
24,"Farrell, Kane",21y 117d,15 (6-0-9 40.00%),18 (1.20),←,
9,"Gray, Robbie",32y 104d,224 (110-0-114 49.11%),321 (1.43),←,
8,"Hartlett, Hamish",29y 333d,170 (82-1-87 48.53%),75 (0.44),←,
5,"Houston, Dan",23y 61d,66 (39-0-27 59.09%),10 (0.15),←,
1,"Jonas, Tom",29y 185d,145 (76-1-68 52.76%),1 (0.01),←,
29,"Lycett, Scott",27y 290d,99 (62-0-37 62.63%),51 (0.52),24 (14-0-10 58.33%),6 (0.25)
4,"Marshall, Todd",21y 278d,26 (20-0-6 76.92%),30 (1.15),←,
12,"McKenzie, Trent",28y 100d,114 (35-0-79 30.70%),22 (0.19),8 (6-0-2 75.00%),
6,"Motlop, Steven",29y 122d,176 (113-2-61 64.77%),198 (1.13),41 (23-0-18 56.10%),23 (0.56)
2,"Powell-Pepper, Sam",22y 186d,63 (38-0-25 60.32%),33 (0.52),←,
20,"Rozee, Connor",20y 172d,28 (16-0-12 57.14%),32 (1.14),←,
50,"Sutcliffe, Cam",28y 50d,110 (62-1-47 56.82%),22 (0.20),6 (3-0-3 50.00%),4 (0.67)
39,"Westhoff, Justin",33y 285d,274 (133-1-140 48.72%),310 (1.13),←,
16,"Wines, Ollie",25y 279d,145 (80-0-65 55.17%),64 (0.44),←,
Totals,Totals,26y 222d,2652 (1371-10-1271 51.70%),1784 (0.67),,
C,"Hinkley, Ken",53y 286d,165 (93-0-72 56.36%),,←,
