Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",14,9,8,22,,,,6.0,3.0,2.0,1.0,2.0,2.0,2.0,,8.0,18.0,,,1.0,,,89.0
24,"Bews, Jed",12,6,5,17,,,,1.0,1.0,4.0,2.0,4.0,2.0,,,4.0,13.0,,,,,1.0,83.0
46,"Blicavs, Mark",8,5,4,12,,,,3.0,1.0,1.0,,3.0,2.0,1.0,,7.0,6.0,,,3.0,,,95.0
5,"Cameron, Jeremy",8,6,1,9,3,2.0,,,,2.0,,1.0,1.0,1.0,,6.0,4.0,2.0,4.0,1.0,,1.0,69.0
6 ↑,"Clark, Jordan",4,3,2,6,,,,,,2.0,1.0,,,,,1.0,4.0,,,,,,17.0
45,"Close, Brad",5,2,4,9,1,,,3.0,,3.0,,3.0,1.0,,,4.0,4.0,1.0,,,,,75.0
40,"Dahlhaus, Luke",7,2,8,15,,1.0,,3.0,,2.0,,2.0,1.0,,,4.0,10.0,,1.0,1.0,,2.0,78.0
22,"Duncan, Mitch",20,13,6,26,4,1.0,,2.0,3.0,3.0,4.0,2.0,2.0,,2.0,7.0,20.0,,3.0,1.0,,,84.0
29,"Guthrie, Cameron",11,5,24,35,,,,3.0,1.0,3.0,10.0,,2.0,,,16.0,19.0,,,1.0,,,75.0
26,"Hawkins, Tom",10,4,4,14,3,1.0,4.0,1.0,,1.0,1.0,5.0,,2.0,,7.0,7.0,2.0,3.0,3.0,,3.0,96.0
25,"Henderson, Lachie",13,11,6,19,2,,,,3.0,1.0,,1.0,2.0,,3.0,5.0,14.0,1.0,1.0,5.0,,,100.0
38,"Henry, Jack",15,10,4,19,1,,2.0,2.0,1.0,3.0,,,,,1.0,8.0,11.0,4.0,,2.0,,,84.0
8 ↓,"Kolodjashnij, Jake",3,1,6,9,,,,1.0,1.0,1.0,,5.0,1.0,3.0,,2.0,9.0,,,7.0,1.0,,63.0
27,"Menegola, Sam",11,3,9,20,1,,,2.0,,3.0,3.0,1.0,1.0,,,7.0,13.0,,,2.0,,,84.0
32,"Miers, Gryan",11,5,6,17,1,2.0,,1.0,1.0,3.0,1.0,2.0,2.0,,,7.0,10.0,,,2.0,,,85.0
42,"OConnor, Mark",11,4,4,15,1,,,7.0,2.0,1.0,2.0,1.0,1.0,,,5.0,11.0,,1.0,3.0,,,71.0
3,"Parfitt, Brandan",8,,8,16,,,,4.0,1.0,4.0,2.0,4.0,1.0,3.0,,8.0,10.0,,,1.0,,,65.0
23,"Rohan, Gary",10,6,3,13,3,1.0,,1.0,,3.0,,1.0,1.0,,,5.0,7.0,3.0,3.0,2.0,,,84.0
14,"Selwood, Joel",13,4,16,29,,,,2.0,1.0,4.0,6.0,2.0,2.0,,,13.0,18.0,1.0,,4.0,,2.0,77.0
7,"Smith, Isaac",16,7,7,23,,,,6.0,6.0,5.0,2.0,8.0,,1.0,,3.0,20.0,,,1.0,3.0,,82.0
1,"Stanley, Rhys",9,4,6,15,1,,22.0,3.0,,2.0,4.0,1.0,2.0,,,6.0,8.0,1.0,1.0,5.0,,,83.0
44,"Stewart, Tom",18,8,9,27,,,,2.0,4.0,1.0,2.0,3.0,3.0,2.0,,10.0,16.0,,,5.0,,1.0,86.0
2,"Tuohy, Zach",6,2,5,11,,,,4.0,3.0,1.0,2.0,1.0,,,,2.0,5.0,,,,1.0,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,120,155,398,21,10.0,28.0,57.0,32.0,55.0,43.0,52.0,29.0,15.0,6.0,145.0,257.0,15.0,17.0,50.0,5.0,10.0,
Opposition,Opposition,170,64,92,262,5,9.0,45.0,51.0,33.0,38.0,35.0,56.0,15.0,29.0,,120.0,142.0,9.0,8.0,45.0,2.0,3.0,
