Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
3,"Adams, Taylor",30y 312d,221 (110-2-109 50.23%),84 (0.38),15 (11-0-4 73.33%),8 (0.53)
36,"Amartey, Joel",24y 330d,47 (31-1-15 67.02%),65 (1.38),←,
22,"Blakey, Nick",24y 152d,121 (67-1-53 55.79%),37 (0.31),←,
16,"Campbell, Braeden",22y 175d,65 (39-1-25 60.77%),13 (0.20),←,
7,"Cunningham, Harry",30y 235d,201 (121-1-79 60.45%),52 (0.26),←,
13,"Florent, Oliver",26y 6d,161 (90-1-70 56.21%),46 (0.29),←,
42,"Fox, Robbie",31y 103d,100 (52-1-47 52.50%),14 (0.14),←,
4,"Grundy, Brodie",30y 104d,213 (113-2-98 53.52%),72 (0.34),19 (14-0-5 73.68%),2 (0.11)
21,"Gulden, Errol",22y 10d,86 (56-1-29 65.70%),66 (0.77),←,
9,"Hayward, Will",25y 276d,156 (88-1-67 56.73%),190 (1.22),←,
5,"Heeney, Isaac",28y 84d,195 (124-1-70 63.85%),250 (1.28),←,
17,"Jordon, James",23y 221d,84 (62-1-21 74.40%),25 (0.30),19 (14-0-5 73.68%),8 (0.42)
44,"Lloyd, Jake",30y 312d,242 (149-1-92 61.78%),40 (0.17),←,
30,"McCartin, Tom",24y 211d,126 (73-0-53 57.94%),28 (0.22),←,
6,"McDonald, Logan",22y 115d,63 (42-1-20 67.46%),86 (1.37),←,
2,"McLean, Hayden",25y 190d,72 (41-1-30 57.64%),70 (0.97),←,
43,"Melican, Lewis",27y 267d,79 (44-1-34 56.33%),1 (0.01),←,
14,"Mills, Callum",27y 117d,157 (89-1-67 57.01%),28 (0.18),←,
26,"Parker, Luke",31y 277d,286 (175-2-109 61.54%),202 (0.71),←,
34,"Roberts, Matt",20y 363d,23 (17-0-6 73.91%),3 (0.13),←,
1,"Warner, Chad",23y 70d,79 (50-0-29 63.29%),72 (0.91),←,
37,"Warner, Corey",20y 295d,7 (4-0-3 57.14%),2 (0.29),←,
15,"Wicks, Sam",24y 318d,65 (43-0-22 66.15%),44 (0.68),←,
Totals,Totals,26y 39d,2849 (1680-21-1148 58.97%),1490 (0.52),,
C,"Longmire, John",53y 210d,326 (203-3-120 62.73%),,←,
