Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
9,"Angwin, Ryan",20y 202d,11 (5-0-6 45.45%),,←,
7,"Ash, Lachie",22y 11d,71 (31-1-39 44.37%),5 (0.07),←,
14,"Bedford, Toby",23y 36d,27 (17-0-10 62.96%),15 (0.56),9 (5-0-4 55.56%),6 (0.67)
32,"Briggs, Kieren",23y 269d,15 (8-0-7 53.33%),7 (0.47),←,
46,"Brown, Callum",22y 321d,18 (7-0-11 38.89%),13 (0.72),←,
44,"Buckley, Jack",25y 197d,32 (14-1-17 45.31%),,←,
17,"Callaghan, Finn",20y 67d,20 (8-0-12 40.00%),4 (0.20),←,
3,"Coniglio, Stephen",29y 199d,192 (85-1-106 44.53%),106 (0.55),←,
13,"Cumming, Isaac",24y 325d,64 (27-1-36 42.97%),2 (0.03),←,
4,"Greene, Toby",29y 280d,204 (93-2-109 46.08%),303 (1.49),←,
12,"Green, Tom",22y 160d,59 (25-1-33 43.22%),22 (0.37),←,
19,"Haynes, Nick",31y 45d,196 (91-4-101 47.45%),12 (0.06),←,
27,"Himmelberg, Harry",27y 55d,141 (74-2-65 53.19%),159 (1.13),←,
23,"Hogan, Jesse",28y 140d,131 (58-0-73 44.27%),249 (1.90),41 (17-0-24 41.46%),79 (1.93)
39,"Idun, Connor",22y 338d,57 (25-1-31 44.74%),,←,
25,"Keeffe, Lachlan",33y 79d,102 (52-0-50 50.98%),17 (0.17),62 (27-0-35 43.55%),10 (0.16)
22,"Kelly, Josh",28y 140d,187 (96-3-88 52.14%),117 (0.63),←,
38,"Lloyd, Daniel",31y 134d,90 (44-4-42 51.11%),67 (0.74),←,
33,"OHalloran, Xavier",22y 356d,44 (19-1-24 44.32%),17 (0.39),←,
36,"Perryman, Harry",24y 195d,97 (47-1-49 48.97%),25 (0.26),←,
26,"Riccardi, Jake",23y 237d,39 (16-0-23 41.03%),39 (1.00),←,
15,"Taylor, Sam",24y 58d,83 (43-0-40 51.81%),1 (0.01),←,
8,"Ward, Callan",33y 83d,284 (124-4-156 44.37%),142 (0.50),224 (92-4-128 41.96%),109 (0.49)
Totals,Totals,25y 330d,2164 (1009-27-1128 46.63%),1322 (0.61),,
C,"Kingsley, Adam",47y 316d,15 (7-0-8 46.67%),,←,
