Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 152d,58 (34-0-24 58.62%),13 (0.22),←,
21,"Barry, Leo",28y 339d,175 (100-0-75 57.14%),50 (0.29),←,
6,"Bolton, Craig",25y 327d,107 (65-0-42 60.75%),18 (0.17),78 (48-0-30 61.54%),8 (0.10)
24,"Bolton, Jude",26y 39d,143 (76-1-66 53.50%),71 (0.50),←,
32,"Buchanan, Amon",23y 195d,52 (30-0-22 57.69%),23 (0.44),←,
23,"Chambers, Paul",23y 304d,36 (18-0-18 50.00%),5 (0.14),4 (1-0-3 25.00%),
28,"Crouch, Jared",28y 49d,186 (100-1-85 54.03%),43 (0.23),←,
2,"Davis, Nick",26y 24d,134 (67-0-67 50.00%),181 (1.35),63 (37-0-26 58.73%),96 (1.52)
12,"Fosdike, Nic",26y 56d,120 (62-1-57 52.08%),55 (0.46),←,
37,"Goodes, Adam",26y 105d,165 (88-1-76 53.64%),167 (1.01),←,
1,"Hall, Barry",29y 74d,183 (88-2-93 48.63%),430 (2.35),95 (54-1-40 57.37%),286 (3.01)
16,"Jolly, Darren",24y 168d,76 (38-0-38 50.00%),21 (0.28),28 (18-0-10 64.29%),10 (0.36)
17,"Kennelly, Tadhg",24y 296d,102 (61-0-41 59.80%),27 (0.26),←,
31,"Kirk, Brett",29y 180d,127 (70-1-56 55.51%),51 (0.40),←,
9,"Malceski, Nick",21y 251d,7 (6-0-1 85.71%),2 (0.29),←,
4,"Mathews, Ben",27y 145d,163 (89-1-73 54.91%),33 (0.20),←,
3,"McVeigh, Jarrad",21y 16d,37 (21-0-16 56.76%),13 (0.35),←,
5,"OKeefe, Ryan",25y 89d,97 (56-0-41 57.73%),102 (1.05),←,
19,"OLoughlin, Michael",29y 62d,226 (128-2-96 57.08%),383 (1.69),←,
25,"Richards, Ted",23y 102d,37 (20-0-17 54.05%),20 (0.54),4 (1-0-3 25.00%),1 (0.25)
30,"Roberts-Thomson, Lewis",22y 227d,52 (33-0-19 63.46%),5 (0.10),←,
13,"Schneider, Adam",21y 346d,56 (33-0-23 58.93%),52 (0.93),←,
Totals,Totals,25y 145d,2339 (1283-10-1046 54.85%),1765 (0.75),,
C,"Roos, Paul",42y 300d,88 (54-0-34 61.36%),,←,
