Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",22y 180d,33 (16-1-16 50.00%),5 (0.15),19 (8-0-11 42.11%),5 (0.26)
19,"Betts, Eddie",18y 154d,5 (2-1-2 50.00%),10 (2.00),←,
16,"Camporeale, Scott",29y 261d,217 (113-0-104 52.07%),195 (0.90),←,
44,"Carrazzo, Andrew",21y 135d,8 (4-1-3 56.25%),1 (0.13),←,
22,"Chambers, Callum",25y 161d,57 (21-2-34 38.60%),40 (0.70),3 (1-1-1 50.00%),2 (0.67)
26,"De Luca, Adrian",22y 349d,28 (12-1-15 44.64%),14 (0.50),←,
11,"French, Barnaby",29y 155d,104 (47-2-55 46.15%),29 (0.28),42 (13-1-28 32.14%),9 (0.21)
33,"Houlihan, Ryan",23y 98d,103 (40-1-62 39.32%),78 (0.76),←,
10,"Johnson, Brett",23y 183d,63 (31-1-31 50.00%),17 (0.27),25 (10-1-14 42.00%),7 (0.28)
43,"Koutoufides, Anthony",32y 101d,233 (129-2-102 55.79%),197 (0.85),←,
12,"Lappin, Matthew",29y 71d,198 (90-2-106 45.96%),203 (1.03),143 (62-1-80 43.71%),177 (1.24)
21,"Longmuir, Troy",25y 339d,75 (24-1-50 32.67%),42 (0.56),3 (1-1-1 50.00%),3 (1.00)
29,"Scotland, Heath",24y 282d,79 (35-0-44 44.30%),25 (0.32),26 (12-0-14 46.15%),13 (0.50)
6,"Simpson, Kade",20y 359d,8 (5-0-3 62.50%),1 (0.13),←,
36,"Sporn, Trent",22y 218d,36 (9-1-26 26.39%),6 (0.17),←,
24,"Stevens, Nick",25y 116d,153 (85-3-65 56.54%),88 (0.58),26 (11-1-14 44.23%),10 (0.38)
15,"Teague, David",23y 359d,61 (30-1-30 50.00%),5 (0.08),28 (12-1-15 44.64%),1 (0.04)
32,"Thornton, Bret",21y 165d,55 (17-0-38 30.91%),1 (0.02),←,
30,"Waite, Jarrad",22y 84d,35 (10-1-24 30.00%),30 (0.86),←,
1,"Walker, Andrew",18y 346d,19 (8-1-10 44.74%),4 (0.21),←,
8,"Whitnall, Lance",25y 249d,163 (80-1-82 49.39%),300 (1.84),←,
34,"Wiggins, Simon",22y 230d,55 (17-1-37 31.82%),13 (0.24),←,
Totals,Totals,24y 76d,1788 (825-24-939 46.14%),1304 (0.73),,
C,"Pagan, Denis",57y 217d,290 (166-1-123 57.41%),,50 (16-1-33 33.00%),
