Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
21,"Balta, Noah",24y 293d,102 (52-2-48 51.96%),35 (0.34),←,
41,"Banks, Sam",21y 131d,19 (4-0-15 21.05%),2 (0.11),←,
43,"Bauer, Jacob",22y 68d,5 (1-0-4 20.00%),6 (1.20),←,
29,"Bolton, Shai",25y 247d,133 (68-4-61 52.63%),161 (1.21),←,
35,"Broad, Nathan",31y 118d,146 (87-3-56 60.62%),4 (0.03),←,
44,"Campbell, Seth",19y 226d,19 (2-0-17 10.53%),10 (0.53),←,
27,"Dow, Thomson",22y 300d,34 (8-1-25 25.00%),1 (0.03),←,
34,"Graham, Jack",26y 168d,129 (75-4-50 59.69%),49 (0.38),←,
22,"Hopper, Jacob",27y 187d,140 (70-3-67 51.07%),51 (0.36),26 (7-1-18 28.85%),9 (0.35)
20,"Koschitzke, Jacob",24y 31d,60 (17-2-41 30.00%),66 (1.10),12 (1-0-11 8.33%),12 (1.00)
31,"Mansell, Rhyan",24y 68d,51 (14-1-36 28.43%),29 (0.57),←,
33,"McIntosh, Kamdyn",30y 130d,188 (107-3-78 57.71%),54 (0.29),←,
46,"Miller, Ben",24y 346d,44 (14-3-27 35.23%),9 (0.20),←,
25,"Nankervis, Toby",29y 365d,155 (90-2-63 58.71%),39 (0.25),143 (83-2-58 58.74%),36 (0.25)
3,"Prestia, Dion",31y 304d,223 (104-3-116 47.31%),73 (0.33),128 (78-3-47 62.11%),43 (0.34)
13,"Ralphsmith, Hugo",22y 276d,48 (15-1-32 32.29%),14 (0.29),←,
17,"Rioli, Daniel",27y 117d,181 (98-4-79 55.25%),107 (0.59),←,
32,"Ryan, Samson",23y 246d,23 (7-0-16 30.43%),15 (0.65),←,
15,"Short, Jayden",28y 200d,173 (94-4-75 55.49%),35 (0.20),←,
49,"Smith, Kaleb",19y 265d,4 (0-0-4 0.00%),1 (0.25),←,
14,"Taranto, Tim",26y 196d,150 (71-3-76 48.33%),73 (0.49),36 (12-1-23 34.72%),25 (0.69)
36,"Trezise, James",22y 57d,7 (0-0-7 0.00%),,←,
1,"Vlastuin, Nick",30y 114d,231 (131-4-96 57.58%),29 (0.13),←,
Totals,Totals,25y 209d,2265 (1129-47-1089 49.85%),863 (0.38),,
C,"Yze, Adem",46y 325d,22 (3-0-19 13.64%),,21 (2-0-19 9.52%),
