Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 304d,55 (16-0-39 29.09%),27 (0.49),10 (8-0-2 80.00%),3 (0.30)
31,"Andrews, Harris",23y 241d,108 (35-0-73 32.41%),9 (0.08),←,
43,"Answerth, Noah",21y 2d,23 (15-0-8 65.22%),2 (0.09),←,
33,"Bailey, Zac",20y 320d,38 (21-0-17 55.26%),19 (0.50),←,
7,"Berry, Jarrod",22y 185d,68 (30-0-38 44.12%),30 (0.44),←,
14,"Birchall, Grant",32y 193d,257 (175-1-81 68.29%),34 (0.13),9 (8-0-1 88.89%),
23,"Cameron, Charlie",26y 34d,119 (72-1-46 60.92%),181 (1.52),46 (25-0-21 54.35%),94 (2.04)
41,"Eagles, Matt",30y 181d,5 (2-0-3 40.00%),1 (0.20),←,
28,"Ellis-Yolmen, Cam",27y 193d,45 (26-0-19 57.78%),17 (0.38),6 (5-0-1 83.33%),2 (0.33)
27,"Gardiner, Darcy",24y 321d,117 (44-0-73 37.61%),5 (0.04),←,
30,"Hipwood, Eric",22y 330d,86 (35-0-51 40.70%),129 (1.50),←,
17,"Lyons, Jarryd",28y 17d,127 (68-0-59 53.54%),65 (0.51),35 (24-0-11 68.57%),16 (0.46)
11,"McCarthy, Lincoln",26y 291d,64 (47-0-17 73.44%),54 (0.84),35 (24-0-11 68.57%),29 (0.83)
6,"McCluggage, Hugh",22y 158d,74 (32-0-42 43.24%),46 (0.62),←,
46,"McInerney, Oscar",26y 29d,48 (26-0-22 54.17%),27 (0.56),←,
25,"McStay, Daniel",25y 45d,112 (41-0-71 36.61%),81 (0.72),←,
9,"Neale, Lachie",27y 76d,170 (89-0-81 52.35%),90 (0.53),35 (24-0-11 68.57%),23 (0.66)
10,"Rich, Daniel",30y 62d,216 (80-1-135 37.27%),107 (0.50),←,
5,"Robinson, Mitch",31y 62d,202 (88-1-113 43.81%),110 (0.54),102 (37-0-65 36.27%),52 (0.51)
37,"Starcevich, Brandon",21y 15d,16 (10-0-6 62.50%),2 (0.13),←,
29,"Witherden, Alex",21y 333d,57 (24-0-33 42.11%),5 (0.09),←,
15,"Zorko, Dayne",31y 181d,177 (64-0-113 36.16%),190 (1.07),←,
Totals,Totals,25y 279d,2184 (1040-4-1140 47.62%),1231 (0.56),,
C,"Fagan, Chris",59y 46d,79 (34-0-45 43.04%),,←,
