West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
1,"Brown, Mitch",20y 207d,19 (6-0-13 31.58%),6 (0.32),←,
26,"Butler, Sam",23y 179d,54 (31-0-23 57.41%),11 (0.20),←,
48,"Cockie, Adam",20y 85d,6 (1-0-5 16.67%),3 (0.50),←,
20,"Cox, Dean",27y 345d,180 (91-1-88 50.83%),90 (0.50),←,
18,"Ebert, Brad",19y 101d,25 (4-0-21 16.00%),8 (0.32),←,
32,"Embley, Andrew",28y 15d,180 (91-1-88 50.83%),168 (0.93),←,
23,"Glass, Darren",28y 59d,181 (90-2-89 50.28%),8 (0.04),←,
29,"Hansen, Ashley",26y 131d,74 (49-0-25 66.22%),89 (1.20),←,
25,"Hurn, Shannon",21y 311d,51 (23-0-28 45.10%),16 (0.31),←,
17,"Kennedy, Josh",21y 321d,38 (6-1-31 17.11%),37 (0.97),16 (3-0-13 18.75%),26 (1.63)
2,"LeCras, Mark",22y 316d,50 (22-0-28 44.00%),105 (2.10),←,
21,"Lynch, Quinten",26y 169d,143 (78-0-65 54.55%),207 (1.45),←,
16,"Mackenzie, Eric",21y 54d,21 (5-0-16 23.81%),,←,
13,"Masten, Chris",20y 71d,23 (5-0-18 21.74%),5 (0.22),←,
35,"McGinnity, Patrick",20y 144d,1 (0-0-1 0.00%),,←,
6,"Nicoski, Mark",25y 230d,81 (38-0-43 46.91%),20 (0.25),←,
11,"Priddis, Matt",24y 113d,57 (23-0-34 40.35%),16 (0.28),←,
24,"Rosa, Matt",22y 231d,63 (32-0-31 50.79%),17 (0.27),←,
37,"Selwood, Adam",25y 72d,110 (58-0-52 52.73%),30 (0.27),←,
30,"Spangher, Matthew",22y 80d,14 (4-0-10 28.57%),2 (0.14),←,
5,"Stenglein, Tyson",28y 361d,208 (114-0-94 54.81%),51 (0.25),102 (58-0-44 56.86%),25 (0.25)
44,"Wirrpanda, David",29y 343d,221 (115-3-103 52.71%),125 (0.57),←,
Totals,Totals,23y 362d,1800 (886-8-906 49.22%),1014 (0.56),,
C,"Worsfold, John",40y 290d,181 (98-2-81 54.70%),,←,
