North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",17,4,11,28,1,,,8.0,,3.0,8.0,3.0,3.0,1.0,3.0,13.0,13.0,,,1.0,,1.0,75.0
18,"Atley, Shaun",7,8,13,20,,,,,6.0,3.0,,,,,,5.0,16.0,,,2.0,2.0,1.0,93.0
16,"Bonar, Aiden",4,2,7,11,,,,2.0,,1.0,,1.0,1.0,1.0,,4.0,7.0,,,1.0,,1.0,84.0
9,"Davies-Uniacke, Luke",11,5,6,17,2,,,3.0,3.0,2.0,3.0,6.0,,2.0,,5.0,11.0,,,2.0,1.0,,74.0
1,"Daw, Majak",6,4,2,8,1,,8.0,4.0,,2.0,,1.0,1.0,,,4.0,4.0,2.0,1.0,4.0,,,70.0
14,"Dumont, Trent",11,4,13,24,,,,6.0,,7.0,7.0,1.0,2.0,1.0,,11.0,14.0,,,3.0,,1.0,78.0
22,"Goldstein, Todd",5,,13,18,,2.0,19.0,4.0,,5.0,8.0,1.0,2.0,,,11.0,7.0,,,4.0,,3.0,80.0
43,"Hall, Aaron",15,9,5,20,2,,,4.0,1.0,4.0,2.0,1.0,2.0,,1.0,9.0,12.0,2.0,2.0,,,3.0,80.0
37,"Hayden, Kyron",7,7,10,17,,,,,3.0,1.0,,3.0,1.0,1.0,,3.0,14.0,,,,1.0,,77.0
4,"Higgins, Shaun",11,5,7,18,2,,,4.0,,3.0,,2.0,1.0,1.0,,4.0,15.0,1.0,1.0,,,,84.0
20,"Larkey, Nick",5,4,1,6,2,,,1.0,,2.0,,3.0,1.0,2.0,,4.0,2.0,2.0,1.0,2.0,,,68.0
34,"Macmillan, Jamie",6,3,11,17,1,,,2.0,2.0,1.0,2.0,5.0,1.0,2.0,,6.0,11.0,1.0,1.0,2.0,,,85.0
35,"Mahony, Jack",7,3,3,10,2,,,7.0,,1.0,,1.0,1.0,1.0,,4.0,8.0,,2.0,,,,79.0
11,"McDonald, Luke",25,8,10,35,,,,2.0,10.0,2.0,,6.0,,3.0,2.0,5.0,26.0,1.0,,2.0,,,94.0
23,"McKay, Ben",9,8,6,15,,,2.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,14.0,,,2.0,,,92.0
17,"Pittard, Jasper",11,4,4,15,2,,,3.0,,1.0,,3.0,,,,5.0,11.0,,,,,,88.0
8,"Scott, Bailey",6,3,8,14,,,,3.0,1.0,3.0,,2.0,,1.0,,5.0,10.0,,,2.0,2.0,2.0,87.0
12,"Simpkin, Jy",10,2,7,17,1,,,1.0,,1.0,3.0,6.0,,1.0,,8.0,9.0,1.0,,2.0,,,79.0
25,"Tarrant, Robbie",6,2,7,13,,,,1.0,1.0,,,2.0,,1.0,,1.0,10.0,,,2.0,,,73.0
31,"Taylor, Curtis",2,2,4,6,,,,2.0,,1.0,,1.0,,1.0,,5.0,1.0,1.0,,,,1.0,87.0
19,"Walker, Josh",12,8,5,17,,,,,,,,2.0,,2.0,,3.0,13.0,2.0,,2.0,,,88.0
44,"Zurhaar, Cameron",8,5,1,9,3,1.0,,2.0,,3.0,1.0,1.0,,,,7.0,4.0,2.0,2.0,,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,100,154,355,19,5.0,29.0,66.0,28.0,48.0,35.0,53.0,17.0,22.0,6.0,123.0,232.0,15.0,10.0,33.0,7.0,13.0,
Opposition,Opposition,137,53,121,258,7,8.0,27.0,73.0,29.0,36.0,20.0,47.0,22.0,17.0,,102.0,155.0,5.0,5.0,39.0,5.0,3.0,
