Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",6,4,21,27,,1.0,,3.0,,3.0,3.0,2.0,1.0,,,7.0,20.0,1.0,,1.0,,,90.0
3,"Bartel, Jimmy",25,11,12,37,,,,3.0,4.0,6.0,7.0,2.0,1.0,,,9.0,28.0,2.0,,2.0,,1.0,89.0
24,"Blake, Mark",3,4,8,11,,1.0,27.0,,,1.0,1.0,1.0,1.0,,,3.0,8.0,,1.0,2.0,,1.0,60.0
17,"Byrnes, Shannon",9,4,8,17,,1.0,,3.0,,6.0,1.0,8.0,1.0,2.0,,10.0,9.0,,1.0,1.0,,1.0,81.0
35,"Chapman, Paul",17,8,8,25,4,,,2.0,1.0,4.0,3.0,3.0,1.0,1.0,,6.0,19.0,,3.0,,2.0,1.0,75.0
11,"Corey, Joel",14,9,23,37,,,,4.0,1.0,6.0,9.0,5.0,1.0,1.0,,21.0,17.0,2.0,,,,1.0,88.0
44,"Enright, Corey",13,6,8,21,,,,2.0,2.0,2.0,1.0,2.0,1.0,,,4.0,18.0,1.0,,1.0,1.0,1.0,85.0
2,"Harley, Tom",5,5,9,14,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,10.0,2.0,,4.0,,,85.0
8,"Hunt, Josh",7,2,10,17,,,,,2.0,,,2.0,1.0,1.0,,4.0,13.0,,,1.0,,,89.0
20,"Johnson, Steve",13,5,8,21,2,1.0,,2.0,1.0,7.0,3.0,3.0,1.0,2.0,,7.0,13.0,,2.0,1.0,,1.0,83.0
45,"Ling, Cameron",13,7,16,29,2,,,1.0,,3.0,2.0,3.0,2.0,,1.0,4.0,24.0,,,,1.0,,90.0
13,"Lonergan, Tom",9,8,5,14,1,1.0,,2.0,,3.0,,1.0,,1.0,,2.0,12.0,,3.0,1.0,,,82.0
4,"Mackie, Andrew",10,2,8,18,,,,,2.0,2.0,1.0,2.0,1.0,1.0,,4.0,13.0,,,2.0,,,88.0
39,"Milburn, Darren",5,3,3,8,,,,2.0,,,,1.0,1.0,1.0,,2.0,6.0,,,2.0,,,79.0
21,"Mooney, Cameron",13,10,3,16,4,3.0,,2.0,,5.0,,3.0,1.0,3.0,,7.0,9.0,4.0,6.0,2.0,,2.0,84.0
6,"Ottens, Brad",3,4,12,15,3,,22.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,,9.0,6.0,3.0,2.0,2.0,,,74.0
32,"Prismall, Brent",8,4,13,21,,,,3.0,,3.0,2.0,,3.0,,,5.0,16.0,,,,,3.0,71.0
33,"Rooke, Max",7,5,1,8,1,,,2.0,,1.0,,,1.0,,,3.0,5.0,1.0,1.0,1.0,,,74.0
30,"Scarlett, Matthew",11,5,5,16,,,,,4.0,,,,,,,2.0,14.0,1.0,,5.0,2.0,,94.0
14,"Selwood, Joel",14,2,13,27,,,,5.0,2.0,6.0,6.0,4.0,3.0,,2.0,11.0,17.0,,,1.0,,1.0,75.0
7,"Taylor, Harry",7,3,6,13,,,,2.0,,,,2.0,,2.0,,2.0,11.0,,,2.0,,,75.0
5,"Varcoe, Travis",7,4,5,12,,,,7.0,,3.0,1.0,1.0,,,,2.0,10.0,,1.0,1.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,115,205,424,17,13.0,49.0,50.0,21.0,64.0,43.0,48.0,22.0,18.0,3.0,128.0,298.0,17.0,20.0,32.0,6.0,13.0,
Opposition,Opposition,183,109,145,328,13,4.0,23.0,45.0,43.0,36.0,25.0,45.0,18.0,22.0,3.0,101.0,231.0,13.0,10.0,37.0,12.0,7.0,
