Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Cox, Nik",11.0,9.0,3.0,14.0,2.0,,,2.0,1.0,2.0,,1.0,,1.0,,3.0,11.0,2.0,2.0,,,,81.0
10,"Francis, Aaron",4.0,6.0,9.0,13.0,,,,,2.0,,1.0,2.0,,1.0,,7.0,7.0,,,2.0,,,84.0
35,"Guelfi, Matt",5.0,2.0,5.0,10.0,,,,3.0,,2.0,,2.0,1.0,1.0,,7.0,6.0,1.0,,3.0,1.0,,74.0
33,"Ham, Brayden",,,,,,,,,,,,,,,,,,,,,,,
21,"Heppell, Dyson",16.0,11.0,10.0,26.0,,,,1.0,2.0,1.0,,1.0,,,,5.0,21.0,,,1.0,,,85.0
19,"Hind, Nick",17.0,5.0,4.0,21.0,1.0,,,4.0,3.0,3.0,,2.0,1.0,,,4.0,18.0,,1.0,,,2.0,82.0
26,"Hooker, Cale",8.0,8.0,4.0,12.0,2.0,3.0,,1.0,,2.0,,2.0,,1.0,,4.0,7.0,1.0,5.0,1.0,,,78.0
23,"Jones, Harry",5.0,3.0,1.0,6.0,3.0,,,,,,,1.0,,1.0,,1.0,5.0,,2.0,1.0,,,80.0
4,"Langford, Kyle",16.0,6.0,6.0,22.0,2.0,1.0,,4.0,1.0,5.0,3.0,4.0,1.0,2.0,,7.0,15.0,2.0,1.0,1.0,,1.0,79.0
15,"Laverde, Jayden",12.0,7.0,3.0,15.0,,,,1.0,7.0,,,1.0,,,,4.0,11.0,1.0,,3.0,,,88.0
43,"McDonald-Tipungwuti, Anthony",8.0,3.0,2.0,10.0,3.0,2.0,,3.0,,1.0,1.0,,2.0,,,4.0,5.0,,2.0,1.0,,1.0,83.0
1,"McGrath, Andrew",9.0,4.0,22.0,31.0,,,,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,9.0,24.0,,,1.0,,3.0,77.0
7,"Merrett, Zach",19.0,6.0,12.0,31.0,,,,3.0,4.0,4.0,2.0,5.0,2.0,,2.0,7.0,25.0,,,1.0,,3.0,86.0
3,"Parish, Darcy",19.0,12.0,17.0,36.0,,,,4.0,3.0,7.0,11.0,1.0,1.0,,3.0,13.0,23.0,,1.0,,,3.0,85.0
16,"Perkins, Archie",5.0,3.0,6.0,11.0,1.0,,,3.0,,3.0,,,,,,2.0,8.0,,1.0,,,,77.0
34,"Phillips, Andrew",4.0,2.0,6.0,10.0,1.0,,22.0,4.0,,2.0,2.0,2.0,2.0,1.0,,3.0,8.0,,1.0,3.0,,,83.0
27,"Redman, Mason",12.0,8.0,11.0,23.0,,,,1.0,5.0,,,1.0,1.0,,,2.0,19.0,,,1.0,3.0,,80.0
14,"Ridley, Jordan",15.0,6.0,6.0,21.0,,,,1.0,9.0,,,1.0,1.0,1.0,,5.0,14.0,,,5.0,,,95.0
40,"Snelling, Will",8.0,5.0,17.0,25.0,1.0,,,2.0,,3.0,2.0,2.0,2.0,1.0,,10.0,14.0,,,2.0,,1.0,82.0
17,"Stewart, James",10.0,7.0,4.0,14.0,,,,2.0,1.0,2.0,,1.0,,,,3.0,12.0,1.0,,3.0,1.0,1.0,86.0
45,"Waterman, Alec",7.0,5.0,4.0,11.0,2.0,,,,,3.0,,1.0,,1.0,,2.0,9.0,,1.0,,,,77.0
20,"Wright, Peter",13.0,10.0,3.0,16.0,3.0,2.0,6.0,1.0,2.0,4.0,,2.0,,,,7.0,9.0,4.0,5.0,2.0,,1.0,76.0
11,"Zaharakis, David",12.0,6.0,10.0,22.0,1.0,1.0,,3.0,,3.0,1.0,3.0,,1.0,,5.0,18.0,,,,2.0,1.0,82.0
Totals,Totals,235.0,134.0,165.0,400.0,22.0,9.0,28.0,44.0,41.0,50.0,28.0,36.0,15.0,13.0,6.0,114.0,289.0,12.0,22.0,31.0,7.0,17.0,
Opposition,Opposition,208.0,111.0,153.0,361.0,10.0,9.0,33.0,40.0,27.0,51.0,31.0,54.0,13.0,15.0,,113.0,246.0,14.0,11.0,40.0,8.0,9.0,
