Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",15,8,7,22,,,,2.0,3.0,7.0,5.0,,1.0,1.0,,,,,,,,,
44,"Caven, Peter",13,9,7,20,,,,5.0,6.0,4.0,,,,,,,,,,,,,
14,"Connell, Matthew",1,1,1,2,,,,,,,,,,,,,,,,,,,
33,"Eccles, Andrew",5,1,7,12,,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,
9,"Edwards, Tyson",7,4,3,10,,1.0,,1.0,,2.0,1.0,3.0,,2.0,,,,,,,,,
13,"Ellen, Shane",5,2,1,6,,,,2.0,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,
36,"Goodwin, Simon",10,,3,13,,,,2.0,2.0,3.0,2.0,,1.0,,,,,,,,,,
34,"Hart, Ben",14,4,3,17,,,,2.0,7.0,2.0,1.0,,1.0,,,,,,,,,,
11,"James, Brett",7,3,10,17,1,,,,4.0,,1.0,,2.0,1.0,,,,,,,,,
3,"Jarman, Darren",11,8,3,14,5,3.0,,1.0,2.0,1.0,,1.0,,2.0,,,,,,,,,
28,"Johnson, Kane",14,9,10,24,1,1.0,,,2.0,5.0,2.0,,1.0,1.0,,,,,,,,,
5,"Koster, Kym",2,1,2,4,,,,1.0,,,,,,1.0,,,,,,,,,
31,"Marsh, Ben",2,2,1,3,,1.0,5.0,,,2.0,,,,,,,,,,,,,
23,"McLeod, Andrew",15,2,15,30,,1.0,,,,9.0,8.0,,1.0,1.0,,,,,,,,,
15,"Pittman, David",2,1,4,6,1,,10.0,1.0,,,3.0,1.0,2.0,,,,,,,,,,
52,"Rehn, Shaun",7,4,7,14,,,22.0,,,4.0,4.0,2.0,,2.0,,,,,,,,,
32,"Ricciuto, Mark",8,2,6,14,1,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,
10,"Robran, Matthew",6,2,4,10,,1.0,1.0,1.0,,6.0,,,,,,,,,,,,,
7,"Smart, Nigel",11,4,3,14,3,1.0,1.0,2.0,4.0,1.0,,3.0,2.0,1.0,,,,,,,,,
19,"Stevens, Mark",8,6,3,11,,1.0,1.0,2.0,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,
29,"Thiessen, James",14,4,3,17,1,1.0,,1.0,1.0,6.0,2.0,2.0,1.0,1.0,,,,,,,,,
30,"Vardy, Peter",8,2,5,13,2,1.0,,4.0,,5.0,1.0,2.0,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,79,108,293,15,15.0,40.0,29.0,39.0,61.0,31.0,21.0,16.0,17.0,,,,,,,,,
Opposition,Opposition,189,59,80,269,8,22.0,24.0,25.0,36.0,59.0,36.0,10.0,17.0,16.0,,,,,,,,,
