Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Breuer, Shayne",9,1,14,23,2,1.0,,,,9.0,3.0,,1.0,,,,,,,,,,
6,"Cummings, Scott",9,5,,9,3,4.0,,1.0,,3.0,,1.0,1.0,2.0,,,,,,,,,
28,"Daniels, Stephen",2,4,2,4,,,,,,,,1.0,,3.0,,,,,,,,,
37,"Dew, Stuart",9,3,9,18,,,,2.0,3.0,5.0,,2.0,1.0,2.0,,,,,,,,,
19,"Dickie, Donald",17,8,8,25,1,,,5.0,1.0,2.0,4.0,1.0,3.0,3.0,,,,,,,,,
11,"Eagleton, Nathan",13,4,6,19,1,1.0,1.0,1.0,,5.0,4.0,1.0,2.0,,,,,,,,,,
17,"Fiegert, Nigel",2,1,2,4,1,,,1.0,1.0,,,,,,,,,,,,,,
10,"Francou, Josh",15,4,6,21,,3.0,,1.0,,4.0,2.0,3.0,1.0,1.0,,,,,,,,,
18,"Harwood, Mark",1,1,4,5,,,,,,2.0,,,,,,,,,,,,,
39,"Heuskes, Adam",3,2,2,5,,,,1.0,2.0,,,,,,,,,,,,,,
29,"Kingsley, Adam",19,6,9,28,,,,,4.0,5.0,3.0,,2.0,,,,,,,,,,
20,"Lade, Brendon",4,1,6,10,1,1.0,10.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,
22,"Lockwood, Bowen",4,1,6,10,1,,,2.0,,2.0,1.0,2.0,,2.0,,,,,,,,,
9,"Lyle, Brayden",7,2,3,10,,,1.0,1.0,3.0,1.0,,,,2.0,,,,,,,,,
33,"Mead, Darren",9,7,4,13,,,,,2.0,2.0,,,2.0,2.0,,,,,,,,,
13,"Morton, Danny",21,6,6,27,4,1.0,,2.0,2.0,8.0,7.0,2.0,,1.0,2.0,,,,,,,,
4,"Naish, Chris",7,4,1,8,1,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,
2,"Primus, Matthew",9,6,11,20,1,,21.0,1.0,2.0,,6.0,1.0,1.0,2.0,,,,,,,,,
34,"Steinberner, Nathan",,,,,,,,,,,,,,1.0,,,,,,,,,
36,"Stevens, Nick",6,1,3,9,,1.0,,,,,2.0,,1.0,3.0,,,,,,,,,
1,"Wanganeen, Gavin",13,5,6,19,,1.0,,,4.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,
15,"Wilson, Michael",8,4,7,15,2,,,1.0,1.0,,,2.0,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,76,115,302,18,15.0,33.0,20.0,25.0,55.0,37.0,18.0,20.0,29.0,2.0,,,,,,,,
Opposition,Opposition,182,69,121,303,18,15.0,31.0,22.0,29.0,53.0,29.0,11.0,29.0,20.0,4.0,,,,,,,,
