Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",7,6,6,13,,,,,2.0,1.0,,2.0,,1.0,,2.0,12.0,,,1.0,,,51.0
4,"Aish, James",9,3,10,19,,,,1.0,3.0,1.0,1.0,2.0,,,,8.0,13.0,,,4.0,,1.0,73.0
31,"Andrews, Harris",9,5,2,11,,,,1.0,2.0,,,2.0,1.0,,,5.0,6.0,2.0,,6.0,,,99.0
17,"Beams, Claye",2,3,3,5,,,,1.0,,1.0,,1.0,,,,2.0,4.0,,1.0,1.0,,,82.0
9,"Beams, Dayne",19,10,19,38,,2.0,,7.0,3.0,4.0,5.0,4.0,,1.0,2.0,10.0,28.0,,1.0,1.0,,1.0,93.0
8,"Bewick, Rohan",10,7,6,16,1,,,,4.0,3.0,,2.0,,2.0,,3.0,17.0,,1.0,2.0,,1.0,83.0
3,"Christensen, Allen",16,9,5,21,1,1.0,,1.0,2.0,2.0,2.0,5.0,2.0,2.0,,6.0,16.0,1.0,1.0,1.0,,2.0,75.0
42,"Clarke, Justin",5,2,8,13,,,,2.0,1.0,,,5.0,,2.0,,7.0,6.0,,,6.0,,,99.0
24,"Dawson, Liam",6,5,,6,,,,,1.0,,,,,,,,6.0,,1.0,2.0,,,90.0
6,"Green, Josh",3,1,5,8,1,,,7.0,,2.0,,,,,,4.0,4.0,,,1.0,,,89.0
2 ↓,"Harwood, Ryan",2,1,4,6,,,,,2.0,,,2.0,,1.0,,1.0,6.0,,,1.0,,,14.0
35,"Lester, Ryan",10,8,13,23,4,,,,,2.0,4.0,2.0,,1.0,,10.0,12.0,1.0,5.0,3.0,,1.0,80.0
23,"Leuenberger, Matthew",4,3,8,12,,,13.0,,,1.0,1.0,2.0,,1.0,,4.0,7.0,,1.0,2.0,,1.0,98.0
12,"Martin, Stefan",14,4,11,25,,1.0,31.0,1.0,2.0,6.0,7.0,4.0,6.0,2.0,,16.0,10.0,2.0,1.0,2.0,,1.0,95.0
47 ↑,"OBrien, Zac",8,3,10,18,,,,6.0,,3.0,6.0,1.0,2.0,,,10.0,9.0,,,1.0,,,70.0
22,"Paparone, Marco",10,5,8,18,,,,,2.0,,,1.0,,,,4.0,14.0,,,5.0,1.0,,93.0
10,"Rich, Daniel",12,4,6,18,2,1.0,,2.0,4.0,3.0,1.0,2.0,1.0,2.0,,6.0,14.0,,2.0,3.0,,,81.0
18,"Robertson, Nick",8,5,14,22,1,,,1.0,3.0,1.0,1.0,4.0,1.0,3.0,,8.0,14.0,1.0,,1.0,2.0,,85.0
5,"Robinson, Mitch",7,2,1,8,1,,,2.0,,3.0,,1.0,1.0,1.0,,2.0,6.0,,,3.0,,,95.0
38,"Rockliff, Tom",8,4,18,26,1,,,3.0,1.0,4.0,4.0,1.0,,,,8.0,19.0,,,2.0,,2.0,75.0
28,"Taylor, Lewis",17,8,15,32,,1.0,,1.0,1.0,3.0,,4.0,,1.0,,3.0,30.0,,1.0,1.0,2.0,1.0,95.0
15,"Zorko, Dayne",16,6,4,20,1,1.0,,4.0,2.0,4.0,2.0,7.0,2.0,2.0,,10.0,11.0,,1.0,2.0,1.0,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,104,176,378,13,8.0,44.0,40.0,35.0,44.0,34.0,54.0,16.0,22.0,2.0,129.0,264.0,7.0,16.0,51.0,6.0,12.0,
Opposition,Opposition,215,88,148,363,16,12.0,40.0,56.0,31.0,57.0,44.0,44.0,23.0,16.0,4.0,136.0,222.0,15.0,12.0,44.0,8.0,8.0,
