Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",20y 293d,17 (8-0-9 47.06%),,←,
2,"Crouch, Brad",19y 179d,7 (3-0-4 42.86%),1 (0.14),←,
32,"Dangerfield, Patrick",23y 98d,104 (53-0-51 50.96%),115 (1.11),←,
26,"Douglas, Richard",26y 156d,129 (65-0-64 50.39%),91 (0.71),←,
45,"Henderson, Ricky",24y 304d,52 (24-0-28 46.15%),37 (0.71),←,
24,"Jacobs, Sam",25y 93d,75 (37-0-38 49.33%),16 (0.21),58 (30-0-28 51.72%),13 (0.22)
10,"Jaensch, Matthew",23y 297d,44 (20-0-24 45.45%),18 (0.41),←,
4,"Jenkins, Josh",24y 154d,26 (14-0-12 53.85%),34 (1.31),←,
46,"Laird, Rory",19y 195d,11 (5-0-6 45.45%),1 (0.09),←,
27,"Lynch, Tom",22y 300d,24 (14-0-10 58.33%),35 (1.46),18 (10-0-8 55.56%),31 (1.72)
31,"Lyons, Jarryd",20y 355d,9 (6-0-3 66.67%),5 (0.56),←,
14,"Mackay, David",24y 352d,98 (57-0-41 58.16%),29 (0.30),←,
22,"Otten, Andy",24y 58d,62 (31-0-31 50.00%),7 (0.11),←,
40,"Porplyzia, Jason",28y 227d,124 (73-0-51 58.87%),180 (1.45),←,
25,"Rutten, Ben",30y 45d,209 (119-0-90 56.94%),8 (0.04),←,
9,"Sloane, Rory",23y 117d,72 (37-0-35 51.39%),43 (0.60),←,
33,"Smith, Brodie",21y 179d,47 (26-0-21 55.32%),9 (0.19),←,
12,"Talia, Daniel",21y 283d,47 (27-0-20 57.45%),3 (0.06),←,
5,"Thompson, Scott",30y 120d,238 (131-0-107 55.04%),143 (0.60),199 (113-0-86 56.78%),126 (0.63)
7,"van Berlo, Nathan",27y 36d,175 (99-0-76 56.57%),60 (0.34),←,
17,"Vince, Bernie",27y 283d,122 (64-0-58 52.46%),76 (0.62),←,
11,"Wright, Matthew",23y 210d,53 (27-0-26 50.94%),38 (0.72),←,
Totals,Totals,24y 114d,1745 (940-0-805 53.87%),949 (0.54),,
C,"Sanderson, Brenton",39y 135d,40 (24-0-16 60.00%),,←,
