Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",8,3,6,14,1,,,1.0,1.0,1.0,1.0,1.0,,,,5.0,8.0,1.0,1.0,1.0,,,92.0
23,"Caddy, Josh",7,4,11,18,1,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,,7.0,10.0,,1.0,1.0,,,88.0
28,"Christensen, Allen",10,5,12,22,2,,,9.0,,4.0,6.0,1.0,3.0,1.0,,11.0,12.0,,,2.0,,2.0,84.0
11,"Corey, Joel",13,5,15,28,,1.0,1.0,5.0,1.0,7.0,4.0,2.0,2.0,,,12.0,16.0,,,1.0,1.0,5.0,84.0
22 ↓,"Duncan, Mitch",,,,,,,,,,,,,1.0,,,1.0,,,,,,,4.0
44,"Enright, Corey",15,7,12,27,,,,3.0,4.0,4.0,,3.0,,1.0,,4.0,23.0,,,2.0,3.0,1.0,90.0
29,"Guthrie, Cameron",10,5,7,17,1,,,3.0,2.0,3.0,,1.0,,1.0,,7.0,10.0,2.0,,2.0,1.0,,77.0
26,"Hawkins, Tom",5,3,1,6,1,,,1.0,,1.0,,3.0,2.0,1.0,,4.0,3.0,1.0,,,,1.0,86.0
20,"Johnson, Steve",15,8,17,32,,1.0,,2.0,4.0,3.0,4.0,5.0,,1.0,,11.0,21.0,,,,2.0,1.0,89.0
9,"Kelly, James",11,3,7,18,1,1.0,,9.0,2.0,2.0,3.0,5.0,1.0,4.0,,6.0,12.0,,,,,,79.0
13,"Lonergan, Tom",4,3,4,8,,,,4.0,,1.0,,,1.0,,,4.0,4.0,,,7.0,,,91.0
4,"Mackie, Andrew",22,10,4,26,,,,1.0,3.0,3.0,,1.0,,1.0,,3.0,22.0,,,3.0,1.0,1.0,88.0
32,"Motlop, Steven",14,4,9,23,2,,,1.0,3.0,4.0,1.0,1.0,1.0,,,5.0,16.0,,,1.0,4.0,2.0,84.0
31,"Podsiadly, James",13,10,2,15,2,,1.0,2.0,2.0,4.0,,1.0,1.0,,,4.0,11.0,2.0,2.0,2.0,,2.0,89.0
25,"Rivers, Jared",2,3,4,6,,,,4.0,3.0,,,1.0,,,,2.0,4.0,1.0,,2.0,,,90.0
14,"Selwood, Joel",19,12,9,28,4,2.0,2.0,5.0,3.0,1.0,6.0,3.0,4.0,2.0,3.0,14.0,14.0,1.0,3.0,,,,85.0
27,"Stokes, Mathew",11,10,8,19,,,,2.0,,1.0,,3.0,,1.0,,2.0,18.0,,,1.0,,,91.0
41 ↑,"Stringer, Jesse",5,2,2,7,,1.0,,7.0,,3.0,,1.0,1.0,1.0,,3.0,6.0,,,2.0,3.0,,75.0
7,"Taylor, Harry",14,10,8,22,3,,1.0,1.0,2.0,1.0,,,1.0,,,7.0,16.0,,3.0,2.0,,2.0,93.0
5,"Varcoe, Travis",3,2,4,7,1,,,7.0,,1.0,,1.0,,,,3.0,4.0,,,,1.0,,87.0
30,"Vardy, Nathan",3,3,7,10,,,17.0,1.0,,3.0,4.0,2.0,1.0,2.0,,6.0,4.0,1.0,,,,,75.0
34,"Walker, Josh",7,5,4,11,1,,6.0,3.0,,1.0,,3.0,1.0,,,4.0,7.0,2.0,1.0,,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,117,153,364,20,9.0,28.0,72.0,31.0,49.0,30.0,42.0,20.0,17.0,3.0,125.0,241.0,11.0,11.0,29.0,16.0,17.0,
Opposition,Opposition,197,95,163,360,16,8.0,64.0,65.0,28.0,47.0,43.0,45.0,17.0,20.0,3.0,139.0,220.0,11.0,14.0,28.0,7.0,12.0,
