Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",11,6,5,16,,,,,2.0,2.0,1.0,2.0,,,,7.0,9.0,1.0,,9.0,7.0,1.0,86.0
16,"Brown, Leigh",6,5,8,14,,,,,2.0,1.0,1.0,1.0,,1.0,,4.0,9.0,,,6.0,1.0,,100.0
2,"Colbert, Leigh",14,10,4,18,,,,,4.0,1.0,,,3.0,,,7.0,12.0,1.0,,6.0,1.0,,84.0
24,"Firrito, Michael",8,4,4,12,1,,1.0,6.0,,2.0,1.0,5.0,,3.0,,4.0,8.0,,1.0,1.0,,1.0,79.0
6,"Grant, Shannon",13,5,8,21,,,,3.0,2.0,3.0,5.0,2.0,4.0,2.0,,14.0,10.0,,1.0,1.0,3.0,,93.0
31,"Hale, David",2,2,3,5,1,,6.0,1.0,,1.0,1.0,1.0,1.0,,,3.0,2.0,,1.0,1.0,,,45.0
39,"Harding, Leigh",2,1,,2,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,57.0
4,"Harris, Daniel",7,1,2,9,,,,1.0,2.0,2.0,3.0,3.0,2.0,2.0,,5.0,3.0,,,2.0,,,47.0
29,"Harvey, Brent",12,4,4,16,1,,,,1.0,6.0,2.0,3.0,1.0,,,4.0,13.0,,,3.0,,1.0,86.0
21,"Jones, Corey",14,5,4,18,2,,1.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,,9.0,11.0,,,1.0,1.0,,89.0
35,"Makepeace, Troy",11,7,8,19,,,,,4.0,1.0,1.0,,1.0,,1.0,8.0,10.0,2.0,1.0,,4.0,1.0,88.0
20,"Petrie, Drew",17,4,1,18,1,1.0,10.0,5.0,2.0,2.0,5.0,2.0,,1.0,,11.0,7.0,,1.0,3.0,,,89.0
25,"Picioane, Lance",8,4,7,15,,,,1.0,,,2.0,2.0,1.0,1.0,,5.0,10.0,,,1.0,,,51.0
30,"Pratt, Daniel",10,7,4,14,,1.0,,,1.0,1.0,1.0,5.0,,4.0,,4.0,10.0,,2.0,3.0,1.0,1.0,92.0
3,"Rawlings, Brady",12,5,3,15,1,,,1.0,,3.0,2.0,2.0,1.0,1.0,,5.0,9.0,,,,,,94.0
26,"Rocca, Saverio",7,8,2,9,4,2.0,1.0,1.0,,1.0,,3.0,,2.0,3.0,5.0,5.0,4.0,6.0,1.0,,1.0,85.0
7,"Simpson, Adam",7,4,7,14,,,1.0,1.0,2.0,3.0,3.0,,,,,7.0,7.0,1.0,,,,,79.0
9,"Sinclair, Jess",14,9,7,21,1,,,3.0,3.0,4.0,1.0,2.0,,,,2.0,19.0,,1.0,2.0,1.0,1.0,93.0
12,"Stevens, Michael",10,6,5,15,1,,,,1.0,3.0,1.0,3.0,,2.0,,6.0,10.0,,,1.0,,,90.0
23,"Thompson, Nathan",12,9,1,13,1,,4.0,1.0,1.0,7.0,,3.0,,1.0,,1.0,12.0,,2.0,2.0,,1.0,93.0
36,"Watt, Shannon",11,8,5,16,,,,1.0,3.0,3.0,,5.0,,2.0,,4.0,12.0,,,4.0,,,98.0
8,"Wells, Daniel",12,3,4,16,2,,,,4.0,3.0,4.0,2.0,,1.0,2.0,7.0,9.0,,1.0,1.0,3.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,117,96,316,16,9.0,24.0,30.0,36.0,52.0,35.0,49.0,19.0,25.0,6.0,123.0,198.0,9.0,17.0,50.0,22.0,9.0,
Opposition,Opposition,160,56,96,256,12,13.0,43.0,46.0,34.0,47.0,36.0,38.0,25.0,19.0,,115.0,143.0,9.0,6.0,48.0,12.0,8.0,
