Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",24y 309d,18 (7-0-11 38.89%),7 (0.39),3 (1-0-2 33.33%),3 (1.00)
4,"Bontempelli, Marcus",27y 126d,196 (108-0-88 55.10%),182 (0.93),←,
17,"Bruce, Josh",30y 295d,158 (70-1-87 44.62%),234 (1.48),45 (28-0-17 62.22%),63 (1.40)
9,"Crozier, Hayden",29y 96d,140 (68-0-72 48.57%),48 (0.34),71 (37-0-34 52.11%),4 (0.06)
31,"Dale, Bailey",26y 251d,111 (60-0-51 54.05%),76 (0.68),←,
35,"Daniel, Caleb",26y 266d,156 (85-0-71 54.49%),37 (0.24),←,
44,"English, Tim",25y 232d,88 (48-0-40 54.55%),48 (0.55),←,
38,"Garcia, Riley",22y 59d,18 (9-0-9 50.00%),8 (0.44),←,
39,"Johannisen, Jason",30y 142d,178 (91-0-87 51.12%),71 (0.40),←,
32,"Jones, Arthur",19y 255d,1 (1-0-0 100.00%),,←,
19,"Jones, Liam",32y 34d,164 (58-0-106 35.37%),84 (0.51),69 (28-0-41 40.58%),68 (0.99)
42,"Keath, Alex",31y 69d,89 (51-1-37 57.87%),5 (0.06),59 (35-0-24 59.32%),4 (0.07)
21,"Liberatore, Tom",30y 318d,198 (96-0-102 48.48%),74 (0.37),←,
7,"Lobb, Rory",30y 49d,142 (77-2-63 54.93%),145 (1.02),2 (1-0-1 50.00%),2 (1.00)
11,"Macrae, Jack",28y 239d,211 (112-0-99 53.08%),48 (0.23),←,
27,"McComb, Robbie",27y 101d,17 (9-0-8 52.94%),6 (0.35),←,
33,"Naughton, Aaron",23y 120d,103 (57-0-46 55.34%),151 (1.47),←,
20,"Richards, Ed",23y 270d,88 (45-0-43 51.14%),24 (0.27),←,
28,"Scott, Anthony",28y 30d,38 (24-0-14 63.16%),17 (0.45),←,
6,"Smith, Bailey",22y 113d,87 (50-0-37 57.47%),40 (0.46),←,
1,"Treloar, Adam",30y 21d,214 (95-1-118 44.63%),126 (0.59),41 (25-0-16 60.98%),29 (0.71)
2,"Ugle-Hagan, Jamarra",20y 360d,25 (12-0-13 48.00%),31 (1.24),←,
34,"Williams, Bailey",25y 171d,107 (57-0-50 53.27%),20 (0.19),←,
Totals,Totals,26y 314d,2547 (1290-5-1252 50.65%),1482 (0.58),,
C,"Beveridge, Luke",52y 219d,186 (105-0-81 56.45%),,←,
