Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",28y 284d,152 (81-0-71 53.29%),21 (0.14),←,
35,"Biglands, Rhett",28y 13d,111 (64-0-47 57.66%),39 (0.35),←,
44,"Bock, Nathan",22y 181d,34 (21-0-13 61.76%),11 (0.32),←,
24,"Burton, Brett",27y 136d,118 (61-0-57 51.69%),143 (1.21),←,
4,"Clarke, Matthew",31y 364d,230 (112-2-116 49.13%),34 (0.15),100 (50-0-50 50.00%),15 (0.15)
11,"Doughty, Michael",26y 43d,77 (48-0-29 62.34%),21 (0.27),←,
9,"Edwards, Tyson",29y 42d,221 (118-0-103 53.39%),141 (0.64),←,
36,"Goodwin, Simon",28y 265d,170 (95-0-75 55.88%),101 (0.59),←,
34,"Hart, Ben",31y 70d,298 (158-1-139 53.19%),45 (0.15),←,
37,"Hentschel, Trent",22y 266d,42 (24-0-18 57.14%),41 (0.98),←,
18,"Johncock, Graham",22y 331d,85 (47-0-38 55.29%),71 (0.84),←,
39,"Mattner, Martin",23y 42d,57 (34-0-23 59.65%),8 (0.14),←,
16,"McGregor, Ken",24y 231d,117 (61-0-56 52.14%),71 (0.61),←,
23,"McLeod, Andrew",29y 44d,240 (127-0-113 52.92%),235 (0.98),←,
22,"Perrie, Ian",26y 161d,94 (54-0-40 57.45%),105 (1.12),←,
32,"Ricciuto, Mark",30y 101d,286 (145-1-140 50.87%),236 (0.83),←,
25,"Rutten, Ben",22y 112d,36 (24-0-12 66.67%),4 (0.11),←,
12,"Shirley, Robert",25y 100d,75 (41-0-34 54.67%),16 (0.21),←,
14,"Skipworth, Hayden",22y 204d,38 (20-0-18 52.63%),20 (0.53),←,
5,"Thompson, Scott",22y 187d,63 (36-0-27 57.14%),44 (0.70),24 (18-0-6 75.00%),27 (1.13)
15,"Torney, Jason",28y 93d,164 (86-1-77 52.74%),24 (0.15),46 (27-0-19 58.70%),8 (0.17)
17,"Welsh, Scott",26y 284d,138 (82-0-56 59.42%),239 (1.73),102 (56-0-46 54.90%),209 (2.05)
Totals,Totals,26y 145d,2846 (1539-5-1302 54.08%),1670 (0.59),,
C,"Craig, Neil",49y 249d,34 (22-0-12 64.71%),,←,
