West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",10,1,3,13,,,1.0,,,,,,6.0,,,,,,,,,,
18,"Evans, Tony",5,1,5,10,,2.0,,1.0,,,,,,,,,,,,,,,
23,"Harding, Paul",17,9,4,21,,,8.0,1.0,,,,,4.0,1.0,,,,,,,,,
36,"Hart, David",10,2,1,11,,,,3.0,,,,,1.0,,,,,,,,,,
22,"Hynes, David",2,1,2,4,,,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Jakovich, Glen",14,3,4,18,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Kemp, Dean",14,5,5,19,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
5,"Lamb, Dwayne",19,4,4,23,,,,1.0,,,,,,2.0,,,,,,,,,
19,"Langdon, Karl",2,1,2,4,,,,1.0,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",11,3,3,14,1,,,,,,,,1.0,1.0,,,,,,,,,
3,"Mainwaring, Chris",5,3,2,7,,,,3.0,,,,,,1.0,,,,,,,,,
30,"Matera, Peter",13,1,5,18,,1.0,,5.0,,,,,1.0,2.0,,,,,,,,,
6,"Peos, Paul",5,2,4,9,,2.0,,,,,,,,3.0,,,,,,,,,
4,"Sumich, Peter",2,2,1,3,1,,,,,,,,,2.0,,,,,,,,,
7,"Turley, Craig",12,6,9,21,,,,2.0,,,,,,2.0,,,,,,,,,
39,"Waterman, Chris",8,3,5,13,,1.0,,2.0,,,,,,2.0,,,,,,,,,
13,"Watters, Scott",13,1,3,16,,,,,,,,,1.0,1.0,,,,,,,,,
31,"White, Mitchell",15,6,3,18,,1.0,3.0,1.0,,,,,1.0,3.0,,,,,,,,,
9,"Wilson, Peter",13,7,8,21,,,,2.0,,,,,1.0,5.0,,,,,,,,,
24,"Worsfold, John",12,7,6,18,,,,2.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,68,79,281,3,11.0,14.0,28.0,,,,,20.0,31.0,,,,,,,,,
Opposition,Opposition,218,73,127,345,15,5.0,25.0,41.0,,,,,31.0,20.0,6.0,,,,,,,,
