Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",9,5,8,17,,,,2.0,1.0,4.0,2.0,,1.0,,,5.0,14.0,,,2.0,,1.0,77.0
43,"Bewick, Rohan",13,6,11,24,,2.0,,3.0,1.0,4.0,1.0,1.0,4.0,,,10.0,13.0,,1.0,2.0,,,81.0
20,"Black, Simon",13,5,12,25,,1.0,,2.0,2.0,7.0,4.0,1.0,2.0,,,12.0,13.0,,1.0,2.0,,3.0,81.0
16,"Brown, Jonathan",15,16,8,23,5,2.0,2.0,1.0,1.0,4.0,,1.0,2.0,1.0,1.0,3.0,21.0,3.0,7.0,,,2.0,97.0
39,"Drummond, Josh",12,6,7,19,,,,1.0,2.0,1.0,,2.0,,1.0,,3.0,14.0,,,3.0,,,91.0
41,"Golby, Mitch",16,8,8,24,,,,4.0,4.0,,1.0,1.0,1.0,,,6.0,17.0,,,,,,90.0
6,"Green, Josh",8,3,10,18,,1.0,,2.0,,4.0,2.0,2.0,2.0,,,10.0,8.0,,,,,1.0,89.0
11,"Hanley, Pearce",18,10,11,29,,,,4.0,1.0,4.0,4.0,3.0,2.0,2.0,,8.0,22.0,,,7.0,3.0,1.0,85.0
28,"Karnezis, Patrick",8,7,2,10,2,1.0,,2.0,,,,1.0,1.0,1.0,,3.0,8.0,,3.0,2.0,,1.0,87.0
35,"Lester, Ryan",10,9,9,19,,1.0,,2.0,2.0,2.0,,,1.0,,,4.0,14.0,,,4.0,1.0,,92.0
5,"Longer, Billy",8,3,7,15,,,25.0,3.0,,3.0,2.0,4.0,3.0,2.0,,6.0,9.0,,,2.0,,,81.0
36,"Maguire, Matt",9,4,4,13,,,,2.0,3.0,1.0,,3.0,1.0,1.0,,3.0,10.0,1.0,,11.0,,,92.0
9,"McGrath, Ashley",10,3,12,22,,1.0,,3.0,2.0,3.0,,1.0,,,,10.0,13.0,,,3.0,1.0,,86.0
21,"Merrett, Daniel",17,12,6,23,7,2.0,2.0,1.0,,5.0,2.0,1.0,,,3.0,10.0,14.0,3.0,7.0,2.0,,,87.0
24 ↓,"Patfull, Joel",5,4,8,13,,,,2.0,2.0,1.0,,1.0,,1.0,,5.0,9.0,1.0,,3.0,2.0,,66.0
4 ↑,"Polec, Jared",1,2,1,2,,,,,,,,,,,,,2.0,,,1.0,,,24.0
31,"Polkinghorne, James",8,5,5,13,,,2.0,2.0,,4.0,2.0,2.0,,1.0,,4.0,10.0,1.0,,1.0,1.0,,87.0
29,"Raines, Andrew",8,2,9,17,,,,1.0,,4.0,2.0,4.0,,2.0,,3.0,14.0,,,1.0,,,86.0
30,"Redden, Jack",9,1,17,26,,,,9.0,,1.0,4.0,3.0,2.0,1.0,,10.0,16.0,,,,,,84.0
10,"Rich, Daniel",18,5,8,26,1,,,3.0,1.0,8.0,3.0,2.0,1.0,1.0,2.0,7.0,18.0,1.0,1.0,,1.0,2.0,77.0
38,"Rockliff, Tom",20,5,16,36,3,4.0,,,1.0,1.0,3.0,4.0,2.0,2.0,,15.0,21.0,2.0,3.0,1.0,,1.0,87.0
15,"Zorko, Dayne",11,7,7,18,1,1.0,,6.0,,4.0,1.0,1.0,,1.0,,4.0,13.0,,,3.0,1.0,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,246,128,186,432,19,18.0,31.0,55.0,23.0,65.0,33.0,38.0,25.0,17.0,6.0,141.0,293.0,12.0,23.0,50.0,10.0,13.0,
Opposition,Opposition,161,68,130,291,5,10.0,31.0,57.0,37.0,32.0,33.0,53.0,17.0,25.0,,117.0,175.0,8.0,7.0,51.0,12.0,2.0,
