0,1,2,3,4,5,6
←,"Round: 7 Venue: Subiaco Date: Sat, 10-May-2003 1:40 PM (3:40 PM) Attendance: 36268","Round: 7 Venue: Subiaco Date: Sat, 10-May-2003 1:40 PM (3:40 PM) Attendance: 36268","Round: 7 Venue: Subiaco Date: Sat, 10-May-2003 1:40 PM (3:40 PM) Attendance: 36268","Round: 7 Venue: Subiaco Date: Sat, 10-May-2003 1:40 PM (3:40 PM) Attendance: 36268","Round: 7 Venue: Subiaco Date: Sat, 10-May-2003 1:40 PM (3:40 PM) Attendance: 36268",→
←,West Coast,3.4.22,7.7.49,11.8.74,17.11.113,→
←,Geelong,2.5.17,6.8.44,11.12.78,14.13.97,→
←,Qrt margin,WC by 5,WC by 5,GE by 4,WC by 16,→
←,Qrt scores,WC 22-17,27-27,GE 34-25,WC 39-19,→
←,Field umpires,"Mark Fussell (17), Mark McKenzie (152), Dean Margetts (18)","Mark Fussell (17), Mark McKenzie (152), Dean Margetts (18)","Mark Fussell (17), Mark McKenzie (152), Dean Margetts (18)","Mark Fussell (17), Mark McKenzie (152), Dean Margetts (18)",→
