Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bryan, Nick",8,2,4,12,,,21.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,5.0,7.0,,,3.0,,,79.0
30,"Caddy, Nate",9,2,4,13,2,2.0,,3.0,,1.0,,2.0,2.0,,,8.0,5.0,1.0,1.0,,,,74.0
6,"Caldwell, Jye",11,7,12,23,,1.0,,5.0,,6.0,3.0,3.0,1.0,,,10.0,15.0,1.0,,1.0,,,77.0
2,"Draper, Sam",6,2,3,9,2,,10.0,2.0,,2.0,2.0,4.0,2.0,1.0,,7.0,3.0,2.0,2.0,3.0,,,100.0
22,"Durham, Sam",13,4,15,28,,,,3.0,1.0,6.0,5.0,3.0,2.0,,,14.0,14.0,,1.0,3.0,,2.0,84.0
28,"Duursma, Xavier",13,8,16,29,,1.0,,3.0,3.0,4.0,4.0,1.0,4.0,,,11.0,18.0,,1.0,,2.0,,80.0
45 ↓,"Edwards, Tom",4,2,2,6,,1.0,,1.0,,,,4.0,1.0,2.0,,2.0,2.0,,1.0,,,,48.0
41 ↑,"El-Hawli, Saad",3,,4,7,,,,,,1.0,1.0,2.0,,,,3.0,4.0,,,,2.0,,25.0
11,"Gresham, Jade",11,4,9,20,1,,,7.0,1.0,4.0,3.0,2.0,1.0,1.0,,5.0,14.0,,1.0,2.0,,1.0,89.0
8,"Hobbs, Ben",8,1,13,21,,,,4.0,1.0,2.0,4.0,6.0,2.0,2.0,,9.0,12.0,,,1.0,,,72.0
23,"Jones, Harry",6,5,7,13,,1.0,,2.0,,1.0,,,1.0,,,4.0,9.0,,1.0,,,,77.0
10,"Kako, Isaac",5,1,5,10,,,,3.0,,2.0,,,,,,2.0,8.0,,,,,2.0,80.0
37,"Martin, Nic",11,4,9,20,1,,,1.0,4.0,4.0,2.0,1.0,,,,4.0,15.0,,,,3.0,,92.0
1,"McGrath, Andrew",7,3,2,9,,,,1.0,2.0,,1.0,1.0,,1.0,,1.0,7.0,,,,,,81.0
32,"McKay, Ben",6,5,4,10,,,,,,,,2.0,,,,2.0,6.0,,,4.0,,,100.0
29,"Menzie, Jye",5,3,5,10,1,1.0,,2.0,,2.0,,2.0,,2.0,,3.0,7.0,,2.0,,,1.0,53.0
7,"Merrett, Zach",15,5,19,34,,2.0,,2.0,,5.0,1.0,4.0,,,3.0,8.0,27.0,,1.0,2.0,2.0,1.0,82.0
25,"Prior, Jaxon",15,6,4,19,,,,1.0,9.0,,,4.0,,1.0,,3.0,15.0,,,5.0,1.0,,82.0
27,"Redman, Mason",19,3,3,22,1,,,4.0,5.0,4.0,,,1.0,,,2.0,15.0,,,2.0,,,88.0
31,"Reid, Zach",12,10,4,16,,,,2.0,1.0,1.0,,2.0,1.0,,,3.0,13.0,,,4.0,,,91.0
14,"Ridley, Jordan",15,5,7,22,,1.0,,,3.0,2.0,,1.0,,1.0,,2.0,16.0,1.0,,3.0,2.0,,91.0
21,"Roberts, Archie",14,6,7,21,1,,,4.0,1.0,3.0,,3.0,1.0,1.0,,6.0,14.0,1.0,1.0,1.0,,1.0,88.0
9,"Shiel, Dylan",15,5,10,25,,,,5.0,2.0,8.0,5.0,5.0,,1.0,1.0,7.0,18.0,,,,3.0,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,8.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,93,168,399,9,18.0,31.0,57.0,35.0,59.0,32.0,53.0,22.0,14.0,4.0,121.0,264.0,6.0,12.0,34.0,15.0,8.0,
Opposition,Opposition,224,116,158,382,8,12.0,36.0,41.0,50.0,44.0,29.0,60.0,14.0,22.0,2.0,92.0,265.0,5.0,11.0,44.0,13.0,6.0,
