North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",4,1,5,9,,,,2.0,,,,1.0,,,,5.0,5.0,,,2.0,,,68.0
18,"Atley, Shaun",10,3,10,20,,,,2.0,1.0,8.0,,1.0,2.0,,,3.0,16.0,1.0,,,1.0,3.0,87.0
50,"Brown, Ben",7,4,1,8,1,2.0,4.0,,,2.0,1.0,6.0,,3.0,,2.0,6.0,,2.0,3.0,,,92.0
13,"Clarke, Ryan",9,,10,19,2,,,,,2.0,2.0,2.0,1.0,1.0,,5.0,14.0,,,,,,68.0
10,"Cunnington, Ben",6,4,26,32,,,,5.0,,2.0,6.0,4.0,,1.0,,14.0,18.0,,,,,,73.0
14,"Dumont, Trent",7,3,13,20,,,,4.0,1.0,,1.0,2.0,1.0,,,9.0,12.0,,,1.0,,,73.0
27,"Garner, Taylor",5,2,7,12,,,,4.0,2.0,1.0,2.0,4.0,1.0,1.0,,4.0,8.0,,1.0,1.0,,1.0,88.0
43,"Gibson, Sam",17,5,13,30,,,,5.0,3.0,1.0,2.0,2.0,1.0,,1.0,9.0,21.0,,,3.0,,,86.0
22,"Goldstein, Todd",2,2,15,17,1,,33.0,,,,6.0,1.0,2.0,,,11.0,6.0,1.0,1.0,4.0,,1.0,88.0
6,"Hansen, Lachlan",8,8,4,12,,,,3.0,1.0,,,2.0,,1.0,,1.0,11.0,,,7.0,,,96.0
4,"Higgins, Shaun",8,2,10,18,,3.0,,9.0,2.0,4.0,2.0,3.0,1.0,1.0,,8.0,10.0,1.0,2.0,1.0,2.0,,84.0
8,"Hrovat, Nathan",13,3,8,21,1,,,3.0,2.0,5.0,4.0,2.0,2.0,1.0,,6.0,16.0,,,2.0,3.0,,66.0
11,"McDonald, Luke",11,4,11,22,,1.0,,5.0,4.0,4.0,,3.0,2.0,1.0,,8.0,15.0,1.0,,3.0,,,82.0
42,"Mountford, Declan",5,3,10,15,,,,5.0,1.0,3.0,1.0,3.0,,1.0,,5.0,10.0,,,1.0,4.0,,73.0
17,"Mullett, Aaron",9,3,6,15,1,,,1.0,4.0,3.0,1.0,1.0,,,,3.0,10.0,,,3.0,1.0,,79.0
25,"Tarrant, Robbie",10,7,3,13,,1.0,,4.0,4.0,2.0,,,1.0,,,5.0,8.0,2.0,,3.0,,,94.0
16,"Thompson, Scott",5,6,9,14,,,,1.0,2.0,,,4.0,1.0,3.0,,4.0,10.0,1.0,,4.0,1.0,,88.0
28,"Turner, Kayne",4,3,5,9,1,,,4.0,1.0,3.0,,3.0,,2.0,,3.0,6.0,,1.0,1.0,,,75.0
30,"Waite, Jarrad",6,2,3,9,1,2.0,,2.0,,3.0,,3.0,,,,4.0,5.0,2.0,1.0,1.0,,,90.0
2,"Williams, Marley",5,3,19,24,,,,2.0,3.0,2.0,2.0,3.0,,,,9.0,14.0,,,5.0,1.0,1.0,86.0
32,"Wood, Mason",6,3,9,15,1,1.0,,1.0,,2.0,,2.0,,1.0,,7.0,8.0,,2.0,,,,83.0
7,"Ziebell, Jack",17,5,7,24,1,,,7.0,2.0,3.0,3.0,8.0,2.0,2.0,,14.0,14.0,1.0,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,76,204,378,10,12.0,37.0,69.0,33.0,50.0,33.0,60.0,17.0,19.0,1.0,139.0,243.0,10.0,10.0,46.0,13.0,6.0,
Opposition,Opposition,206,101,175,381,12,17.0,32.0,72.0,37.0,56.0,30.0,48.0,19.0,17.0,5.0,132.0,247.0,8.0,14.0,41.0,8.0,9.0,
