Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",34y 162d,308 (182-0-126 59.09%),143 (0.46),←,
16,"Brown, Leigh",25y 191d,171 (73-1-97 42.98%),76 (0.44),108 (54-1-53 50.46%),56 (0.52)
27,"Edwards, Aaron",23y 184d,19 (14-0-5 73.68%),19 (1.00),15 (10-0-5 66.67%),17 (1.13)
38,"Gibson, Josh",23y 173d,20 (10-0-10 50.00%),,←,
6,"Grant, Shannon",30y 136d,277 (156-2-119 56.68%),328 (1.18),219 (124-1-94 56.85%),290 (1.32)
15,"Green, Kasey",27y 357d,92 (39-1-52 42.93%),23 (0.25),38 (18-0-20 47.37%),15 (0.39)
31,"Hale, David",23y 103d,76 (34-0-42 44.74%),43 (0.57),←,
4,"Harris, Daniel",25y 115d,113 (57-1-55 50.88%),33 (0.29),←,
29,"Harvey, Brent",29y 111d,238 (134-1-103 56.51%),277 (1.16),←,
21,"Jones, Corey",26y 188d,125 (60-0-65 48.00%),165 (1.32),←,
1,"McIntosh, Hamish",22y 363d,40 (19-0-21 47.50%),18 (0.45),←,
42,"McMahon, Scott",21y 92d,13 (9-0-4 69.23%),12 (0.92),←,
20,"Petrie, Drew",24y 322d,128 (63-1-64 49.61%),109 (0.85),←,
30,"Pratt, Daniel",24y 165d,60 (32-0-28 53.33%),4 (0.07),57 (31-0-26 54.39%),3 (0.05)
3,"Rawlings, Brady",26y 84d,155 (81-0-74 52.26%),54 (0.35),←,
32,"Sansbury, Eddie",23y 280d,36 (13-0-23 36.11%),21 (0.58),←,
7,"Simpson, Adam",31y 198d,264 (155-1-108 58.90%),74 (0.28),←,
9,"Sinclair, Jess",29y 7d,183 (75-1-107 41.26%),69 (0.38),133 (62-1-70 46.99%),43 (0.32)
10,"Smith, Jesse",20y 338d,22 (14-0-8 63.64%),2 (0.09),←,
19,"Swallow, Andrew",20y 92d,34 (17-0-17 50.00%),11 (0.32),←,
36,"Watt, Shannon",26y 280d,128 (66-1-61 51.95%),9 (0.07),←,
8,"Wells, Daniel",22y 211d,99 (49-1-49 50.00%),58 (0.59),←,
Totals,Totals,25y 239d,2601 (1352-11-1238 51.98%),1548 (0.60),,
C,"Laidley, Dani",40y 159d,111 (55-1-55 50.00%),,←,
