Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 235d,38 (24-0-14 63.16%),122 (3.21),34 (23-0-11 67.65%),115 (3.38)
4,"Campbell, Tony",23y 19d,65 (33-0-32 50.77%),59 (0.91),←,
25,"Eishold, Simon",23y 159d,55 (40-0-15 72.73%),37 (0.67),←,
21,"Febey, Steven",21y 13d,53 (34-0-19 64.15%),10 (0.19),←,
14,"Grinter, Rod",25y 98d,89 (50-0-39 56.18%),29 (0.33),←,
33,"Healy, Greg",24y 350d,117 (61-0-56 52.14%),142 (1.21),←,
54,"Heaver, Brent",19y 78d,9 (7-0-2 77.78%),10 (1.11),←,
28,"Howat, John",20y 48d,9 (7-0-2 77.78%),6 (0.67),←,
45,"Jackson, Ricky",23y 74d,68 (44-0-24 64.71%),106 (1.56),←,
17,"Lovett, Brett",24y 104d,96 (61-0-35 63.54%),11 (0.11),←,
3,"Lyon, Garry",22y 353d,95 (59-0-36 62.11%),128 (1.35),←,
46,"Mahoney, Mathew",21y 263d,4 (4-0-0 100.00%),,←,
34,"Newport, Stephen",24y 300d,99 (53-0-46 53.54%),58 (0.59),←,
29,"Obst, Andrew",26y 13d,20 (14-0-6 70.00%),9 (0.45),←,
41,"Rohde, Peter",25y 286d,78 (54-0-24 69.23%),10 (0.13),32 (20-0-12 62.50%),4 (0.13)
5,"Spalding, Earl",25y 174d,85 (56-0-29 65.88%),47 (0.55),←,
11,"Stynes, Jim",24y 131d,85 (56-0-29 65.88%),69 (0.81),←,
15,"Tingay, Stephen",20y 19d,34 (24-0-10 70.59%),18 (0.53),←,
26,"Viney, Jay",21y 255d,12 (7-0-5 58.33%),3 (0.25),←,
8,"Yeats, Graeme",25y 345d,114 (67-0-47 58.77%),33 (0.29),←,
Totals,Totals,23y 166d,1225 (755-0-470 61.63%),907 (0.74),,
C,"Northey, John",47y 64d,141 (74-0-67 52.48%),,119 (68-0-51 57.14%),
