Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",21y 184d,13 (5-0-8 38.46%),23 (1.77),←,
7,"Allan, Ben",27y 168d,121 (70-0-51 57.85%),87 (0.72),23 (8-0-15 34.78%),15 (0.65)
44,"Bandy, Daniel",20y 134d,4 (2-0-2 50.00%),6 (1.50),←,
13,"Chisholm, Scott",22y 308d,16 (7-0-9 43.75%),4 (0.25),←,
1,"Edwards, Scott",27y 221d,7 (3-0-4 42.86%),2 (0.29),←,
6,"Gilbert, Phil",26y 137d,37 (15-0-22 40.54%),8 (0.22),12 (4-0-8 33.33%),2 (0.17)
22,"Godden, Tony",23y 347d,14 (8-0-6 57.14%),10 (0.71),1 (0-0-1 0.00%),2 (2.00)
32,"Harding, Greg",19y 196d,1 (0-0-1 0.00%),,←,
14,"Hunter, Kingsley",20y 309d,4 (1-0-3 25.00%),,←,
16,"Hynes, David",29y,74 (52-1-21 70.95%),55 (0.74),1 (0-0-1 0.00%),
38,"Jones, Anthony",21y 103d,12 (5-0-7 41.67%),,←,
11,"Kickett, Dale",27y 332d,67 (31-0-36 46.27%),40 (0.60),21 (8-0-13 38.10%),
36,"Leach, Quenton",23y 224d,20 (7-0-13 35.00%),8 (0.40),←,
9,"Mann, Peter",25y 206d,62 (26-0-36 41.94%),46 (0.74),23 (8-0-15 34.78%),34 (1.48)
8,"McManus, Shaun",20y 51d,19 (6-0-13 31.58%),13 (0.68),←,
45,"Mitchell, Gavin",23y 94d,1 (0-0-1 0.00%),,←,
21,"Muir, David",24y 258d,11 (2-0-9 18.18%),1 (0.09),←,
10,"OReilly, Stephen",23y 143d,57 (27-0-30 47.37%),8 (0.14),21 (6-0-15 28.57%),3 (0.14)
3,"Rowe, Brad",26y 129d,66 (32-1-33 49.24%),73 (1.11),1 (0-0-1 0.00%),
34,"White, Jeff",19y 41d,7 (2-0-5 28.57%),4 (0.57),←,
4,"Wills, Andrew",24y 88d,73 (45-0-28 61.64%),63 (0.86),14 (5-0-9 35.71%),20 (1.43)
Totals,Totals,23y 279d,686 (346-2-338 50.44%),451 (0.66),,
C,"Neesham, Gerard",41y 111d,23 (8-0-15 34.78%),,←,
