Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
16,"Carroll, Jack",19y 160d,5 (4-0-1 80.00%),1 (0.20),←,
5,"Cerra, Adam",22y 234d,86 (39-0-47 45.35%),19 (0.22),10 (7-0-3 70.00%),3 (0.30)
46,"Cottrell, Matthew",22y 90d,26 (14-0-12 53.85%),5 (0.19),←,
9,"Cripps, Patrick",27y 72d,148 (45-1-102 30.74%),82 (0.55),←,
30,"Curnow, Charlie",25y 115d,73 (19-0-54 26.03%),116 (1.59),←,
12,"De Koning, Tom",22y 317d,32 (15-0-17 46.88%),11 (0.34),←,
15,"Docherty, Sam",28y 224d,133 (48-1-84 36.47%),16 (0.12),120 (42-1-77 35.42%),15 (0.13)
2,"Dow, Paddy",22y 225d,61 (16-0-45 26.23%),19 (0.31),←,
19,"Durdin, Corey",20y 45d,12 (8-0-4 66.67%),10 (0.83),←,
25,"Fisher, Zac",23y 348d,84 (24-0-60 28.57%),42 (0.50),←,
29,"Hewett, George",26y 151d,129 (77-0-52 59.69%),34 (0.26),9 (6-0-3 66.67%),2 (0.22)
3,"Motlop, Jesse",18y 187d,3 (2-0-1 66.67%),3 (1.00),←,
24,"Newman, Nic",29y 134d,78 (40-0-38 51.28%),14 (0.18),47 (20-0-27 42.55%),6 (0.13)
32,"Newnes, Jack",29y 94d,197 (73-2-122 37.56%),74 (0.38),42 (18-0-24 42.86%),19 (0.45)
4,"OBrien, Lochie",22y 253d,50 (17-0-33 34.00%),13 (0.26),←,
44,"Owies, Matthew",25y 71d,25 (15-0-10 60.00%),24 (0.96),←,
20,"Plowman, Lachie",27y 260d,136 (45-0-91 33.09%),2 (0.01),116 (41-0-75 35.34%),1 (0.01)
42,"Saad, Adam",27y 310d,141 (58-2-81 41.84%),10 (0.07),32 (15-0-17 46.88%),2 (0.06)
1,"Silvagni, Jack",24y 163d,88 (30-0-58 34.09%),67 (0.76),←,
13,"Stocker, Liam",22y 126d,25 (8-0-17 32.00%),2 (0.08),←,
18,"Walsh, Sam",21y 331d,71 (29-0-42 40.85%),30 (0.42),←,
23,"Weitering, Jacob",24y 187d,126 (40-0-86 31.75%),11 (0.09),←,
33,"Young, Lewis",23y 160d,32 (20-0-12 62.50%),2 (0.06),8 (5-0-3 62.50%),1 (0.13)
Totals,Totals,24y 106d,1761 (686-6-1069 38.96%),607 (0.34),,
C,"Voss, Michael",46y 326d,119 (50-1-68 42.44%),,10 (7-0-3 70.00%),
