Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",17,1,9,26,,1.0,,13.0,4.0,4.0,8.0,2.0,2.0,1.0,,14.0,11.0,,,6.0,,,80.0
13,"Ah Chee, Callum",6,3,14,20,,,,8.0,1.0,2.0,1.0,1.0,,,,11.0,10.0,,,2.0,,,81.0
31,"Brooksby, Keegan",5,1,6,11,,,,6.0,1.0,,,2.0,,1.0,,3.0,6.0,,,8.0,,,87.0
39,"Davis, Ryan",12,2,4,16,1,,,12.0,,5.0,2.0,5.0,,2.0,,11.0,6.0,,,,,,82.0
33,"Hall, Aaron",12,,7,19,,1.0,,2.0,,4.0,2.0,2.0,,,,5.0,14.0,,,,,,86.0
5,"Harbrow, Jarrod",19,5,5,24,,,,3.0,5.0,2.0,,4.0,,1.0,,9.0,8.0,1.0,,3.0,,,84.0
38,"Joyce, Jesse",6,1,4,10,,,,2.0,1.0,3.0,1.0,3.0,1.0,1.0,,5.0,5.0,,,1.0,,,74.0
28,"Kolodjashnij, Kade",8,5,5,13,,,,4.0,4.0,1.0,,1.0,1.0,1.0,,7.0,7.0,,,5.0,,,82.0
37,"Lonergan, Jesse",8,1,5,13,1,,,5.0,1.0,2.0,1.0,1.0,3.0,,,8.0,5.0,,,1.0,,,70.0
19,"Lynch, Tom",6,3,3,9,1,,4.0,2.0,,1.0,,4.0,,2.0,,4.0,5.0,1.0,2.0,4.0,,,94.0
7,"Malceski, Nick",15,5,1,16,,,,4.0,2.0,1.0,,1.0,,,,4.0,13.0,,2.0,1.0,,,73.0
4,"Martin, Jack",9,3,6,15,,,,3.0,2.0,1.0,,3.0,1.0,1.0,,8.0,8.0,,,2.0,,,82.0
32,"Matera, Brandon",11,3,2,13,1,,,6.0,1.0,1.0,2.0,5.0,,1.0,,2.0,10.0,,1.0,2.0,2.0,,78.0
17,"May, Steven",7,1,3,10,,,,3.0,4.0,,1.0,3.0,,,,5.0,4.0,,,7.0,,,94.0
11,"Miller, Touk",13,4,19,32,,1.0,,5.0,1.0,6.0,2.0,5.0,,1.0,,18.0,13.0,,,3.0,,2.0,82.0
22,"Nicholls, Tom",6,,11,17,,,21.0,11.0,1.0,,5.0,4.0,2.0,1.0,,10.0,6.0,,,10.0,,,87.0
10,"Prestia, Dion",26,1,13,39,,,,11.0,4.0,4.0,8.0,6.0,1.0,1.0,,16.0,20.0,1.0,,3.0,,1.0,84.0
35,"Rischitelli, Michael",19,2,11,30,,,,5.0,5.0,7.0,9.0,5.0,,,,19.0,16.0,,,4.0,,1.0,80.0
3,"Rosa, Matt",17,3,16,33,1,1.0,,5.0,1.0,6.0,9.0,7.0,,1.0,,18.0,16.0,1.0,1.0,3.0,,,84.0
6,"Sexton, Alex",8,3,4,12,1,,,3.0,1.0,1.0,,2.0,1.0,1.0,,7.0,7.0,,1.0,2.0,,,85.0
34,"Willis, Mackenzie",4,2,7,11,,,,2.0,2.0,1.0,,2.0,1.0,2.0,,7.0,5.0,,,5.0,,,64.0
30,"Wright, Peter",5,2,5,10,,,5.0,4.0,,3.0,1.0,3.0,1.0,1.0,,8.0,4.0,1.0,,6.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,51,160,399,6,5.0,30.0,119.0,41.0,55.0,52.0,71.0,14.0,19.0,,199.0,199.0,5.0,7.0,78.0,2.0,4.0,
Opposition,Opposition,221,46,172,393,11,13.0,73.0,135.0,49.0,58.0,44.0,59.0,19.0,14.0,6.0,192.0,192.0,7.0,11.0,76.0,,7.0,
