Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Blanck, James",4,,2,6,,,,1.0,1.0,,,,,,,5.0,2.0,,,9.0,,,85.0
16,"Bramble, Lachlan",13,3,4,17,,,,4.0,3.0,1.0,1.0,3.0,,1.0,,7.0,9.0,,,3.0,,,83.0
22,"Breust, Luke",9,,5,14,1,,,3.0,,3.0,1.0,5.0,2.0,1.0,,7.0,6.0,,,3.0,,,76.0
30,"Butler, Sam",6,2,,6,,1.0,,2.0,,3.0,,1.0,,,,2.0,4.0,1.0,,2.0,,,73.0
12,"Day, Will",10,1,6,16,1,,,4.0,1.0,1.0,1.0,4.0,,1.0,,5.0,6.0,,,6.0,,,87.0
19,"Gunston, Jack",6,1,1,7,,1.0,,4.0,,1.0,,2.0,,,,2.0,4.0,,1.0,1.0,,,78.0
15,"Hardwick, Blake",8,1,2,10,,,,3.0,3.0,3.0,1.0,1.0,1.0,,,3.0,4.0,,,9.0,,,86.0
4,"Impey, Jarman",7,1,4,11,,,,3.0,,2.0,1.0,2.0,1.0,1.0,,8.0,3.0,,,1.0,,1.0,82.0
9,"Jiath, Changkuoth",13,3,3,16,,,,2.0,3.0,4.0,1.0,2.0,2.0,,,7.0,6.0,1.0,,4.0,,,80.0
23,"Koschitzke, Jacob",9,,1,10,1,,2.0,8.0,1.0,2.0,1.0,7.0,2.0,2.0,,4.0,2.0,,,3.0,,,74.0
2,"Lewis, Mitch",4,2,7,11,,1.0,,2.0,,,,4.0,1.0,2.0,,8.0,2.0,1.0,1.0,4.0,,,92.0
31,"Macdonald, Connor",12,4,3,15,1,,,3.0,1.0,3.0,1.0,4.0,,1.0,,5.0,10.0,,1.0,,,,82.0
3,"Mitchell, Tom",18,2,17,35,,1.0,,7.0,5.0,4.0,5.0,4.0,2.0,2.0,1.0,18.0,17.0,,1.0,2.0,,,79.0
13,"Moore, Dylan",9,2,7,16,1,,,7.0,2.0,3.0,1.0,2.0,2.0,,,10.0,5.0,,1.0,2.0,,,88.0
1,"Morrison, Harry",22,4,3,25,1,,,6.0,2.0,7.0,4.0,5.0,,2.0,,10.0,12.0,,,1.0,,,81.0
11,"Nash, Conor",11,,6,17,,,,8.0,1.0,3.0,4.0,8.0,,,,8.0,4.0,,,,,,76.0
44,"Newcombe, Jai",14,2,8,22,,1.0,,5.0,4.0,6.0,2.0,5.0,1.0,2.0,,13.0,10.0,,,2.0,,,77.0
10,"OMeara, Jaeger",15,2,11,26,,,,7.0,3.0,5.0,7.0,6.0,,2.0,,12.0,10.0,,,1.0,,1.0,84.0
37,"Reeves, Ned",11,,2,13,,,39.0,4.0,2.0,2.0,5.0,6.0,1.0,3.0,,9.0,,,,9.0,,,78.0
14,"Scrimshaw, Jack",14,4,4,18,,,,1.0,4.0,3.0,,3.0,,1.0,,6.0,10.0,1.0,,6.0,,,84.0
26 ↑,"Shiels, Liam",8,1,5,13,1,,,6.0,,1.0,4.0,5.0,1.0,,,9.0,4.0,,1.0,1.0,,,63.0
6,"Sicily, James",23,1,2,25,,1.0,,3.0,15.0,2.0,,5.0,1.0,3.0,,10.0,10.0,1.0,,14.0,,,100.0
5 ↓,"Worpel, James",2,,2,4,,,,,,,2.0,2.0,,,,3.0,2.0,,,,,,11.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,36,105,353,7,8.0,41.0,93.0,51.0,59.0,42.0,86.0,17.0,24.0,1.0,171.0,142.0,5.0,6.0,83.0,,2.0,
Opposition,Opposition,263,51,142,405,11,6.0,52.0,93.0,51.0,63.0,44.0,77.0,24.0,17.0,5.0,191.0,185.0,9.0,8.0,68.0,1.0,7.0,
