Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",5,4,6,11,,,,,4.0,1.0,,1.0,,1.0,,4.0,8.0,1.0,,,,,
42,"Bennett, Gerrard",2,3,3,5,1,,1.0,1.0,,,,3.0,,3.0,,1.0,4.0,,1.0,,,,
24,"Bolton, Jude",10,3,4,14,2,1.0,,2.0,,2.0,3.0,1.0,,,,4.0,9.0,,1.0,1.0,,,
26,"Brockman, Leigh",4,3,3,7,,,,1.0,2.0,,,,,,,2.0,5.0,1.0,,3.0,,,
8,"Cresswell, Daryn",5,2,11,16,,,,4.0,1.0,4.0,2.0,,,,,4.0,12.0,,,2.0,,,
28,"Crouch, Jared",8,,6,14,,,,4.0,1.0,5.0,4.0,2.0,2.0,,,8.0,6.0,,,3.0,,,
12,"Fosdike, Nic",13,3,3,16,2,,,6.0,2.0,2.0,2.0,1.0,,1.0,,4.0,13.0,,,1.0,5.0,,
37,"Goodes, Adam",5,2,3,8,1,,6.0,1.0,4.0,1.0,1.0,2.0,,1.0,,3.0,4.0,1.0,1.0,2.0,2.0,,
1,"Hall, Barry",6,4,2,8,2,2.0,4.0,1.0,,1.0,,5.0,1.0,3.0,,5.0,3.0,1.0,3.0,1.0,,,
14,"Kelly, Paul",4,2,5,9,,,,3.0,1.0,2.0,,1.0,,,,2.0,7.0,,,,,,
17,"Kennelly, Tadhg",4,2,1,5,,,,1.0,1.0,1.0,,2.0,,,,1.0,4.0,1.0,,,,,
31,"Kirk, Brett",2,2,7,9,,,,6.0,3.0,1.0,1.0,2.0,1.0,1.0,,4.0,4.0,,,,,,
4,"Mathews, Ben",6,,9,15,,,,12.0,2.0,1.0,1.0,3.0,2.0,2.0,,7.0,8.0,,,,,,
11,"Maxfield, Stuart",8,,6,14,,,,5.0,,5.0,4.0,1.0,,,,4.0,10.0,,,1.0,6.0,,
13,"McPherson, Daniel",15,3,7,22,,,,3.0,1.0,9.0,5.0,3.0,3.0,1.0,,9.0,12.0,,,1.0,1.0,,
38,"Mott, Ricky",6,2,11,17,,,16.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,,11.0,6.0,1.0,,2.0,,,
23,"Nicks, Matthew",4,1,2,6,1,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,1.0,,4.0,3.0,,,,,,
19,"OLoughlin, Michael",10,7,6,16,3,,,2.0,1.0,1.0,1.0,,,,,4.0,12.0,2.0,3.0,2.0,1.0,,
22,"Saddington, Jason",5,3,7,12,,,,1.0,,1.0,1.0,,2.0,,,6.0,7.0,,,5.0,2.0,,
2,"Schwass, Wayne",3,,6,9,,,,1.0,3.0,,,,,,,,8.0,,,,,,
7,"Seymour, Brad",7,3,6,13,,,,,4.0,,,,1.0,,,4.0,9.0,,,5.0,1.0,,
16,"Stevens, Scott",2,1,2,4,1,,,,,1.0,,2.0,,1.0,,2.0,2.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,134,50,116,250,13,6.0,28.0,59.0,34.0,39.0,31.0,32.0,17.0,16.0,,93.0,156.0,8.0,9.0,29.0,18.0,,
Opposition,Opposition,171,68,98,269,17,12.0,42.0,38.0,22.0,59.0,45.0,29.0,16.0,17.0,6.0,109.0,156.0,11.0,16.0,45.0,9.0,,
