Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",13,4,9,22,1,,,,2.0,3.0,5.0,3.0,1.0,,,8.0,14.0,,,1.0,,,73.0
18,"Betts, Eddie",7,2,8,15,2,2.0,,5.0,1.0,,2.0,2.0,2.0,1.0,,10.0,2.0,1.0,2.0,1.0,,,87.0
16,"Brown, Luke",12,3,4,16,,,,7.0,2.0,2.0,,1.0,2.0,1.0,,5.0,10.0,,,1.0,1.0,1.0,85.0
23,"Cameron, Charlie",13,5,5,18,1,,,4.0,2.0,5.0,2.0,2.0,,,,12.0,7.0,1.0,,3.0,1.0,1.0,80.0
25,"Cheney, Kyle",9,7,1,10,,,,2.0,1.0,,,,1.0,,,3.0,7.0,1.0,,3.0,,,83.0
2,"Crouch, Brad",7,2,7,14,,,,7.0,1.0,1.0,4.0,6.0,1.0,,,10.0,4.0,,,,,,68.0
44,"Crouch, Matt",8,3,8,16,,,,3.0,3.0,,5.0,2.0,,,,9.0,8.0,,,2.0,,,69.0
26,"Douglas, Richard",5,,3,8,,,,5.0,,1.0,3.0,1.0,1.0,1.0,,5.0,3.0,,,1.0,,,67.0
15,"Hartigan, Kyle",11,8,3,14,,,,2.0,5.0,,,7.0,,3.0,,5.0,8.0,1.0,,4.0,,,90.0
45,"Henderson, Ricky",20,11,5,25,,1.0,,2.0,6.0,2.0,1.0,3.0,,,,3.0,20.0,,,4.0,1.0,,87.0
24,"Jacobs, Sam",14,4,6,20,,,37.0,1.0,1.0,3.0,3.0,4.0,1.0,,,8.0,12.0,,,1.0,,2.0,82.0
4,"Jenkins, Josh",9,3,1,10,2,,4.0,2.0,,2.0,1.0,2.0,1.0,1.0,,7.0,4.0,1.0,1.0,1.0,,1.0,89.0
6,"Lever, Jake",11,6,3,14,,,,3.0,4.0,1.0,,1.0,1.0,,,5.0,9.0,2.0,,3.0,,,77.0
27,"Lynch, Tom",15,4,4,19,,,,2.0,1.0,3.0,,2.0,2.0,,,8.0,11.0,1.0,,1.0,,,90.0
41,"McGovern, Mitch",6,3,5,11,2,,,3.0,,2.0,,2.0,2.0,,,6.0,7.0,,1.0,,,,74.0
30,"Milera, Wayne",6,2,3,9,,1.0,,2.0,,3.0,,1.0,1.0,,,4.0,5.0,,,2.0,,1.0,71.0
11,"Seedsman, Paul",8,2,1,9,,1.0,,8.0,2.0,2.0,2.0,3.0,2.0,1.0,,7.0,3.0,1.0,1.0,,,,86.0
9,"Sloane, Rory",15,6,13,28,1,,2.0,11.0,,7.0,9.0,3.0,6.0,,2.0,17.0,11.0,1.0,2.0,4.0,,,82.0
33,"Smith, Brodie",5,2,1,6,,,,3.0,4.0,,,2.0,,1.0,,,6.0,,,2.0,,,89.0
12,"Talia, Daniel",8,6,4,12,,,,1.0,4.0,,,,,,,3.0,7.0,,,10.0,,,97.0
5,"Thompson, Scott",10,3,10,20,,,,5.0,1.0,4.0,3.0,4.0,1.0,1.0,,12.0,6.0,,,1.0,,,84.0
13,"Walker, Taylor",8,7,2,10,2,,,2.0,,3.0,,7.0,1.0,4.0,,9.0,2.0,5.0,1.0,2.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,93,106,326,11,6.0,43.0,80.0,40.0,44.0,40.0,58.0,26.0,14.0,2.0,156.0,166.0,15.0,8.0,47.0,3.0,6.0,
Opposition,Opposition,213,97,169,382,13,20.0,48.0,81.0,32.0,61.0,42.0,57.0,14.0,26.0,4.0,164.0,225.0,15.0,14.0,61.0,8.0,9.0,
