Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",16,8.0,11,27,,1.0,,4.0,2.0,4.0,4.0,9.0,2.0,3.0,,9,17,,1.0,2.0,1.0,,86.0
17,"Bruce, Josh",4,3.0,7,11,2.0,1.0,1.0,2.0,,1.0,,4.0,3.0,1.0,,8,5,,2.0,3.0,,,88.0
12,"Cordy, Zaine",8,6.0,2,10,,,,3.0,2.0,1.0,,3.0,1.0,2.0,,4,6,1.0,,5.0,,,100.0
31,"Dale, Bailey",20,3.0,3,23,2.0,,,1.0,5.0,3.0,,1.0,,,,2,12,,,1.0,5.0,,82.0
35,"Daniel, Caleb",11,7.0,7,18,,,,,4.0,1.0,1.0,2.0,,,,4,15,,,2.0,,,83.0
15,"Duryea, Taylor",8,4.0,5,13,,,,2.0,5.0,,,1.0,,1.0,,3,8,,,1.0,,,82.0
44,"English, Tim",5,4.0,4,9,,,17.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,2,6,,,3.0,,,81.0
38,"Garcia, Riley",6,3.0,7,13,1.0,1.0,,1.0,,4.0,,1.0,,1.0,,4,7,,1.0,,3.0,2.0,69.0
29,"Hannan, Mitch",8,7.0,3,11,1.0,1.0,,5.0,,4.0,,2.0,,,,3,8,1.0,3.0,,,,81.0
7,"Hunter, Lachie",14,5.0,5,19,,,,1.0,2.0,6.0,3.0,3.0,1.0,2.0,,3,16,,1.0,3.0,2.0,1.0,79.0
39,"Johannisen, Jason",11,2.0,3,14,,1.0,,,1.0,4.0,1.0,1.0,,1.0,,4,9,,,1.0,,,76.0
42,"Keath, Alex",8,6.0,5,13,,,,5.0,2.0,,,,2.0,,,7,6,2.0,,3.0,,,100.0
21,"Liberatore, Tom",14,6.0,11,25,2.0,2.0,,5.0,2.0,2.0,8.0,4.0,3.0,,3.0,10,15,,,1.0,,,75.0
27 ↑,"Lipinski, Patrick",5,4.0,4,9,,,,1.0,1.0,2.0,,1.0,,1.0,,2,7,,,,,,41.0
11,"Macrae, Jack",10,3.0,21,31,,,,3.0,,3.0,7.0,,1.0,,,14,16,,,1.0,,4.0,84.0
16,"McLean, Toby",2,2.0,6,8,,2.0,,6.0,,,,,1.0,,,3,7,,1.0,3.0,,,78.0
33 ↓,"Naughton, Aaron",4,3.0,3,7,,2.0,,1.0,,1.0,,2.0,,,,2,5,1.0,2.0,,,,38.0
28,"Scott, Anthony",2,2.0,5,7,,,,1.0,2.0,1.0,1.0,1.0,,,,3,5,,,1.0,,,78.0
6,"Smith, Bailey",8,,8,16,,,,6.0,1.0,4.0,1.0,1.0,,,,3,13,,,2.0,,,78.0
3,"Wallis, Mitch",6,5.0,6,12,3.0,,,3.0,,2.0,2.0,3.0,1.0,1.0,,5,6,1.0,2.0,1.0,,1.0,81.0
19,"Weightman, Cody",12,7.0,1,13,4.0,1.0,,2.0,,3.0,,2.0,3.0,,1.0,6,7,2.0,5.0,,,2.0,75.0
34,"Williams, Bailey",17,2.0,2,19,1.0,,,1.0,9.0,2.0,,4.0,2.0,,,6,13,,,2.0,,1.0,81.0
2,"Young, Lewis",8,6.0,5,13,,,7.0,1.0,2.0,1.0,,1.0,,,,4,9,2.0,1.0,5.0,,1.0,82.0
Totals,Totals,207,98.0,134,341,16.0,12.0,25.0,55.0,41.0,50.0,29.0,49.0,21.0,14.0,4.0,111,218,10.0,19.0,40.0,11.0,12.0,
Opposition,Opposition,245,138.0,122,367,11.0,13.0,43.0,37.0,32.0,52.0,36.0,65.0,14.0,21.0,2.0,120,245,16.0,13.0,33.0,4.0,9.0,
