North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 208d,43 (21-0-22 48.84%),64 (1.49),5 (3-0-2 60.00%),9 (1.80)
33,"Allison, Brett",29y 334d,201 (109-1-91 54.48%),257 (1.28),←,
14,"Anderson, Brady",22y 317d,5 (3-0-2 60.00%),,←,
11,"Archer, Glenn",25y 32d,122 (76-0-46 62.30%),85 (0.70),←,
26,"Bell, Peter",22y 55d,55 (34-0-21 61.82%),52 (0.95),53 (34-0-19 64.15%),50 (0.94)
12,"Blakey, John",31y 275d,254 (126-0-128 49.61%),78 (0.31),119 (74-0-45 62.18%),40 (0.34)
16,"Capuano, Mathew",22y 235d,40 (28-0-12 70.00%),12 (0.30),←,
18,"Carey, Wayne",26y 333d,167 (99-0-68 59.28%),419 (2.51),←,
6,"Grant, Shannon",21y 6d,63 (35-1-27 56.35%),50 (0.79),5 (3-0-2 60.00%),12 (2.40)
29,"Harvey, Brent",19y 346d,21 (13-0-8 61.90%),18 (0.86),←,
21,"Hewitt, Evan",19y 292d,6 (3-0-3 50.00%),5 (0.83),←,
35,"Longmire, John",27y 115d,182 (93-1-88 51.37%),504 (2.77),←,
4,"Martyn, Mick",29y 237d,206 (115-1-90 56.07%),14 (0.07),←,
5,"McCartney, Jason",24y 42d,80 (37-0-43 46.25%),48 (0.60),5 (3-0-2 60.00%),
31,"McKernan, Corey",24y 127d,96 (64-0-32 66.67%),102 (1.06),←,
28,"Pickett, Byron",20y 257d,6 (3-0-3 50.00%),,←,
3,"Rock, Anthony",27y 208d,163 (97-0-66 59.51%),131 (0.80),←,
8,"Scott, Robert",29y 55d,211 (126-1-84 59.95%),209 (0.99),79 (51-0-28 64.56%),45 (0.57)
24,"Sholl, Craig",30y 116d,181 (104-0-77 57.46%),105 (0.58),←,
37,"Simpson, Adam",22y 68d,49 (34-0-15 69.39%),22 (0.45),←,
10,"Stevens, Anthony",26y 297d,161 (95-0-66 59.01%),78 (0.48),←,
30,"Welsh, Scott",19y 139d,7 (4-0-3 57.14%),2 (0.29),←,
Totals,Totals,24y 319d,2319 (1319-5-995 56.88%),2255 (0.97),,
C,"Pagan, Denis",50y 213d,125 (79-0-46 63.20%),,←,
