Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 45d,1 (0-0-1 0.00%),1 (1.00),←,
25,"Brown, Nathan",29y 231d,119 (58-0-61 48.74%),30 (0.25),←,
32,"Bruce, Cameron",26y 184d,123 (61-0-62 49.59%),153 (1.24),←,
41,"Carroll, Nathan",25y 164d,18 (4-0-14 22.22%),,←,
36,"Davey, Aaron",22y 296d,43 (24-0-19 55.81%),61 (1.42),←,
35,"Ferguson, Ryan",24y 185d,37 (16-0-21 43.24%),4 (0.11),←,
18,"Green, Brad",25y 20d,126 (64-0-62 50.79%),183 (1.45),←,
40,"Jamar, Mark",22y 236d,21 (8-0-13 38.10%),3 (0.14),←,
11,"Johnson, Paul",21y 280d,10 (4-0-6 40.00%),,9 (3-0-6 33.33%),
16,"Johnstone, Travis",25y 259d,124 (60-0-64 48.39%),94 (0.76),←,
23,"McDonald, James",29y 179d,154 (73-0-81 47.40%),39 (0.25),←,
7,"Miller, Brad",22y 270d,61 (29-0-32 47.54%),20 (0.33),←,
22,"Moloney, Brent",22y 64d,45 (23-1-21 52.22%),8 (0.18),22 (11-0-11 50.00%),2 (0.09)
44,"Motlop, Shannon",27y 227d,62 (33-1-28 54.03%),36 (0.58),8 (4-0-4 50.00%),5 (0.63)
9,"Neitz, David",31y 70d,266 (125-0-141 46.99%),536 (2.02),←,
33,"Pickett, Byron",28y 234d,176 (115-0-61 65.34%),161 (0.91),1 (0-0-1 0.00%),
24,"Robertson, Russell",27y 129d,168 (82-0-86 48.81%),295 (1.76),←,
12,"Sylvia, Colin",20y 145d,20 (10-0-10 50.00%),10 (0.50),←,
10,"Ward, Daniel",28y 267d,102 (38-0-64 37.25%),25 (0.25),←,
45,"Whelan, Matthew",26y 140d,105 (51-0-54 48.57%),10 (0.10),←,
34,"White, Jeff",29y 42d,208 (101-0-107 48.56%),88 (0.42),176 (88-0-88 50.00%),70 (0.40)
13,"Yze, Adem",28y 193d,234 (106-0-128 45.30%),195 (0.83),←,
Totals,Totals,25y 242d,2223 (1085-2-1136 48.81%),1952 (0.88),,
C,"Daniher, Neale",45y 46d,187 (92-0-95 49.20%),,←,
