Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",11,2,8,19,1,,,5.0,1.0,5.0,5.0,4.0,1.0,2.0,,10.0,10.0,,,1.0,2.0,1.0,79.0
5,"Broadbent, Matthew",14,4,5,19,,,,,1.0,4.0,4.0,4.0,,1.0,,10.0,8.0,,,2.0,,1.0,77.0
20,"Brogan, Dean",6,2,8,14,,,29.0,3.0,,2.0,3.0,3.0,3.0,2.0,,11.0,4.0,,,4.0,,,85.0
27,"Carlile, Alipate",12,4,4,16,,,,2.0,6.0,,,7.0,1.0,2.0,,5.0,9.0,2.0,,6.0,,,96.0
1,"Cassisi, Domenic",14,1,5,19,1,2.0,1.0,6.0,3.0,2.0,4.0,4.0,2.0,3.0,,12.0,8.0,,1.0,3.0,,,76.0
30,"Chaplin, Troy",6,4,8,14,,,,5.0,6.0,,1.0,2.0,1.0,,,8.0,5.0,,,5.0,,,96.0
18,"Cornes, Kane",12,1,16,28,,,,7.0,3.0,2.0,2.0,5.0,,1.0,,10.0,18.0,,,1.0,,,93.0
17,"Gray, Robbie",12,4,8,20,,,,6.0,,8.0,3.0,5.0,2.0,1.0,,6.0,11.0,,,1.0,1.0,1.0,72.0
2 ↑,"Hitchcock, Cameron",9,7,4,13,,1.0,,1.0,,2.0,,4.0,1.0,2.0,,3.0,12.0,,1.0,,1.0,,52.0
47,"Irons, Jarrad",9,3,4,13,2,2.0,,3.0,,3.0,,,1.0,,,6.0,7.0,1.0,2.0,,,,82.0
44,"Logan, Tom",2,2,8,10,,,,3.0,1.0,,,3.0,1.0,1.0,,5.0,5.0,,,4.0,,,98.0
13,"OShea, Cameron",9,5,4,13,,,1.0,3.0,5.0,2.0,,1.0,,,,4.0,10.0,,,5.0,,,86.0
6,"Pearce, Danyle",11,3,7,18,,,1.0,3.0,1.0,4.0,2.0,4.0,,1.0,,10.0,11.0,,,3.0,4.0,1.0,93.0
29,"Pittard, Jasper",10,3,2,12,,,,2.0,7.0,1.0,,2.0,1.0,,,3.0,9.0,,,1.0,,1.0,87.0
15,"Rodan, David",4,,6,10,,,,3.0,2.0,3.0,2.0,1.0,,1.0,,5.0,6.0,,,1.0,1.0,,75.0
3,"Salopek, Steven",14,3,7,21,,,,3.0,2.0,4.0,1.0,2.0,,,,5.0,15.0,1.0,,2.0,,1.0,82.0
28 ↓,"Schulz, Jay",1,1,,1,1,,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,35.0
43,"Stewart, Daniel",5,4,2,7,,1.0,1.0,,,1.0,,3.0,,2.0,,1.0,6.0,,2.0,1.0,,,94.0
14,"Stewart, Paul",10,6,4,14,,,,5.0,2.0,3.0,1.0,2.0,1.0,1.0,,3.0,11.0,,,2.0,,,81.0
21,"Thomas, Matt",7,6,20,27,3,,,7.0,,2.0,3.0,5.0,1.0,,,12.0,16.0,1.0,1.0,3.0,,,77.0
12,"Trengove, Jackson",5,2,6,11,,,,1.0,2.0,,,5.0,1.0,3.0,,4.0,8.0,,,9.0,,,90.0
39,"Westhoff, Justin",9,4,3,12,4,,2.0,,2.0,2.0,,4.0,3.0,2.0,,7.0,7.0,1.0,2.0,5.0,1.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,71,139,331,12,8.0,35.0,69.0,44.0,50.0,31.0,71.0,20.0,26.0,,141.0,196.0,7.0,10.0,59.0,10.0,6.0,
Opposition,Opposition,234,84,164,398,24,11.0,37.0,83.0,38.0,70.0,49.0,57.0,26.0,20.0,6.0,160.0,227.0,15.0,11.0,50.0,22.0,13.0,
