Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",20y 251d,25 (18-1-6 74.00%),3 (0.12),←,
21,"Akermanis, Jason",31y 111d,279 (169-6-104 61.65%),358 (1.28),31 (18-2-11 61.29%),51 (1.65)
5,"Boyd, Matthew",25y 292d,102 (48-2-52 48.04%),30 (0.29),←,
17,"Cooney, Adam",22y 258d,99 (48-2-49 49.49%),108 (1.09),←,
4,"Cross, Daniel",25y 76d,97 (45-3-49 47.94%),18 (0.19),←,
10,"Eagleton, Nathan",29y 217d,223 (102-5-116 46.86%),187 (0.84),167 (76-3-88 46.41%),142 (0.85)
3,"Everitt, Andrejs",19y 93d,10 (4-1-5 45.00%),4 (0.40),←,
13,"Giansiracusa, Daniel",26y 95d,137 (58-4-75 43.80%),134 (0.98),←,
9,"Gilbee, Lindsay",26y 342d,128 (61-2-65 48.44%),71 (0.55),←,
16,"Griffen, Ryan",21y 323d,63 (38-1-24 61.11%),26 (0.41),←,
8,"Hahn, Mitch",27y 35d,124 (56-2-66 45.97%),91 (0.73),←,
25,"Hargrave, Ryan",26y 324d,128 (57-4-67 46.09%),33 (0.26),←,
15,"Hudson, Ben",29y 111d,67 (42-1-24 63.43%),8 (0.12),12 (10-1-1 87.50%),2 (0.17)
6,"Johnson, Brad",31y 332d,311 (147-7-157 48.39%),485 (1.56),←,
36,"Lake, Brian",26y 108d,109 (48-2-59 44.95%),11 (0.10),←,
27,"Minson, Will",23y 64d,53 (32-1-20 61.32%),24 (0.45),←,
38,"Morris, Dale",25y 168d,74 (43-2-29 59.46%),1 (0.01),←,
2,"Murphy, Robert",26y 5d,138 (57-4-77 42.75%),116 (0.84),←,
1,"Ray, Farren",22y 83d,66 (31-1-34 47.73%),30 (0.45),←,
14,"Ward, Callan",18y 65d,2 (2-0-0 100.00%),2 (1.00),←,
28,"Welsh, Scott",29y 190d,177 (106-1-70 60.17%),326 (1.84),12 (10-1-1 87.50%),26 (2.17)
12,"Williams, Tom",21y 333d,18 (9-1-8 52.78%),1 (0.06),←,
Totals,Totals,25y 126d,2430 (1221-53-1156 50.25%),2067 (0.85),,
C,"Eade, Rodney",50y 71d,232 (125-4-103 54.74%),,80 (44-2-34 56.25%),
