Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",21y 55d,47 (16-1-30 35.11%),11 (0.23),←,
6,"Bate, Matthew",21y 323d,51 (17-0-34 33.33%),44 (0.86),←,
43,"Bennell, Jamie",18y 309d,3 (0-0-3 0.00%),1 (0.33),←,
32,"Bruce, Cameron",29y 194d,187 (81-1-105 43.58%),198 (1.06),←,
25,"Cheney, Kyle",19y 230d,3 (0-0-3 0.00%),,←,
36,"Davey, Aaron",25y 306d,100 (44-1-55 44.50%),131 (1.31),←,
14,"Dunn, Lynden",21y 333d,40 (12-0-28 30.00%),29 (0.73),←,
8,"Frawley, James",20y 204d,23 (6-0-17 26.09%),,←,
18,"Green, Brad",28y 30d,189 (84-1-104 44.71%),235 (1.24),←,
39,"Jetta, Neville",19y 59d,3 (0-0-3 0.00%),2 (0.67),←,
11,"Johnson, Paul",24y 290d,46 (11-0-35 23.91%),13 (0.28),45 (10-0-35 22.22%),13 (0.29)
2,"Jones, Nathan",21y 82d,53 (11-1-41 21.70%),21 (0.40),←,
34,"Martin, Stefan",22y 146d,10 (2-0-8 20.00%),,←,
5,"McLean, Brock",23y 32d,78 (33-1-44 42.95%),33 (0.42),←,
26,"Meesen, John",22y 296d,3 (2-0-1 66.67%),,1 (0-0-1 0.00%),
7,"Miller, Brad",25y 280d,113 (41-1-71 36.73%),63 (0.56),←,
22,"Moloney, Brent",25y 74d,72 (29-1-42 40.97%),18 (0.25),49 (17-0-32 34.69%),12 (0.24)
10,"Morton, Cale",19y 84d,22 (2-0-20 9.09%),15 (0.68),←,
15,"Petterd, Ricky",20y 262d,14 (3-0-11 21.43%),9 (0.64),←,
27,"Rivers, Jared",24y 176d,73 (34-1-38 47.26%),4 (0.05),←,
12,"Sylvia, Colin",23y 155d,72 (25-1-46 35.42%),47 (0.65),←,
37,"Warnock, Matthew",25y 9d,24 (4-0-20 16.67%),1 (0.04),←,
Totals,Totals,22y 345d,1226 (457-10-759 37.28%),875 (0.71),,
C,"Bailey, Dean",42y 84d,25 (3-0-22 12.00%),,←,
