Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",8,5,15,23,1,,24.0,,1.0,3.0,2.0,3.0,3.0,,,7.0,16.0,,,3.0,1.0,,
29,"Beaumont, Simon",8,6,8,16,1,,,4.0,,4.0,1.0,4.0,1.0,2.0,,8.0,8.0,2.0,1.0,,1.0,,
21,"Bradley, Craig",15,1,6,21,1,,,3.0,2.0,3.0,3.0,4.0,,,,8.0,14.0,,1.0,2.0,1.0,,
16,"Camporeale, Scott",14,2,8,22,,,,,1.0,8.0,,3.0,,2.0,,4.0,19.0,1.0,,1.0,,,
34,"De Iulio, Ron",1,1,2,3,,,,,,,,1.0,,2.0,,,4.0,,1.0,,,,
36,"Hamill, Aaron",4,5,2,6,,,,,,1.0,,,,1.0,,1.0,5.0,,1.0,,,,
9,"Hickmott, Adrian",5,,2,7,,,,,,,,,1.0,,,1.0,3.0,,,,,,
27,"Hulme, Darren",8,3,12,20,2,,,1.0,2.0,3.0,4.0,,,1.0,,9.0,11.0,,1.0,1.0,,,
43,"Koutoufides, Anthony",13,12,12,25,2,,2.0,1.0,3.0,2.0,3.0,1.0,2.0,,2.0,11.0,12.0,5.0,3.0,,,,
12,"Lappin, Matthew",9,1,13,22,,,,,,4.0,1.0,3.0,1.0,,,7.0,14.0,,,2.0,1.0,,
17,"Lock, Damien",5,,7,12,,,,,1.0,1.0,4.0,,,,,4.0,8.0,,,,,,
22,"Manton, Glenn",4,3,9,13,1,,1.0,,,1.0,,1.0,1.0,,,4.0,9.0,1.0,1.0,1.0,,,
5,"McKay, Andrew",8,4,8,16,,,1.0,4.0,4.0,,4.0,4.0,1.0,,,7.0,11.0,1.0,,1.0,,,
18,"Murphy, Justin",11,3,10,21,,1.0,,1.0,2.0,3.0,2.0,4.0,,1.0,,9.0,12.0,,,,,,
15,"Nelson, Ben",6,2,7,13,,,,3.0,2.0,2.0,1.0,2.0,2.0,1.0,,7.0,7.0,,,1.0,,,
19,"Pearce, Brad",4,3,,4,2,,,,,,,1.0,,,,,4.0,,3.0,,,,
7,"Ratten, Brett",8,,13,21,,,,2.0,,2.0,6.0,1.0,1.0,,,10.0,12.0,,,3.0,,,
23,"Rice, Dean",8,4,4,12,,,,1.0,4.0,,,1.0,,,,6.0,9.0,1.0,,3.0,,,
14,"Sexton, Michael",12,3,4,16,,,,2.0,4.0,4.0,,3.0,2.0,2.0,,3.0,13.0,1.0,,,,,
1,"Silvagni, Stephen",10,3,5,15,,,,,9.0,1.0,,4.0,3.0,2.0,,9.0,6.0,1.0,,1.0,,,
30,"White, Adam",7,4,9,16,,1.0,,,,5.0,,2.0,,,,5.0,11.0,,1.0,1.0,,,
8,"Whitnall, Lance",9,5,4,13,2,1.0,4.0,1.0,,3.0,,4.0,,,,6.0,7.0,1.0,3.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,70,160,337,12,6.0,32.0,23.0,35.0,50.0,31.0,46.0,18.0,14.0,2.0,126.0,215.0,14.0,16.0,23.0,4.0,,
Opposition,Opposition,198,90,85,283,13,16.0,38.0,36.0,33.0,58.0,40.0,31.0,14.0,18.0,4.0,132.0,159.0,27.0,19.0,21.0,11.0,,
