Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",11,3,2,13,,1.0,,,,,,,,1.0,,,,,,,,,
26,"Bickley, Mark",12,3,8,20,,,,2.0,,,,,1.0,2.0,,,,,,,,,
21,"Brown, David",7,1,5,12,,1.0,,1.0,,,,,1.0,,,,,,,,,,
19,"Chalmers, Brett",6,4,5,11,,,1.0,1.0,,,,,,1.0,,,,,,,,,
14,"Connell, Matthew",20,9,11,31,,,,2.0,,,,,,,,,,,,,,,
34,"Hart, Ben",11,2,7,18,,,,5.0,,,,,2.0,1.0,,,,,,,,,
29,"Ingerson, Anthony",4,4,5,9,,1.0,6.0,1.0,,,,,,2.0,,,,,,,,,
35,"Jameson, Rod",12,4,8,20,,,1.0,,,,,,1.0,,,,,,,,,,
2,"Jarman, Andrew",18,4,9,27,,,,5.0,,,,,1.0,,,,,,,,,,
31,"Kluzek, Matthew",2,,2,4,,,,1.0,,,,,,1.0,,,,,,,,,
8,"McCartney, Jason",9,4,5,14,,1.0,1.0,,,,,,1.0,,,,,,,,,,
10,"McDermott, Chris",3,3,16,19,,,,4.0,,,,,,1.0,1.0,,,,,,,,
11,"McGuinness, Tony",13,2,5,18,,,,3.0,,,,,1.0,2.0,,,,,,,,,
28,"McKinnon, Martin",5,4,2,7,,,,2.0,,,,,1.0,,,,,,,,,,
6,"Modra, Tony",14,8,,14,4,4.0,,,,,,,,1.0,,,,,,,,,
15,"Pittman, David",10,3,10,20,1,,28.0,2.0,,,,,1.0,,,,,,,,,,
20,"Powell, Matthew",11,2,3,14,,1.0,1.0,,,,,,,,,,,,,,,,
32,"Ricciuto, Mark",17,5,4,21,1,2.0,,1.0,,,,,3.0,,2.0,,,,,,,,
5,"Robran, Matthew",5,1,5,10,1,1.0,5.0,2.0,,,,,,2.0,,,,,,,,,
7,"Smart, Nigel",7,,12,19,,,,3.0,,,,,,,,,,,,,,,
12,"Tregenza, Simon",7,2,5,12,,,,3.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,68,129,333,7,14.0,43.0,38.0,,,,,13.0,14.0,3.0,,,,,,,,
Opposition,Opposition,205,79,92,297,6,10.0,27.0,35.0,,,,,14.0,13.0,3.0,,,,,,,,
