Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",12,5,15,27,1,1.0,,1.0,,6.0,3.0,1.0,2.0,,,,,,,,,,
10,"Ashcroft, Marcus",11,5,5,16,,,,1.0,2.0,3.0,3.0,2.0,,,,,,,,,,,
17,"Bartlett, Trent",5,2,2,7,,1.0,3.0,2.0,,3.0,1.0,,,2.0,,,,,,,,,
25,"Bews, Andrew",7,3,5,12,,,,2.0,2.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,
1,"Champion, Richard",9,4,5,14,,1.0,,,3.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,
16,"Clarke, Matthew",2,3,2,4,,,17.0,,2.0,1.0,,2.0,,,,,,,,,,,
14,"Dickfos, Danny",6,3,4,10,,,,1.0,2.0,,,,1.0,,,,,,,,,,
32,"Hart, Shaun",11,6,19,30,,,1.0,7.0,,5.0,,,1.0,,,,,,,,,,
19,"Hilton, Rory",12,5,4,16,,1.0,,,2.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,
41,"Kennedy, Matthew",15,5,5,20,,,4.0,,4.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,,
18,"Lambert, Craig",8,3,11,19,,2.0,,2.0,,2.0,10.0,1.0,,1.0,,,,,,,,,
44,"Lappin, Nigel",16,5,8,24,3,,,1.0,1.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,
11,"Lynch, Alastair",11,4,3,14,1,1.0,,2.0,4.0,,1.0,,1.0,1.0,,,,,,,,,
7,"Molloy, Jarrod",6,2,3,9,2,1.0,,1.0,,2.0,,4.0,1.0,2.0,,,,,,,,,
21,"OBree, Shane",2,1,,2,,,,1.0,2.0,,,,,,,,,,,,,,
24,"Picken, Marcus",5,1,2,7,,,,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
6,"Power, Luke",8,2,5,13,,,,3.0,,2.0,1.0,,2.0,,,,,,,,,,
5,"Scott, Brad",12,4,5,17,,3.0,,4.0,3.0,6.0,1.0,,1.0,2.0,,,,,,,,,
22,"Scott, Chris",8,3,6,14,,,,4.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,
38,"Scott, Dion",1,,1,2,,,,1.0,,1.0,,,,,,,,,,,,,
3,"Voss, Michael",8,2,11,19,2,1.0,,4.0,2.0,3.0,4.0,,,,,,,,,,,,
33,"White, Darryl",10,7,6,16,3,,,4.0,,1.0,,1.0,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,75,127,312,12,15.0,25.0,45.0,34.0,58.0,34.0,21.0,21.0,14.0,,,,,,,,,
Opposition,Opposition,197,84,135,332,17,9.0,37.0,35.0,37.0,58.0,37.0,26.0,14.0,21.0,6.0,,,,,,,,
