St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",5,2.0,16,21,,,,4.0,1.0,2.0,2.0,2.0,,1.0,,8,13,,,,1.0,,81.0
43 ↑,"Curren, Tom",1,,1,2,,,,1.0,,,,1.0,,,,1,1,,,,,,55.0
26,"Dal Santo, Nick",9,1.0,16,25,,,,2.0,4.0,1.0,3.0,3.0,1.0,,,8,15,,,,3.0,,82.0
24,"Dempster, Sean",10,7.0,7,17,,,,2.0,4.0,1.0,1.0,3.0,,1.0,,6,11,1.0,,6.0,,,97.0
14,"Geary, Jarryn",5,5.0,10,15,,,,3.0,2.0,1.0,2.0,4.0,2.0,2.0,,6,11,,,3.0,4.0,,92.0
33 ↓,"Gwilt, James",3,,2,5,,,1.0,,3.0,,,1.0,,,,1,4,,,3.0,,,28.0
7,"Hayes, Lenny",9,2.0,13,22,,2.0,,6.0,2.0,2.0,4.0,,1.0,,,12,10,,,,,,64.0
1,"Hickey, Tom",1,2.0,8,9,,,16.0,3.0,,,1.0,2.0,2.0,1.0,,6,3,1.0,,,,,89.0
4,"Jones, Clinton",9,3.0,18,27,,,,4.0,2.0,,5.0,1.0,1.0,,,8,19,,,,3.0,,90.0
9,"Lee, Tom",6,4.0,1,7,2.0,,,,,1.0,,2.0,1.0,,,3,4,1.0,3.0,2.0,1.0,,89.0
5,"McEvoy, Ben",5,3.0,3,8,,,21.0,1.0,,,2.0,1.0,,,,4,4,1.0,,2.0,,,85.0
44,"Milne, Stephen",7,2.0,5,12,,,,1.0,,2.0,,4.0,,1.0,,5,7,,,,,1.0,81.0
11,"Montagna, Leigh",16,3.0,18,34,1.0,1.0,,3.0,1.0,4.0,6.0,5.0,,1.0,,14,24,,,1.0,,,82.0
16,"Newnes, Jack",12,7.0,12,24,,,,,1.0,1.0,,2.0,1.0,,,4,21,,,,,1.0,92.0
22,"Ray, Farren",14,6.0,7,21,,,1.0,4.0,2.0,6.0,1.0,2.0,,1.0,,8,14,1.0,,,,,86.0
12,"Riewoldt, Nick",6,1.0,3,9,2.0,1.0,,2.0,,2.0,,,,,,4,5,,,,,,67.0
35,"Saunders, Josh",4,1.0,4,8,,,,4.0,,,1.0,1.0,,,,3,4,,,,1.0,1.0,91.0
31,"Simpkin, Tom",5,,5,10,,,,5.0,6.0,,,2.0,1.0,2.0,,5,2,,,5.0,,,96.0
2,"Siposs, Arryn",4,3.0,2,6,,2.0,,1.0,,1.0,,1.0,,,,2,5,,1.0,2.0,,,93.0
28,"Stanley, Rhys",4,1.0,2,6,,,4.0,1.0,2.0,,,4.0,,2.0,,1,5,,,10.0,,,98.0
3,"Steven, Jack",23,5.0,13,36,,,,4.0,3.0,1.0,7.0,6.0,1.0,1.0,,12,22,,,,5.0,,81.0
29,"Webster, Jimmy",4,,10,14,,,,3.0,5.0,,1.0,1.0,,,,7,6,,,4.0,,,81.0
Totals,Totals,162,58.0,176,338,5.0,6.0,43.0,54.0,38.0,25.0,36.0,48.0,11.0,13.0,,128,210,5.0,4.0,38.0,18.0,3.0,
Opposition,Opposition,216,114.0,182,398,21.0,11.0,33.0,57.0,20.0,63.0,35.0,38.0,13.0,11.0,6.0,138,264,13.0,17.0,39.0,6.0,15.0,
