Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",16,8,11,27,,4.0,,,1.0,7.0,,1.0,1.0,,,11.0,16.0,1.0,2.0,,,1.0,88.0
16,"Daniels, Brent",6,1,6,12,2,1.0,,1.0,,1.0,1.0,2.0,,1.0,,5.0,6.0,,,,,,66.0
1,"Davis, Phil",17,13,4,21,,,,1.0,3.0,2.0,,5.0,2.0,3.0,,5.0,14.0,1.0,,2.0,1.0,,88.0
24,"de Boer, Matt",15,4,12,27,,2.0,,6.0,1.0,3.0,5.0,2.0,1.0,1.0,,9.0,16.0,,1.0,,,,86.0
7,"Deledio, Brett",10,3,9,19,3,1.0,,5.0,,4.0,3.0,4.0,3.0,2.0,,9.0,9.0,,3.0,3.0,,2.0,74.0
31,"Finlayson, Jeremy",9,3,3,12,5,1.0,,4.0,1.0,1.0,1.0,1.0,3.0,,,7.0,6.0,1.0,2.0,3.0,1.0,2.0,83.0
4,"Greene, Toby",21,8,13,34,,1.0,,1.0,1.0,8.0,3.0,6.0,,2.0,,12.0,19.0,,,1.0,,1.0,87.0
19,"Haynes, Nick",15,9,4,19,,,,1.0,2.0,2.0,,1.0,,,,2.0,17.0,1.0,,3.0,,1.0,87.0
27,"Himmelberg, Harry",8,6,3,11,3,2.0,,1.0,,1.0,,3.0,,2.0,,4.0,6.0,2.0,5.0,2.0,,1.0,90.0
2,"Hopper, Jacob",7,1,14,21,,1.0,,6.0,,2.0,5.0,2.0,3.0,,,11.0,12.0,,,2.0,,,72.0
22,"Kelly, Josh",19,7,16,35,,1.0,,3.0,1.0,5.0,7.0,2.0,,1.0,2.0,12.0,24.0,,1.0,2.0,,1.0,84.0
40,"Kennedy, Adam",12,8,5,17,1,,,1.0,3.0,2.0,,1.0,1.0,,,2.0,15.0,,,1.0,,1.0,81.0
38,"Lloyd, Daniel",8,4,6,14,,,,2.0,1.0,1.0,2.0,1.0,,,,6.0,9.0,1.0,1.0,2.0,,1.0,80.0
41,"Mumford, Shane",1,2,6,7,,,31.0,5.0,,,5.0,2.0,,2.0,,6.0,2.0,1.0,,4.0,,1.0,85.0
36,"Perryman, Harry",12,10,12,24,1,,,2.0,3.0,2.0,,1.0,,,,5.0,19.0,,1.0,,,,80.0
50,"Reid, Sam",13,5,8,21,,,,3.0,1.0,3.0,,6.0,,2.0,,5.0,17.0,,,2.0,,,87.0
23,"Shaw, Heath",20,11,11,31,,,,4.0,2.0,,,3.0,,1.0,,7.0,19.0,,,1.0,1.0,,96.0
14,"Taranto, Tim",26,12,12,38,1,1.0,,4.0,,7.0,6.0,4.0,,2.0,1.0,9.0,28.0,,,1.0,,1.0,89.0
15,"Taylor, Sam",5,5,6,11,,,,1.0,2.0,1.0,,2.0,,1.0,,2.0,9.0,,,7.0,,,85.0
20,"Tomlinson, Adam",17,14,7,24,1,,1.0,1.0,2.0,6.0,2.0,6.0,2.0,1.0,,5.0,19.0,,2.0,,,1.0,91.0
6,"Whitfield, Lachie",21,18,19,40,3,1.0,,4.0,2.0,3.0,2.0,1.0,,,3.0,4.0,33.0,,3.0,,2.0,,84.0
29,"Williams, Zac",9,2,3,12,,,,1.0,2.0,4.0,1.0,1.0,,,,3.0,9.0,,,1.0,,1.0,37.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,287,154,190,477,20,18.0,32.0,57.0,28.0,65.0,43.0,57.0,16.0,21.0,6.0,141.0,324.0,8.0,21.0,37.0,5.0,15.0,
Opposition,Opposition,179,74,109,288,7,3.0,40.0,44.0,43.0,34.0,24.0,61.0,21.0,16.0,,111.0,157.0,7.0,4.0,31.0,6.0,6.0,
